id;garden_id;juice_id;price
17009;17022;13;5.33
17010;17022;7;5.56
17011;17025;3;5.42
17012;17025;6;5.81
17013;17026;10;4.8
17014;17026;12;5.17
17015;17027;3;4.4
17016;17027;4;4.46
17017;17028;9;3.21
17018;17028;3;4.35
17019;17029;1;3.97
17020;17029;2;4.55
17021;17031;1;5.95
17022;17031;6;5.39
17023;17033;10;4.16
17024;17033;3;4.64
17025;17034;12;5.64
17026;17034;8;5.82
17027;17037;12;3.26
17028;17039;8;5.61
17029;17041;3;5.52
17030;17042;5;3.58
17031;17043;10;4.93
17032;17043;15;3.33
17033;17044;13;5.93
17034;17045;11;5.82
17035;17045;12;3.64
17036;17046;11;5.62
17037;17046;13;4.69
17038;17047;9;5.75
17039;17047;4;5.76
17040;17048;3;3.9
17041;17048;13;3.28
17042;17049;13;5.75
17043;17049;14;4.54
17044;17050;11;5.08
17045;17050;3;3.19
17046;17051;8;3.2
17047;17051;13;4.69
17048;17052;14;5.05
17049;17052;8;4.75
17050;17053;4;4.76
17051;17053;11;5.77
17052;17055;14;5.46
17053;17056;2;3.61
17054;17057;4;3.53
17055;17058;3;3.74
17056;17059;11;4.42
17057;17062;15;3.5
17058;17062;12;4.06
17059;17063;6;4.22
17060;17064;9;5.9
17061;17064;14;5.26
17062;17065;10;3.75
17063;17067;4;4.75
17064;17067;10;5.34
17065;17068;8;3.01
17066;17069;8;4.27
17067;17069;15;4.07
17068;17071;12;3.74
17069;17071;15;3.67
17070;17072;1;3.73
17071;17074;11;5.52
17072;17076;9;5.57
17073;17077;12;4.56
17074;17077;10;3.89
17075;17079;11;3.5
17076;17079;3;4.32
17077;17080;12;3.64
17078;17082;7;3.65
17079;17083;15;3.71
17080;17084;13;4.01
17081;17085;7;5.4
17082;17087;4;4.71
17083;17087;13;5.75
17084;17089;6;5.8
17085;17089;7;5.87
17086;17091;15;3.87
17087;17092;10;3.08
17088;17093;6;5.74
17089;17095;15;3.41
17090;17095;2;4.75
17091;17096;9;4.52
17092;17096;4;4.88
17093;17097;8;3.95
17094;17098;10;3.68
17095;17098;5;4.42
17096;17099;14;4.18
17097;17099;4;3.08
17098;17100;13;3.85
17099;17101;11;5.3
17100;17101;1;5.99
17101;17104;10;3.04
17102;17104;15;4.63
17103;17105;13;4.59
17104;17105;1;5.95
17105;17109;11;5.03
17106;17110;7;4.63
17107;17111;10;5.31
17108;17111;6;4.17
17109;17112;4;4.61
17110;17114;12;5.69
17111;17117;4;5.73
17112;17117;11;3.18
17113;17118;10;5.18
17114;17118;12;3.55
17115;17119;4;4.44
17116;17120;3;3.89
17117;17122;13;3.79
17118;17124;5;5.14
17119;17124;2;3.02
17120;17125;9;3.45
17121;17125;3;3.71
17122;17126;3;3.71
17123;17126;10;3.35
17124;17128;2;4.02
17125;17128;13;5.72
17126;17130;12;4.67
17127;17130;4;5.56
17128;17131;7;5.58
17129;17131;2;4.86
17130;17134;2;4.07
17131;17134;10;5.1
17132;17135;11;3.31
17133;17135;1;5.08
17134;17136;9;5.01
17135;17138;11;5.65
17136;17138;1;5.57
17137;17141;5;4.11
17138;17142;5;3.49
17139;17143;9;4.64
17140;17143;7;5.46
17141;17144;2;5.22
17142;17145;2;4.73
17143;17145;12;5.96
17144;17146;7;5.19
17145;17146;14;4.08
17146;17147;10;4.79
17147;17147;11;4.31
17148;17148;12;4.21
17149;17148;10;3.22
17150;17149;6;5.11
17151;17149;4;3.34
17152;17150;2;5.88
17153;17150;9;5.42
17154;17152;9;4.03
17155;17152;6;4.14
17156;17156;5;5.08
17157;17156;12;5.9
17158;17157;10;5.96
17159;17158;3;3.29
17160;17159;1;4.2
17161;17161;1;4.89
17162;17162;12;5.78
17163;17163;10;4.05
17164;17163;9;5.91
17165;17166;3;4.11
17166;17166;13;3.45
17167;17167;10;5.4
17168;17167;2;3.43
17169;17168;2;3.98
17170;17168;3;4.14
17171;17170;13;4.92
17172;17171;13;5.83
17173;17171;14;5.23
17174;17172;7;3.52
17175;17172;3;3.33
17176;17173;7;4.81
17177;17173;3;5.43
17178;17175;12;5.01
17179;17176;10;3.7
17180;17176;11;3.36
17181;17178;3;3.76
17182;17178;10;5.78
17183;17179;4;5.63
17184;17181;15;4.71
17185;17181;8;3.4
17186;17182;14;5.38
17187;17183;13;5.65
17188;17183;14;4.02
17189;17184;1;3.08
17190;17185;5;3.68
17191;17188;2;4.78
17192;17189;12;5.95
17193;17189;5;5.3
17194;17191;15;5.74
17195;17191;8;5.08
17196;17192;6;3.51
17197;17193;8;4.63
17198;17193;7;5.92
17199;17195;12;5.8
17200;17195;11;3.9
17201;17198;9;4.31
17202;17198;6;3.85
17203;17199;14;4.06
17204;17199;4;4.91
17205;17200;9;5.4
17206;17200;1;3.26
17207;17202;13;4.65
17208;17202;12;5.64
17209;17205;5;4.14
17210;17205;6;5.38
17211;17206;11;3.94
17212;17208;5;3.27
17213;17209;12;3.63
17214;17210;6;4.1
17215;17210;3;3.41
17216;17211;4;3.95
17217;17214;8;4.67
17218;17216;12;3.75
17219;17216;4;5.52
17220;17218;8;4.99
17221;17220;12;4.36
17222;17222;4;3.45
17223;17222;10;5.47
17224;17224;13;5.43
17225;17228;5;5.44
17226;17229;9;5.03
17227;17229;1;5.28
17228;17231;5;5.66
17229;17231;9;4.57
17230;17232;15;5.06
17231;17234;2;4.8
17232;17234;10;3.87
17233;17235;8;4.41
17234;17236;2;5.68
17235;17236;9;3.71
17236;17237;4;3.86
17237;17238;6;4.18
17238;17238;7;3.86
17239;17239;9;4.39
17240;17239;13;5.39
17241;17240;12;4.15
17242;17243;9;3.52
17243;17244;5;3.89
17244;17246;10;3.19
17245;17247;9;3.27
17246;17250;4;5.58
17247;17250;3;4.59
17248;17251;7;5.34
17249;17251;5;3.1
17250;17252;5;5.07
17251;17253;4;4.51
17252;17254;4;3.82
17253;17258;9;5.76
17254;17258;7;4.91
17255;17259;3;4.6
17256;17260;5;3.15
17257;17260;10;4.35
17258;17262;4;4.77
17259;17262;8;3.9
17260;17263;1;3.58
17261;17267;13;3.54
17262;17268;7;5.56
17263;17268;3;3.66
17264;17270;7;4.08
17265;17271;11;3.86
17266;17271;13;4.21
17267;17273;8;3.3
17268;17275;14;5.74
17269;17275;2;5.64
17270;17276;15;3.86
17271;17277;4;4.99
17272;17277;15;3.84
17273;17278;14;5.32
17274;17278;10;4.34
17275;17279;13;3.27
17276;17279;3;4.34
17277;17280;9;4.62
17278;17281;9;4.8
17279;17281;3;3.62
17280;17282;11;5.36
17281;17284;6;5.75
17282;17284;10;3.11
17283;17286;13;5.31
17284;17287;10;5.96
17285;17288;10;5.87
17286;17289;7;4.6
17287;17290;2;4.22
17288;17291;7;3.33
17289;17291;15;3.27
17290;17296;5;3.02
17291;17296;6;3.15
17292;17297;14;5.35
17293;17297;3;4.89
17294;17299;14;5.77
17295;17299;9;3.3
17296;17300;5;3.03
17297;17300;9;3.32
17298;17303;8;4.45
17299;17303;9;5.05
17300;17304;10;5.07
17301;17308;1;5.5
17302;17308;15;4.99
17303;17309;14;5.34
17304;17309;5;5.29
17305;17310;12;3.87
17306;17310;13;3.62
17307;17312;6;4.38
17308;17312;14;5.18
17309;17315;10;4.0
17310;17315;5;5.89
17311;17317;5;3.22
17312;17318;11;4.03
17313;17320;10;5.3
17314;17320;2;5.63
17315;17323;14;3.93
17316;17323;7;5.79
17317;17324;15;3.29
17318;17324;14;4.14
17319;17325;6;4.54
17320;17326;6;5.6
17321;17327;1;4.22
17322;17328;14;5.98
17323;17329;9;3.82
17324;17331;2;4.19
17325;17333;14;5.9
17326;17333;5;3.99
17327;17336;5;3.31
17328;17337;11;5.56
17329;17337;6;5.86
17330;17338;7;3.13
17331;17339;13;5.42
17332;17339;9;4.55
17333;17341;7;5.19
17334;17343;7;5.76
17335;17343;14;5.21
17336;17345;3;5.72
17337;17346;14;4.51
17338;17347;15;3.03
17339;17348;14;4.11
17340;17348;11;3.29
17341;17349;3;3.5
17342;17350;13;5.05
17343;17350;3;4.46
17344;17352;9;4.92
17345;17353;12;5.36
17346;17353;1;4.53
17347;17354;12;4.66
17348;17354;10;5.86
17349;17356;10;3.54
17350;17356;9;3.33
17351;17359;11;5.71
17352;17360;11;4.55
17353;17362;9;3.46
17354;17362;4;3.65
17355;17364;1;4.87
17356;17369;3;5.79
17357;17369;14;5.45
17358;17371;4;4.22
17359;17371;3;4.26
17360;17372;13;5.73
17361;17374;14;3.7
17362;17375;11;5.87
17363;17376;11;3.92
17364;17377;15;5.46
17365;17378;7;4.47
17366;17380;11;4.79
17367;17380;3;3.73
17368;17381;3;5.66
17369;17384;12;5.12
17370;17386;12;3.33
17371;17387;7;3.1
17372;17387;5;3.02
17373;17389;4;5.96
17374;17391;8;4.1
17375;17393;2;3.82
17376;17394;14;3.93
17377;17394;7;5.2
17378;17395;4;3.08
17379;17395;5;4.81
17380;17397;6;5.26
17381;17398;2;5.84
17382;17399;15;3.89
17383;17400;4;5.53
17384;17401;1;4.5
17385;17403;12;5.24
17386;17403;2;4.06
17387;17405;6;4.75
17388;17405;13;3.12
17389;17406;2;4.5
17390;17408;11;3.67
17391;17412;14;5.93
17392;17415;1;4.09
17393;17415;15;3.8
17394;17416;6;4.08
17395;17420;9;4.11
17396;17421;12;4.13
17397;17422;9;5.57
17398;17423;1;4.46
17399;17424;14;4.51
17400;17424;2;5.22
17401;17425;6;5.08
17402;17425;13;3.47
17403;17427;3;3.87
17404;17428;10;3.98
17405;17430;3;5.05
17406;17430;11;3.4
17407;17433;15;3.47
17408;17436;11;4.08
17409;17437;13;5.65
17410;17439;10;3.13
17411;17441;6;3.34
17412;17441;9;4.49
17413;17442;12;5.21
17414;17442;7;4.73
17415;17443;3;4.65
17416;17444;1;4.88
17417;17445;4;3.77
17418;17446;15;4.38
17419;17446;11;5.17
17420;17450;15;5.96
17421;17450;4;5.74
17422;17453;13;5.57
17423;17453;8;3.72
17424;17455;12;4.76
17425;17455;7;5.76
17426;17456;9;5.29
17427;17457;5;4.19
17428;17460;9;4.18
17429;17461;12;5.35
17430;17461;11;3.09
17431;17464;4;5.22
17432;17464;3;3.03
17433;17465;6;5.21
17434;17467;12;4.36
17435;17468;5;5.53
17436;17469;5;5.29
17437;17469;12;3.71
17438;17470;3;5.84
17439;17470;11;5.38
17440;17472;4;3.55
17441;17472;14;3.75
17442;17474;12;3.79
17443;17475;11;4.4
17444;17475;2;4.29
17445;17476;7;3.23
17446;17476;10;3.53
17447;17477;11;3.36
17448;17477;10;5.21
17449;17478;9;5.54
17450;17480;3;4.24
17451;17480;10;5.73
17452;17482;5;5.48
17453;17482;3;3.86
17454;17483;12;4.46
17455;17484;13;5.97
17456;17487;4;3.36
17457;17487;13;3.3
17458;17492;9;4.74
17459;17492;13;5.25
17460;17494;10;5.52
17461;17496;4;3.83
17462;17496;9;3.8
17463;17498;6;5.52
17464;17498;9;5.53
17465;17499;6;5.14
17466;17500;1;4.61
17467;17500;13;4.18
17468;17501;11;5.11
17469;17501;3;3.48
17470;17502;15;4.22
17471;17503;6;3.6
17472;17504;13;3.42
17473;17504;5;5.41
17474;17505;4;5.11
17475;17505;2;3.77
17476;17506;3;4.36
17477;17512;12;4.79
17478;17514;15;4.02
17479;17514;10;4.5
17480;17515;9;3.96
17481;17516;11;4.0
17482;17516;4;5.51
17483;17517;11;3.85
17484;17518;4;3.94
17485;17519;6;3.51
17486;17520;6;4.13
17487;17521;12;4.57
17488;17521;7;5.52
17489;17524;1;4.88
17490;17526;5;5.7
17491;17526;14;3.25
17492;17527;2;3.22
17493;17529;10;3.58
17494;17529;5;5.12
17495;17531;8;3.91
17496;17531;12;5.57
17497;17532;11;3.46
17498;17532;15;5.01
17499;17535;5;5.85
17500;17536;13;4.33
17501;17537;14;4.58
17502;17538;7;5.8
17503;17538;13;5.32
17504;17539;1;3.76
17505;17539;11;3.41
17506;17540;11;5.79
17507;17540;2;3.76
17508;17541;5;3.98
17509;17541;10;3.34
17510;17542;5;5.11
17511;17544;12;3.87
17512;17544;5;4.39
17513;17545;13;3.09
17514;17545;12;4.42
17515;17546;5;4.66
17516;17547;7;5.71
17517;17548;6;3.28
17518;17552;9;4.49
17519;17552;7;3.32
17520;17555;1;3.6
17521;17555;3;3.1
17522;17556;1;4.33
17523;17557;3;5.77
17524;17558;12;5.69
17525;17558;1;4.51
17526;17559;10;4.44
17527;17559;9;5.25
17528;17562;12;3.36
17529;17562;15;3.71
17530;17563;9;5.25
17531;17566;2;3.45
17532;17567;3;5.91
17533;17567;9;3.92
17534;17568;6;3.12
17535;17570;7;3.21
17536;17571;8;4.84
17537;17571;6;5.82
17538;17572;2;3.4
17539;17572;11;5.29
17540;17574;2;4.98
17541;17575;6;3.69
17542;17575;10;5.53
17543;17576;11;4.4
17544;17577;12;3.87
17545;17577;4;3.67
17546;17578;10;4.31
17547;17578;2;5.69
17548;17580;14;5.86
17549;17580;10;5.58
17550;17581;9;4.23
17551;17582;5;4.19
17552;17582;6;4.16
17553;17583;15;5.83
17554;17585;6;5.77
17555;17585;5;4.13
17556;17586;1;3.94
17557;17587;10;5.43
17558;17587;15;5.7
17559;17588;4;5.56
17560;17588;6;5.81
17561;17589;14;5.58
17562;17589;15;4.58
17563;17590;13;5.73
17564;17590;14;3.01
17565;17592;14;5.38
17566;17592;15;4.51
17567;17594;11;3.08
17568;17594;12;4.82
17569;17595;13;4.09
17570;17595;8;5.76
17571;17596;6;3.77
17572;17597;2;3.61
17573;17598;3;5.52
17574;17598;9;3.05
17575;17599;15;5.08
17576;17599;7;3.93
17577;17602;11;4.54
17578;17603;5;4.53
17579;17605;6;5.1
17580;17605;9;5.79
17581;17606;12;5.33
17582;17606;9;4.89
17583;17608;5;3.1
17584;17609;2;3.47
17585;17611;1;5.67
17586;17612;11;4.48
17587;17614;12;3.7
17588;17614;4;5.02
17589;17615;12;5.57
17590;17617;2;5.37
17591;17617;11;3.6
17592;17619;5;3.59
17593;17619;13;4.31
17594;17620;14;5.01
17595;17620;13;4.61
17596;17621;11;5.64
17597;17621;10;3.81
17598;17623;9;3.62
17599;17623;13;5.8
17600;17624;4;4.83
17601;17626;3;5.93
17602;17626;12;3.68
17603;17627;9;5.27
17604;17628;6;3.52
17605;17629;12;3.32
17606;17631;15;3.4
17607;17632;3;5.59
17608;17636;14;4.43
17609;17636;8;5.17
17610;17638;11;5.17
17611;17640;10;4.93
17612;17640;14;5.11
17613;17641;2;3.91
17614;17641;1;3.6
17615;17642;2;5.87
17616;17643;9;5.77
17617;17644;10;4.17
17618;17644;15;5.52
17619;17646;15;3.16
17620;17646;10;5.87
17621;17648;2;4.35
17622;17649;6;5.36
17623;17650;8;3.16
17624;17650;7;5.5
17625;17651;10;4.87
17626;17653;3;5.47
17627;17653;9;5.77
17628;17654;12;4.09
17629;17657;10;4.24
17630;17658;12;3.79
17631;17658;8;4.2
17632;17663;4;5.36
17633;17663;15;5.53
17634;17664;6;5.86
17635;17664;7;5.35
17636;17665;5;4.43
17637;17666;6;3.9
17638;17667;1;3.9
17639;17667;15;4.72
17640;17668;4;4.14
17641;17669;14;5.35
17642;17669;8;5.16
17643;17670;3;5.68
17644;17670;7;3.04
17645;17671;7;5.8
17646;17672;10;3.49
17647;17672;8;4.14
17648;17673;1;5.15
17649;17673;7;4.93
17650;17674;15;3.12
17651;17674;5;5.08
17652;17676;3;4.6
17653;17677;14;3.07
17654;17677;3;4.51
17655;17679;5;3.08
17656;17679;14;5.59
17657;17680;7;3.7
17658;17680;1;3.91
17659;17681;1;3.08
17660;17682;12;4.78
17661;17685;6;4.33
17662;17686;11;3.09
17663;17688;11;4.52
17664;17688;8;3.88
17665;17690;12;3.99
17666;17692;1;3.17
17667;17694;6;3.85
17668;17696;9;5.26
17669;17696;4;3.52
17670;17697;7;3.42
17671;17700;14;4.19
17672;17702;8;4.38
17673;17703;13;3.0
17674;17703;10;3.93
17675;17704;13;4.24
17676;17704;15;5.64
17677;17707;14;5.67
17678;17708;5;5.57
17679;17711;10;5.83
17680;17712;5;4.18
17681;17712;7;4.51
17682;17713;3;4.39
17683;17716;7;4.32
17684;17717;13;4.15
17685;17718;15;3.96
17686;17720;15;3.2
17687;17721;4;5.21
17688;17722;11;4.0
17689;17725;12;5.66
17690;17726;13;4.84
17691;17728;1;4.15
17692;17728;9;3.83
17693;17730;5;5.01
17694;17731;15;5.64
17695;17732;12;4.72
17696;17732;9;4.65
17697;17733;2;3.7
17698;17733;13;3.55
17699;17734;5;5.25
17700;17734;15;4.29
17701;17737;13;3.77
17702;17739;14;5.55
17703;17739;2;5.72
17704;17740;13;3.67
17705;17740;5;3.06
17706;17742;13;4.05
17707;17743;6;4.29
17708;17743;2;5.72
17709;17744;11;5.77
17710;17744;5;5.25
17711;17745;13;3.55
17712;17745;7;5.39
17713;17746;6;5.0
17714;17746;12;5.34
17715;17747;1;4.98
17716;17747;11;5.22
17717;17750;6;3.53
17718;17750;15;4.74
17719;17751;8;4.98
17720;17751;5;5.72
17721;17753;11;4.58
17722;17753;9;3.77
17723;17754;15;5.53
17724;17756;8;3.64
17725;17756;5;4.58
17726;17757;4;5.3
17727;17757;1;5.16
17728;17758;6;3.21
17729;17760;15;5.55
17730;17761;12;5.58
17731;17762;8;4.89
17732;17763;13;4.37
17733;17763;7;4.03
17734;17765;13;5.57
17735;17767;4;4.0
17736;17767;1;4.27
17737;17768;8;3.37
17738;17768;4;3.02
17739;17773;7;3.41
17740;17775;10;5.58
17741;17776;13;4.4
17742;17777;13;3.2
17743;17777;3;4.61
17744;17778;2;3.59
17745;17779;6;3.72
17746;17779;12;5.75
17747;17780;7;3.7
17748;17782;3;4.0
17749;17783;2;3.59
17750;17783;10;5.5
17751;17784;5;5.21
17752;17785;6;4.84
17753;17785;2;3.59
17754;17786;11;5.46
17755;17786;8;5.6
17756;17787;15;3.25
17757;17788;6;5.48
17758;17788;14;3.62
17759;17789;13;3.54
17760;17789;4;3.75
17761;17790;15;3.32
17762;17790;13;3.63
17763;17791;2;5.12
17764;17795;6;5.35
17765;17796;6;3.24
17766;17797;11;3.67
17767;17801;4;5.71
17768;17801;14;5.69
17769;17802;9;5.85
17770;17804;7;4.64
17771;17804;4;5.36
17772;17806;3;3.73
17773;17806;9;4.7
17774;17807;10;5.75
17775;17807;6;4.93
17776;17809;6;3.0
17777;17810;6;4.08
17778;17810;12;5.76
17779;17812;12;3.2
17780;17813;12;4.95
17781;17815;13;4.24
17782;17816;12;4.93
17783;17817;14;4.3
17784;17817;15;4.02
17785;17818;12;3.69
17786;17818;3;5.8
17787;17819;7;3.47
17788;17819;14;4.98
17789;17820;15;5.16
17790;17820;8;4.03
17791;17822;4;3.02
17792;17822;12;5.74
17793;17823;13;5.1
17794;17823;14;3.61
17795;17824;4;3.23
17796;17825;15;3.3
17797;17826;3;4.25
17798;17826;9;3.15
17799;17827;11;5.41
17800;17828;4;3.77
17801;17829;9;4.47
17802;17830;15;5.72
17803;17831;2;3.0
17804;17832;1;3.13
17805;17832;15;5.83
17806;17833;3;4.93
17807;17833;6;3.5
17808;17835;1;3.65
17809;17836;2;4.03
17810;17836;12;4.84
17811;17838;7;3.49
17812;17838;8;3.68
17813;17839;4;4.98
17814;17841;4;4.85
17815;17841;2;3.58
17816;17842;1;5.08
17817;17842;10;5.98
17818;17843;11;3.51
17819;17843;2;5.19
17820;17850;2;3.21
17821;17851;2;3.71
17822;17852;8;4.93
17823;17852;12;5.51
17824;17853;14;5.76
17825;17854;4;4.51
17826;17854;5;5.45
17827;17857;6;5.66
17828;17857;3;4.38
17829;17859;4;4.75
17830;17859;11;5.85
17831;17860;11;4.67
17832;17862;10;4.53
17833;17862;5;3.07
17834;17864;14;4.33
17835;17866;8;5.51
17836;17866;4;5.25
17837;17870;4;3.97
17838;17870;15;3.14
17839;17871;3;5.95
17840;17871;14;4.48
17841;17872;6;3.94
17842;17872;5;4.54
17843;17873;5;3.39
17844;17873;7;3.31
17845;17874;14;5.29
17846;17877;14;4.95
17847;17878;14;3.87
17848;17878;11;5.57
17849;17880;12;3.97
17850;17882;8;5.94
17851;17882;13;5.45
17852;17883;2;3.0
17853;17884;5;4.59
17854;17885;2;4.89
17855;17886;8;4.6
17856;17887;1;5.6
17857;17888;10;4.55
17858;17888;14;4.46
17859;17889;8;4.69
17860;17889;13;5.9
17861;17890;5;3.38
17862;17891;6;5.12
17863;17893;10;4.75
17864;17893;6;3.49
17865;17895;11;3.01
17866;17897;10;4.77
17867;17900;15;5.16
17868;17900;1;4.93
17869;17902;7;3.42
17870;17903;14;4.65
17871;17903;7;5.66
17872;17905;1;3.89
17873;17906;9;5.32
17874;17907;2;4.39
17875;17910;14;5.45
17876;17911;4;5.27
17877;17913;15;4.6
17878;17914;3;5.83
17879;17918;6;4.79
17880;17918;4;3.4
17881;17921;6;4.02
17882;17924;10;5.94
17883;17924;12;3.43
17884;17925;12;3.81
17885;17925;13;5.61
17886;17926;5;4.97
17887;17926;8;4.68
17888;17928;12;4.55
17889;17929;3;5.49
17890;17929;11;5.63
17891;17933;15;5.93
17892;17933;1;5.31
17893;17934;9;5.98
17894;17935;5;3.99
17895;17935;2;3.36
17896;17936;6;3.67
17897;17936;5;5.53
17898;17937;4;3.47
17899;17937;6;5.33
17900;17938;8;5.47
17901;17939;8;4.25
17902;17939;14;3.34
17903;17940;12;5.58
17904;17941;3;4.35
17905;17941;7;3.45
17906;17943;14;3.25
17907;17947;2;3.03
17908;17947;9;5.38
17909;17953;8;4.19
17910;17953;14;3.48
17911;17954;7;3.38
17912;17957;2;5.97
17913;17957;14;4.19
17914;17958;12;3.87
17915;17959;2;3.13
17916;17959;9;4.22
17917;17961;5;4.35
17918;17961;15;3.79
17919;17962;9;4.52
17920;17962;7;4.03
17921;17963;6;3.31
17922;17964;11;5.33
17923;17964;1;3.45
17924;17966;12;3.74
17925;17967;6;3.87
17926;17967;10;4.34
17927;17968;10;3.0
17928;17968;4;4.76
17929;17969;7;5.5
17930;17972;15;4.93
17931;17973;8;5.32
17932;17974;7;3.98
17933;17975;7;4.12
17934;17976;11;3.54
17935;17978;11;4.66
17936;17981;10;5.87
17937;17982;4;3.92
17938;17985;4;4.98
17939;17985;9;3.16
17940;17988;15;3.37
17941;17990;13;4.37
17942;17990;7;4.68
17943;17991;14;3.04
17944;17991;9;5.0
17945;17992;13;4.52
17946;17993;2;3.13
17947;17993;1;3.31
17948;17994;8;4.05
17949;17995;4;5.62
17950;17996;2;3.44
17951;17997;14;4.03
17952;17997;4;4.15
17953;17998;3;3.75
17954;17999;11;3.4
17955;17999;7;3.17
17956;18000;11;4.68
17957;18000;6;4.38
17958;18004;14;5.56
17959;18004;10;5.66
17960;18005;4;3.38
17961;18008;3;3.61
17962;18009;14;5.04
17963;18010;2;3.52
17964;18012;11;4.87
17965;18012;4;5.13
17966;18013;6;3.4
17967;18013;2;5.16
17968;18014;15;5.47
17969;18016;12;4.14
17970;18016;10;3.25
17971;18018;3;3.45
17972;18018;5;5.2
17973;18019;5;4.36
17974;18020;15;5.24
17975;18021;3;5.93
17976;18022;13;4.35
17977;18024;14;4.47
17978;18024;13;4.65
17979;18025;14;3.49
17980;18025;6;3.42
17981;18026;3;5.63
17982;18026;14;3.97
17983;18028;11;5.02
17984;18029;1;5.76
17985;18030;4;5.88
17986;18033;1;3.39
17987;18034;15;3.62
17988;18039;14;5.44
17989;18039;11;5.35
17990;18040;10;4.76
17991;18040;13;5.59
17992;18041;8;4.96
17993;18043;14;5.88
17994;18044;15;5.23
17995;18045;9;3.61
17996;18045;6;5.5
17997;18046;7;5.1
17998;18047;5;4.29
17999;18048;2;4.99
18000;18048;10;4.81
18001;18049;8;4.21
18002;18049;2;5.58
18003;18050;5;5.77
18004;18050;8;3.02
18005;18051;10;3.94
18006;18053;9;3.21
18007;18054;10;5.15
18008;18054;7;5.35
18009;18056;8;5.2
18010;18056;11;4.49
18011;18058;15;4.77
18012;18058;7;4.13
18013;18059;8;3.84
18014;18059;1;3.11
18015;18060;13;5.14
18016;18061;2;5.1
18017;18062;10;4.75
18018;18063;3;3.99
18019;18064;13;3.9
18020;18064;9;3.25
18021;18065;1;4.75
18022;18065;9;5.49
18023;18066;9;4.13
18024;18067;1;3.45
18025;18069;14;3.7
18026;18069;4;3.87
18027;18070;10;5.3
18028;18071;10;5.24
18029;18071;15;3.84
18030;18072;4;4.77
18031;18072;14;4.51
18032;18073;4;4.19
18033;18073;6;5.11
18034;18074;11;5.69
18035;18074;3;4.83
18036;18075;11;4.57
18037;18076;4;3.15
18038;18077;6;5.48
18039;18077;9;4.19
18040;18078;1;5.95
18041;18080;5;3.71
18042;18081;6;3.49
18043;18081;12;4.63
18044;18082;15;5.25
18045;18082;1;4.59
18046;18083;12;5.05
18047;18083;10;5.33
18048;18084;4;3.19
18049;18085;4;4.41
18050;18088;11;5.14
18051;18088;7;3.79
18052;18089;9;3.52
18053;18090;15;4.01
18054;18090;2;4.18
18055;18091;1;5.83
18056;18092;10;5.32
18057;18092;14;3.54
18058;18093;12;3.34
18059;18094;15;5.43
18060;18094;14;4.04
18061;18095;15;3.84
18062;18095;1;5.52
18063;18096;12;3.34
18064;18097;7;5.35
18065;18098;8;3.97
18066;18099;10;5.81
18067;18101;13;5.92
18068;18102;13;4.53
18069;18102;1;5.44
18070;18103;7;3.61
18071;18103;14;5.0
18072;18104;4;3.15
18073;18105;5;3.34
18074;18106;2;4.66
18075;18108;7;3.44
18076;18112;7;4.7
18077;18112;11;5.59
18078;18113;10;4.62
18079;18113;2;5.31
18080;18114;14;3.78
18081;18114;12;4.1
18082;18116;7;3.5
18083;18116;4;5.86
18084;18117;7;5.06
18085;18117;13;3.28
18086;18118;3;3.08
18087;18118;11;4.46
18088;18120;6;5.24
18089;18121;8;3.17
18090;18123;5;3.87
18091;18123;9;5.17
18092;18125;7;5.17
18093;18126;9;3.71
18094;18127;11;4.92
18095;18130;7;4.9
18096;18131;10;4.61
18097;18132;2;5.31
18098;18133;2;3.01
18099;18133;15;4.89
18100;18134;13;4.92
18101;18134;7;5.48
18102;18137;4;3.83
18103;18138;12;5.37
18104;18138;14;4.95
18105;18139;7;3.22
18106;18139;10;4.99
18107;18140;6;4.71
18108;18140;15;3.58
18109;18141;2;3.58
18110;18142;13;3.36
18111;18142;3;4.93
18112;18143;1;4.92
18113;18144;14;4.38
18114;18144;2;3.41
18115;18145;6;3.09
18116;18145;9;4.01
18117;18146;3;5.05
18118;18146;12;3.35
18119;18147;8;5.64
18120;18147;10;4.74
18121;18148;3;4.62
18122;18148;13;4.28
18123;18150;15;4.72
18124;18153;12;5.51
18125;18156;15;3.3
18126;18156;13;3.35
18127;18157;11;3.36
18128;18157;2;5.9
18129;18158;13;5.56
18130;18159;1;3.48
18131;18159;8;5.49
18132;18160;10;4.72
18133;18161;7;5.46
18134;18165;1;3.84
18135;18165;2;3.3
18136;18166;11;4.7
18137;18168;10;3.6
18138;18170;7;5.8
18139;18171;4;5.06
18140;18172;4;3.31
18141;18172;1;4.55
18142;18174;8;4.89
18143;18174;12;4.98
18144;18182;2;4.71
18145;18185;4;3.26
18146;18185;2;5.57
18147;18186;11;3.86
18148;18187;7;5.25
18149;18187;15;5.25
18150;18188;8;4.34
18151;18188;6;3.21
18152;18189;4;4.73
18153;18191;11;5.28
18154;18192;6;4.43
18155;18194;12;3.02
18156;18195;6;4.5
18157;18197;13;5.1
18158;18198;12;5.1
18159;18198;15;5.59
18160;18201;12;3.69
18161;18201;15;4.55
18162;18202;4;3.43
18163;18203;8;3.67
18164;18203;1;3.52
18165;18207;8;4.15
18166;18208;12;4.96
18167;18208;4;3.69
18168;18209;1;3.54
18169;18209;7;5.82
18170;18211;9;4.21
18171;18211;5;5.69
18172;18212;9;5.82
18173;18212;3;5.61
