id;garden_id;chicken_id;price
37552;18880;1;11.53
37553;18881;28;14.41
37554;18882;36;11.6
37555;18883;11;11.9
37556;18884;25;15.24
37557;18885;30;10.43
37558;18885;16;14.19
37559;18885;40;12.59
37560;18886;39;13.42
37561;18886;5;11.44
37562;18887;22;15.85
37563;18887;24;10.24
37564;18887;3;10.24
37565;18888;30;10.41
37566;18888;29;16.49
37567;18888;37;15.85
37568;18889;42;13.02
37569;18889;21;10.49
37570;18890;11;11.12
37571;18890;24;10.17
37572;18891;9;15.34
37573;18891;3;13.45
37574;18891;11;12.85
37575;18892;7;11.58
37576;18892;27;12.56
37577;18893;34;15.29
37578;18894;27;14.89
37579;18894;22;16.8
37580;18894;14;13.5
37581;18895;21;10.56
37582;18895;14;11.72
37583;18895;17;16.04
37584;18896;27;16.86
37585;18896;11;13.94
37586;18896;35;16.31
37587;18897;32;15.34
37588;18898;30;12.74
37589;18898;2;16.04
37590;18898;33;10.35
37591;18899;41;10.82
37592;18899;39;14.23
37593;18899;37;13.0
37594;18900;11;16.66
37595;18900;37;10.01
37596;18900;1;11.67
37597;18901;31;10.14
37598;18901;16;11.06
37599;18902;15;10.54
37600;18902;18;12.64
37601;18902;7;11.06
37602;18903;14;13.16
37603;18903;19;12.21
37604;18903;6;12.0
37605;18904;42;16.11
37606;18904;10;15.12
37607;18905;5;15.87
37608;18905;40;11.29
37609;18905;34;11.09
37610;18906;35;13.04
37611;18907;23;11.45
37612;18907;13;16.21
37613;18908;11;13.63
37614;18908;10;13.87
37615;18908;32;13.24
37616;18909;7;12.77
37617;18909;10;15.19
37618;18910;14;15.71
37619;18910;2;15.84
37620;18910;17;10.25
37621;18911;14;10.77
37622;18912;10;10.28
37623;18913;25;11.86
37624;18914;27;14.27
37625;18914;20;16.86
37626;18915;20;11.09
37627;18916;33;10.28
37628;18917;22;12.24
37629;18918;5;13.23
37630;18919;28;13.71
37631;18919;33;15.52
37632;18920;3;10.49
37633;18920;17;16.98
37634;18920;22;16.72
37635;18921;11;12.71
37636;18921;22;12.44
37637;18921;8;14.35
37638;18922;22;11.59
37639;18922;20;10.28
37640;18922;10;15.87
37641;18923;35;16.33
37642;18924;18;15.04
37643;18924;35;15.26
37644;18925;3;14.05
37645;18925;26;12.05
37646;18926;27;11.29
37647;18926;9;14.6
37648;18927;25;11.81
37649;18927;23;11.08
37650;18927;36;15.21
37651;18928;15;15.17
37652;18928;35;15.24
37653;18929;13;10.11
37654;18930;28;12.08
37655;18931;34;13.71
37656;18931;2;13.58
37657;18931;29;10.6
37658;18932;13;16.73
37659;18932;24;15.36
37660;18933;31;15.26
37661;18933;17;14.06
37662;18933;36;12.2
37663;18934;40;10.57
37664;18934;20;15.06
37665;18934;31;16.45
37666;18935;26;13.74
37667;18936;9;14.64
37668;18936;42;13.51
37669;18936;14;14.09
37670;18937;19;13.0
37671;18938;25;11.55
37672;18938;29;16.35
37673;18938;20;10.23
37674;18939;13;13.73
37675;18939;8;11.65
37676;18939;37;10.93
37677;18940;17;13.65
37678;18940;27;15.23
37679;18941;8;11.36
37680;18942;34;15.87
37681;18942;13;15.45
37682;18942;12;16.64
37683;18943;34;13.19
37684;18943;31;14.7
37685;18944;4;14.29
37686;18945;14;14.13
37687;18946;31;16.82
37688;18946;2;10.83
37689;18947;7;12.53
37690;18947;18;15.22
37691;18948;27;12.78
37692;18948;29;15.32
37693;18949;42;15.27
37694;18949;39;10.98
37695;18950;19;10.3
37696;18950;6;11.61
37697;18950;21;10.63
37698;18951;23;16.47
37699;18951;26;13.42
37700;18951;27;14.51
37701;18952;9;12.55
37702;18952;31;15.26
37703;18952;39;16.75
37704;18953;40;15.04
37705;18953;35;13.82
37706;18953;29;10.75
37707;18954;21;15.31
37708;18954;23;12.62
37709;18954;26;11.72
37710;18955;31;15.45
37711;18955;22;14.1
37712;18955;4;15.96
37713;18956;4;15.25
37714;18957;15;14.5
37715;18957;26;12.22
37716;18957;24;16.95
37717;18958;9;10.03
37718;18959;22;15.22
37719;18959;30;11.9
37720;18960;8;15.19
37721;18960;31;16.5
37722;18960;25;16.1
37723;18961;20;12.8
37724;18961;23;13.18
37725;18962;9;15.1
37726;18962;23;11.33
37727;18962;10;16.48
37728;18963;5;14.75
37729;18963;30;14.64
37730;18963;23;15.97
37731;18964;23;10.32
37732;18964;40;10.97
37733;18964;36;15.78
37734;18965;16;13.74
37735;18965;31;10.53
37736;18965;23;12.26
37737;18966;17;11.42
37738;18967;31;13.62
37739;18967;32;12.07
37740;18968;41;10.49
37741;18968;14;12.27
37742;18969;6;15.98
37743;18969;9;13.05
37744;18969;33;14.26
37745;18970;20;15.43
37746;18970;7;11.34
37747;18971;4;10.68
37748;18971;30;10.1
37749;18971;22;11.91
37750;18972;26;16.89
37751;18973;2;14.24
37752;18973;30;14.47
37753;18974;28;12.27
37754;18975;27;11.37
37755;18975;39;14.22
37756;18975;13;14.78
37757;18976;1;12.97
37758;18977;25;15.08
37759;18977;1;12.6
37760;18978;16;11.53
37761;18979;13;15.98
37762;18979;42;13.2
37763;18979;38;12.23
37764;18980;20;14.71
37765;18980;24;10.44
37766;18980;10;14.22
37767;18981;14;14.63
37768;18981;25;14.33
37769;18982;30;16.23
37770;18983;23;16.19
37771;18983;39;16.93
37772;18984;2;11.21
37773;18984;29;14.09
37774;18984;18;10.52
37775;18985;9;13.49
37776;18985;7;15.35
37777;18985;22;12.55
37778;18986;32;14.69
37779;18986;18;15.36
37780;18986;40;15.76
37781;18987;21;10.64
37782;18987;8;10.54
37783;18988;11;15.55
37784;18988;23;16.5
37785;18989;2;13.47
37786;18989;1;13.21
37787;18990;18;13.99
37788;18990;32;12.04
37789;18991;37;15.64
37790;18991;27;11.99
37791;18991;17;10.15
37792;18992;41;10.86
37793;18992;22;13.93
37794;18993;10;16.05
37795;18993;20;13.49
37796;18993;11;14.42
37797;18994;27;11.15
37798;18995;39;11.61
37799;18995;43;16.54
37800;18995;8;10.41
37801;18996;29;11.83
37802;18996;26;15.01
37803;18996;9;11.86
37804;18997;38;12.22
37805;18998;35;12.79
37806;18999;35;14.15
37807;19000;6;14.15
37808;19001;39;16.05
37809;19001;6;16.81
37810;19001;25;11.07
37811;19002;11;10.3
37812;19003;16;15.81
37813;19003;30;16.29
37814;19004;5;12.24
37815;19004;38;15.75
37816;19005;15;11.02
37817;19005;34;14.8
37818;19005;38;16.41
37819;19006;2;10.61
37820;19006;22;15.83
37821;19006;36;12.67
37822;19007;42;11.93
37823;19007;21;10.95
37824;19007;13;16.27
37825;19008;4;13.23
37826;19008;18;16.99
37827;19008;29;15.61
37828;19009;27;11.08
37829;19010;1;10.81
37830;19010;13;10.65
37831;19011;11;15.62
37832;19011;18;13.41
37833;19011;4;11.34
37834;19012;16;15.87
37835;19012;32;11.38
37836;19013;5;10.66
37837;19014;14;14.45
37838;19015;34;12.1
37839;19015;43;11.73
37840;19015;7;14.78
37841;19016;21;14.57
37842;19017;15;16.37
37843;19018;35;15.7
37844;19019;43;12.9
37845;19019;21;12.79
37846;19020;12;13.07
37847;19021;30;16.92
37848;19021;32;14.87
37849;19021;28;16.08
37850;19022;6;16.15
37851;19022;42;10.25
37852;19022;9;14.4
37853;19023;26;10.49
37854;19023;43;12.53
37855;19023;15;13.1
37856;19024;4;16.66
37857;19024;21;13.37
37858;19024;12;12.33
37859;19025;26;11.84
37860;19025;3;13.55
37861;19026;16;15.24
37862;19026;42;16.98
37863;19027;28;14.64
37864;19027;19;16.5
37865;19028;24;12.48
37866;19028;14;15.99
37867;19029;13;11.15
37868;19030;23;11.6
37869;19030;28;12.35
37870;19030;3;10.35
37871;19031;2;13.38
37872;19032;3;15.32
37873;19033;7;14.54
37874;19034;22;13.87
37875;19034;10;14.07
37876;19035;21;16.86
37877;19035;31;11.45
37878;19036;21;15.71
37879;19037;20;15.87
37880;19037;33;14.34
37881;19038;26;13.58
37882;19038;43;14.1
37883;19038;25;15.82
37884;19039;39;10.08
37885;19039;27;13.77
37886;19039;23;13.31
37887;19040;13;11.3
37888;19040;3;15.07
37889;19040;25;16.03
37890;19041;8;10.57
37891;19042;1;13.53
37892;19043;5;11.57
37893;19044;5;12.17
37894;19045;30;14.69
37895;19045;26;14.27
37896;19046;31;13.74
37897;19046;22;12.67
37898;19047;7;16.72
37899;19047;42;16.91
37900;19047;30;11.13
37901;19048;18;14.45
37902;19048;16;10.54
37903;19048;9;16.16
37904;19049;4;10.11
37905;19049;3;15.68
37906;19049;22;10.67
37907;19050;40;12.02
37908;19051;5;10.85
37909;19051;14;11.91
37910;19052;40;15.12
37911;19053;21;11.44
37912;19053;17;11.37
37913;19054;35;12.65
37914;19055;36;11.37
37915;19056;39;16.36
37916;19056;14;12.38
37917;19056;28;15.82
37918;19057;33;13.43
37919;19057;43;12.55
37920;19057;17;16.51
37921;19058;31;14.11
37922;19058;11;11.93
37923;19059;25;16.91
37924;19060;14;13.79
37925;19061;6;12.11
37926;19061;15;15.39
37927;19061;5;10.72
37928;19062;34;16.02
37929;19063;29;15.08
37930;19063;39;15.41
37931;19063;11;16.78
37932;19064;5;11.21
37933;19064;13;11.12
37934;19064;23;12.99
37935;19065;9;10.72
37936;19066;40;16.76
37937;19066;36;14.84
37938;19066;28;16.75
37939;19067;43;12.37
37940;19067;42;10.18
37941;19067;27;12.48
37942;19068;12;10.18
37943;19069;32;12.07
37944;19069;19;15.15
37945;19069;16;13.48
37946;19070;42;14.05
37947;19070;15;11.98
37948;19070;14;14.76
37949;19071;10;12.97
37950;19071;38;10.47
37951;19072;27;14.41
37952;19073;26;14.62
37953;19074;37;14.91
37954;19074;4;11.56
37955;19074;30;11.27
37956;19075;17;15.17
37957;19076;25;16.82
37958;19077;31;10.83
37959;19078;2;15.93
37960;19078;29;15.96
37961;19079;12;10.94
37962;19079;26;14.81
37963;19080;12;12.06
37964;19081;7;11.04
37965;19082;3;10.86
37966;19082;5;10.33
37967;19082;42;15.76
37968;19083;3;10.42
37969;19083;23;10.98
37970;19083;32;13.99
37971;19084;27;10.2
37972;19084;33;12.28
37973;19085;26;16.89
37974;19086;10;11.04
37975;19086;4;15.1
37976;19086;32;16.23
37977;19087;22;10.58
37978;19087;20;11.05
37979;19088;16;16.69
37980;19088;22;11.72
37981;19088;4;13.62
37982;19089;9;11.13
37983;19090;31;13.17
37984;19091;41;13.02
37985;19092;4;12.76
37986;19092;32;15.14
37987;19092;42;15.89
37988;19093;10;13.72
37989;19093;17;16.4
37990;19094;28;14.09
37991;19094;37;15.47
37992;19094;9;10.43
37993;19095;33;13.78
37994;19096;40;15.06
37995;19096;4;16.21
37996;19096;27;14.8
37997;19097;20;13.56
37998;19098;19;12.03
37999;19098;43;13.05
38000;19098;30;15.68
38001;19099;43;12.82
38002;19099;20;15.32
38003;19099;6;15.06
38004;19100;27;14.21
38005;19100;24;12.21
38006;19101;5;12.75
38007;19101;36;11.2
38008;19102;29;14.08
38009;19102;30;12.35
38010;19103;5;13.71
38011;19103;4;16.99
38012;19103;6;13.16
38013;19104;2;14.07
38014;19104;12;15.81
38015;19105;42;12.98
38016;19105;40;13.09
38017;19106;41;13.43
38018;19106;40;14.87
38019;19107;23;13.67
38020;19108;37;16.04
38021;19108;27;12.77
38022;19108;38;11.13
38023;19109;10;13.74
38024;19110;12;12.19
38025;19111;4;11.6
38026;19111;28;16.21
38027;19111;29;16.16
38028;19112;12;16.79
38029;19112;31;13.26
38030;19112;5;13.13
38031;19113;15;14.84
38032;19114;18;13.18
38033;19114;23;16.23
38034;19114;1;12.85
38035;19115;11;13.55
38036;19116;15;12.41
38037;19116;14;15.65
38038;19116;27;11.18
38039;19117;4;16.18
38040;19117;1;11.91
38041;19118;10;12.96
38042;19119;40;11.34
38043;19119;14;16.74
38044;19120;12;11.46
38045;19120;31;10.65
38046;19120;42;11.9
38047;19121;16;13.97
38048;19122;5;16.35
38049;19122;33;14.38
38050;19122;19;12.59
38051;19123;43;13.21
38052;19124;18;15.36
38053;19124;4;16.93
38054;19124;19;12.37
38055;19125;36;11.64
38056;19125;27;11.07
38057;19125;5;16.76
38058;19126;31;12.59
38059;19127;27;13.54
38060;19128;29;16.3
38061;19128;2;13.14
38062;19129;42;11.85
38063;19130;7;14.17
38064;19130;9;12.31
38065;19131;29;15.3
38066;19131;5;10.47
38067;19132;19;16.14
38068;19132;34;16.39
38069;19132;22;10.43
38070;19133;17;13.12
38071;19133;4;15.5
38072;19134;5;13.69
38073;19134;18;13.79
38074;19135;37;14.63
38075;19135;40;11.42
38076;19135;13;10.48
38077;19136;5;12.3
38078;19136;6;10.46
38079;19136;23;16.97
38080;19137;19;14.22
38081;19137;3;12.06
38082;19138;32;11.22
38083;19138;34;10.77
38084;19139;15;10.07
38085;19139;31;12.11
38086;19140;14;15.58
38087;19140;32;12.04
38088;19140;43;15.43
38089;19141;33;16.2
38090;19141;4;13.96
38091;19142;2;10.11
38092;19143;10;10.14
38093;19143;4;12.73
38094;19143;28;14.71
38095;19144;24;16.7
38096;19144;1;16.62
38097;19144;16;16.86
38098;19145;9;15.87
38099;19145;38;12.39
38100;19146;34;14.72
38101;19147;25;11.56
38102;19148;16;14.17
38103;19148;18;12.06
38104;19149;17;15.32
38105;19149;22;12.01
38106;19149;12;15.56
38107;19150;35;14.97
38108;19150;11;16.12
38109;19151;23;11.86
38110;19152;19;13.4
38111;19152;37;16.35
38112;19153;33;13.89
38113;19153;18;13.44
38114;19153;42;12.67
38115;19154;30;12.38
38116;19154;19;13.69
38117;19154;28;12.42
38118;19155;21;11.12
38119;19156;8;12.77
38120;19156;35;13.96
38121;19157;13;11.8
38122;19157;38;16.29
38123;19158;29;16.94
38124;19159;34;14.66
38125;19159;43;10.65
38126;19159;19;13.42
38127;19160;36;16.42
38128;19160;11;14.26
38129;19161;5;10.23
38130;19162;21;10.15
38131;19162;20;16.44
38132;19163;41;16.78
38133;19163;20;13.17
38134;19163;21;14.84
38135;19164;36;15.43
38136;19164;37;16.31
38137;19165;24;14.58
38138;19165;6;15.04
38139;19166;42;15.1
38140;19166;25;13.54
38141;19166;38;16.73
38142;19167;13;10.26
38143;19167;30;15.03
38144;19168;20;13.67
38145;19169;28;12.06
38146;19170;20;11.73
38147;19170;4;15.61
38148;19171;21;13.33
38149;19171;3;16.98
38150;19172;19;16.49
38151;19173;29;14.16
38152;19173;26;15.45
38153;19173;23;10.85
38154;19174;19;10.32
38155;19174;25;13.32
38156;19174;21;16.78
38157;19175;11;15.15
38158;19175;39;11.96
38159;19176;25;13.81
38160;19177;39;16.72
38161;19177;11;10.27
38162;19177;14;16.82
38163;19178;4;14.84
38164;19179;21;10.16
38165;19179;16;12.85
38166;19180;22;11.23
38167;19180;24;15.96
38168;19181;19;15.72
38169;19181;16;12.98
38170;19181;35;16.5
38171;19182;32;16.19
38172;19182;28;10.04
38173;19183;23;15.0
38174;19184;3;12.67
38175;19184;34;13.6
38176;19185;8;13.13
38177;19185;34;15.8
38178;19186;11;15.46
38179;19187;31;15.8
38180;19188;34;11.28
38181;19188;26;16.49
38182;19188;29;11.79
38183;19189;5;16.7
38184;19189;10;14.38
38185;19190;8;13.27
38186;19190;24;15.19
38187;19191;37;11.76
38188;19191;35;16.21
38189;19191;24;13.99
38190;19192;38;12.94
38191;19193;18;15.69
38192;19193;14;12.54
38193;19193;22;12.99
38194;19194;34;13.46
38195;19195;39;15.67
38196;19195;34;12.8
38197;19195;4;16.36
38198;19196;34;13.1
38199;19197;14;11.38
38200;19197;27;15.24
38201;19197;19;11.55
38202;19198;38;14.75
38203;19198;20;13.35
38204;19199;1;12.63
38205;19200;38;14.63
38206;19200;11;10.46
38207;19201;3;10.12
38208;19202;3;16.31
38209;19202;11;13.51
38210;19203;18;15.43
38211;19204;36;12.42
38212;19205;23;15.53
38213;19206;20;12.64
38214;19206;1;14.6
38215;19207;2;13.72
38216;19207;36;11.28
38217;19208;37;14.05
38218;19209;26;12.68
38219;19209;10;14.46
38220;19210;32;12.81
38221;19210;5;10.77
38222;19211;12;12.99
38223;19212;40;15.82
38224;19213;30;10.42
38225;19213;12;10.11
38226;19214;1;15.67
38227;19214;11;15.47
38228;19214;17;14.85
38229;19215;18;15.91
38230;19216;37;10.66
38231;19216;1;11.67
38232;19216;43;10.25
38233;19217;30;12.32
38234;19217;37;12.78
38235;19218;15;13.82
38236;19218;42;13.57
38237;19218;10;14.94
38238;19219;21;15.78
38239;19219;16;12.88
38240;19219;3;12.57
38241;19220;30;12.47
38242;19221;32;15.68
38243;19222;20;16.63
38244;19223;42;12.99
38245;19223;22;15.18
38246;19223;10;11.72
38247;19224;3;16.06
38248;19225;28;13.79
38249;19225;24;14.73
38250;19225;18;15.44
38251;19226;23;11.18
38252;19226;38;11.64
38253;19227;36;10.32
38254;19228;25;12.05
38255;19228;33;14.27
38256;19229;1;16.73
38257;19229;2;15.32
38258;19230;16;10.66
38259;19231;35;12.91
38260;19231;9;16.35
38261;19231;43;15.77
38262;19232;1;15.51
38263;19233;33;14.53
38264;19234;24;14.02
38265;19235;27;11.46
38266;19235;22;14.1
38267;19235;18;10.25
38268;19236;42;15.03
38269;19236;14;11.05
38270;19236;13;15.23
38271;19237;23;10.05
38272;19237;10;15.13
38273;19237;12;12.91
38274;19238;14;11.13
38275;19238;3;11.91
38276;19238;16;12.63
38277;19239;10;16.27
38278;19239;43;11.82
38279;19240;24;14.95
38280;19241;40;16.96
38281;19242;5;15.0
38282;19243;14;11.88
38283;19243;21;13.64
38284;19243;8;15.32
38285;19244;20;12.64
38286;19244;17;14.62
38287;19245;30;12.2
38288;19245;12;16.33
38289;19245;32;16.68
38290;19246;29;13.63
38291;19247;11;15.96
38292;19247;14;14.0
38293;19247;37;14.21
38294;19248;3;12.08
38295;19248;1;14.15
38296;19249;42;10.33
38297;19250;31;10.84
38298;19251;37;14.21
38299;19251;10;13.78
38300;19251;40;16.87
38301;19252;1;13.82
38302;19252;18;10.97
38303;19252;34;14.93
38304;19253;3;11.46
38305;19254;21;14.8
38306;19254;16;16.67
38307;19255;33;11.32
38308;19256;36;11.87
38309;19256;20;12.85
38310;19256;37;10.01
38311;19257;18;12.04
38312;19258;40;15.81
38313;19258;21;16.35
38314;19259;34;12.48
38315;19259;26;10.82
38316;19259;2;13.85
38317;19260;32;15.48
38318;19260;18;15.25
38319;19260;7;14.07
38320;19261;34;14.4
38321;19262;1;15.4
38322;19263;38;11.83
38323;19263;40;11.46
38324;19264;33;16.61
38325;19264;5;12.72
38326;19265;20;16.22
38327;19265;36;12.0
38328;19266;23;11.37
38329;19266;40;10.65
38330;19267;13;16.58
38331;19267;35;10.35
38332;19268;29;12.94
38333;19269;37;10.77
38334;19269;34;11.76
38335;19270;1;11.69
38336;19270;12;13.01
38337;19271;10;15.11
38338;19271;21;15.66
38339;19271;1;13.44
38340;19272;4;12.24
38341;19272;37;16.08
38342;19272;26;15.05
38343;19273;11;11.51
38344;19274;1;15.69
38345;19274;6;16.85
38346;19274;24;14.48
38347;19275;43;12.73
38348;19275;29;11.57
38349;19275;28;11.01
38350;19276;34;12.6
38351;19276;42;11.8
38352;19277;29;13.33
38353;19277;1;14.74
38354;19277;13;13.47
38355;19278;20;13.27
38356;19278;5;11.51
38357;19279;8;15.15
38358;19279;42;10.7
38359;19280;37;11.3
38360;19281;25;10.2
38361;19281;2;11.54
38362;19282;42;14.9
38363;19282;3;16.52
38364;19282;25;14.45
38365;19283;5;12.05
38366;19284;30;13.94
38367;19284;36;10.48
38368;19285;30;11.98
38369;19285;29;14.69
38370;19285;38;11.81
38371;19286;21;14.21
38372;19286;35;11.75
38373;19286;34;14.28
38374;19287;39;13.5
38375;19287;2;13.55
38376;19287;13;16.13
38377;19288;24;12.84
38378;19288;21;10.32
38379;19289;18;14.1
38380;19289;5;12.11
38381;19289;23;12.8
38382;19290;43;14.78
38383;19290;22;16.68
38384;19291;22;13.62
38385;19291;16;16.96
38386;19291;3;15.43
38387;19292;26;11.08
38388;19292;39;10.44
38389;19292;15;13.39
38390;19293;12;10.15
38391;19294;9;13.88
38392;19294;42;16.66
38393;19294;37;15.32
38394;19295;28;14.28
38395;19295;6;14.83
38396;19295;42;14.7
38397;19296;10;12.24
38398;19296;4;16.26
38399;19297;1;13.57
38400;19297;33;11.73
38401;19298;14;10.96
38402;19298;7;14.95
38403;19299;32;13.37
38404;19300;15;16.16
38405;19301;5;12.2
38406;19301;39;12.7
38407;19301;31;11.48
38408;19302;19;15.46
38409;19302;40;10.52
38410;19303;9;14.9
38411;19304;26;14.45
38412;19305;12;15.78
38413;19306;18;15.5
38414;19306;32;13.37
38415;19307;20;12.06
38416;19307;37;11.18
38417;19308;3;16.89
38418;19308;15;12.46
38419;19309;10;13.17
38420;19309;11;10.19
38421;19309;14;12.83
38422;19310;19;16.65
38423;19310;11;15.66
38424;19310;28;10.14
38425;19311;16;15.51
38426;19311;27;14.11
38427;19312;4;12.14
38428;19312;26;13.86
38429;19312;13;10.43
38430;19313;36;11.59
38431;19313;32;11.48
38432;19313;17;10.05
38433;19314;19;12.2
38434;19314;30;10.2
38435;19314;41;10.94
38436;19315;34;10.27
38437;19315;20;14.13
38438;19315;11;13.74
38439;19316;40;11.93
38440;19316;35;16.86
38441;19317;9;14.87
38442;19317;20;14.68
38443;19317;40;16.67
38444;19318;23;13.1
38445;19319;9;13.76
38446;19319;11;14.41
38447;19320;1;16.25
38448;19320;37;14.17
38449;19320;6;11.26
38450;19321;10;11.23
38451;19321;12;10.41
38452;19322;38;15.0
38453;19323;39;15.67
38454;19323;29;15.67
38455;19323;10;12.07
38456;19324;25;12.07
38457;19324;15;13.2
38458;19324;4;15.65
38459;19325;5;14.69
38460;19325;41;12.18
38461;19326;1;12.85
38462;19327;23;13.12
38463;19327;35;12.47
38464;19327;34;11.0
38465;19328;23;10.17
38466;19328;28;10.06
38467;19329;32;14.27
38468;19330;39;10.54
38469;19330;15;12.84
38470;19330;21;11.96
38471;19331;18;11.43
38472;19331;30;14.94
38473;19331;6;12.38
38474;19332;10;11.2
38475;19332;17;14.53
38476;19332;12;14.11
38477;19333;18;10.83
38478;19334;40;16.61
38479;19335;2;10.12
38480;19336;13;14.62
38481;19336;35;11.75
38482;19337;33;12.04
38483;19338;17;14.29
38484;19339;26;14.76
38485;19339;33;11.47
38486;19339;19;14.61
38487;19340;2;12.5
38488;19341;40;10.31
38489;19342;21;14.05
38490;19343;28;11.42
38491;19344;42;14.4
38492;19345;13;11.07
38493;19345;20;10.71
38494;19346;32;15.83
38495;19347;6;14.0
38496;19347;28;11.62
38497;19347;41;13.34
38498;19348;17;10.88
38499;19348;9;11.65
38500;19349;15;10.3
38501;19349;39;10.32
38502;19349;23;13.76
38503;19350;42;16.77
38504;19351;28;16.96
38505;19351;37;13.26
38506;19351;42;10.24
38507;19352;13;15.34
38508;19353;5;11.7
38509;19354;15;13.81
38510;19354;30;11.8
38511;19355;8;14.56
38512;19355;31;13.73
38513;19355;23;12.93
38514;19356;43;15.0
38515;19356;35;16.47
38516;19356;11;14.22
38517;19357;37;13.68
38518;19357;23;10.46
38519;19357;39;16.1
38520;19358;4;11.3
38521;19358;35;13.52
38522;19358;11;13.14
38523;19359;24;14.13
38524;19359;2;14.4
38525;19359;36;11.93
38526;19360;42;11.33
38527;19361;26;14.09
38528;19361;1;14.4
38529;19361;6;16.46
38530;19362;42;14.22
38531;19362;2;16.73
38532;19363;28;12.69
38533;19364;33;12.44
38534;19365;42;14.93
38535;19365;19;15.59
38536;19365;10;11.3
38537;19366;19;12.53
38538;19366;14;12.38
38539;19366;7;15.01
38540;19367;43;16.63
38541;19367;28;10.51
38542;19368;11;15.09
38543;19368;38;10.47
38544;19368;20;11.34
38545;19369;3;15.75
38546;19369;27;10.81
38547;19370;27;13.13
38548;19370;31;14.79
38549;19371;10;11.17
38550;19371;4;11.55
38551;19372;6;16.1
38552;19372;33;13.8
38553;19372;15;10.04
38554;19373;22;13.38
38555;19373;4;11.76
38556;19373;17;14.09
38557;19374;43;10.66
38558;19374;33;14.14
38559;19374;23;14.71
38560;19375;13;13.03
38561;19375;23;16.97
38562;19376;2;13.99
38563;19376;10;10.49
38564;19376;36;16.99
38565;19377;23;12.04
38566;19377;31;16.72
38567;19378;26;15.56
38568;19378;36;12.19
38569;19378;25;15.31
38570;19379;40;10.64
38571;19379;12;11.07
38572;19379;7;11.44
38573;19380;17;10.88
38574;19380;31;11.68
38575;19381;7;13.59
38576;19382;41;14.98
38577;19382;10;11.18
38578;19382;40;10.96
38579;19383;10;11.65
38580;19383;31;11.84
38581;19383;33;14.96
38582;19384;10;11.4
38583;19385;24;15.87
38584;19385;25;12.88
38585;19385;8;12.61
38586;19386;14;13.43
38587;19387;8;11.46
38588;19387;34;13.2
38589;19388;43;13.52
38590;19388;36;15.56
38591;19389;42;12.92
38592;19389;10;16.5
38593;19389;18;13.13
38594;19390;10;16.7
38595;19390;40;14.86
38596;19391;11;16.06
38597;19391;20;14.46
38598;19392;16;12.51
38599;19392;36;12.75
38600;19392;41;13.42
38601;19393;28;14.52
38602;19394;32;11.76
38603;19395;40;11.83
38604;19395;3;16.53
38605;19396;41;13.2
38606;19396;11;12.78
38607;19397;41;13.43
38608;19398;6;13.46
38609;19398;17;14.56
38610;19399;33;15.99
38611;19400;16;14.36
38612;19400;43;16.9
38613;19400;21;14.86
38614;19401;39;13.53
38615;19401;12;14.61
38616;19402;29;15.58
38617;19403;11;11.95
38618;19404;41;13.2
38619;19404;27;11.17
38620;19405;40;11.1
38621;19405;25;15.18
38622;19406;26;15.51
38623;19406;5;12.76
38624;19406;30;11.19
38625;19407;37;10.77
38626;19408;14;10.71
38627;19409;37;14.56
38628;19410;7;14.05
38629;19410;22;13.0
38630;19410;6;13.4
38631;19411;40;10.91
38632;19411;39;15.57
38633;19411;3;12.31
38634;19412;17;13.44
38635;19412;16;12.87
38636;19413;9;14.27
38637;19413;26;15.5
38638;19414;42;16.83
38639;19415;20;16.37
38640;19415;36;10.64
38641;19416;39;15.05
38642;19417;20;15.37
38643;19417;2;10.33
38644;19417;8;12.36
38645;19418;21;12.5
38646;19419;8;16.15
38647;19419;28;16.72
38648;19419;33;14.98
38649;19420;4;10.55
38650;19420;13;13.03
38651;19420;9;14.69
38652;19421;38;13.58
38653;19421;30;16.77
38654;19421;12;14.91
38655;19422;33;11.89
38656;19422;12;10.55
38657;19423;43;10.44
38658;19423;21;16.85
38659;19423;24;15.02
38660;19424;5;15.29
38661;19424;31;10.86
38662;19424;40;11.33
38663;19425;41;11.92
38664;19425;17;14.5
38665;19426;36;16.66
38666;19427;38;14.24
38667;19428;37;15.81
38668;19429;29;15.21
38669;19429;16;15.87
38670;19430;41;13.82
38671;19430;34;13.76
38672;19431;18;10.37
38673;19431;2;13.89
38674;19431;30;12.7
38675;19432;23;11.15
38676;19432;6;14.79
38677;19433;11;14.2
38678;19434;28;11.83
38679;19434;8;15.81
38680;19435;22;16.92
38681;19436;12;16.28
38682;19436;2;13.57
38683;19437;35;16.58
38684;19437;31;11.15
38685;19438;11;10.18
38686;19439;37;15.19
38687;19440;9;11.79
38688;19441;21;12.23
38689;19441;30;16.62
38690;19441;18;13.37
38691;19442;20;10.14
38692;19443;13;11.26
38693;19443;11;13.44
38694;19443;32;10.71
38695;19444;39;11.45
38696;19444;14;13.14
38697;19444;6;12.02
38698;19445;21;13.69
38699;19445;22;14.03
38700;19446;8;14.39
38701;19447;11;10.96
38702;19447;38;10.72
38703;19447;17;12.83
38704;19448;37;14.29
38705;19449;35;15.68
38706;19449;43;12.43
38707;19450;20;16.91
38708;19450;9;12.5
38709;19450;10;12.83
38710;19451;43;15.92
38711;19452;5;15.12
38712;19452;3;14.03
38713;19452;35;14.04
38714;19453;2;12.87
38715;19454;39;16.41
38716;19454;36;16.6
