id;garden_id;wine_id;price
7855;15580;656;20.74
7856;15581;455;20.07
7857;15584;582;12.38
7858;15585;548;10.21
7859;15587;146;6.6
7860;15591;524;22.89
7861;15594;24;7.21
7862;15598;699;3.73
7863;15599;77;7.13
7864;15601;359;21.1
7865;15607;258;19.52
7866;15610;415;18.9
7867;15611;168;3.59
7868;15619;600;7.2
7869;15620;737;5.71
7870;15621;5;7.77
7871;15622;459;4.72
7872;15623;487;18.79
7873;15624;588;22.14
7874;15627;165;12.17
7875;15628;735;3.96
7876;15631;458;9.59
7877;15633;140;22.3
7878;15634;689;12.58
7879;15636;440;20.02
7880;15637;626;6.88
7881;15638;31;20.64
7882;15642;41;9.69
7883;15643;194;20.32
7884;15644;230;11.94
7885;15647;169;14.86
7886;15650;533;18.72
7887;15651;374;5.1
7888;15652;710;10.47
7889;15654;625;12.54
7890;15656;185;14.03
7891;15661;270;17.35
7892;15667;427;18.37
7893;15668;605;9.31
7894;15671;378;13.72
7895;15672;664;4.28
7896;15673;80;13.64
7897;15678;606;22.68
7898;15681;258;15.9
7899;15686;251;21.59
7900;15687;194;8.22
7901;15690;90;20.22
7902;15691;234;11.47
7903;15693;27;19.78
7904;15695;60;18.05
7905;15696;502;4.35
7906;15697;297;11.34
7907;15698;457;12.94
7908;15704;437;21.68
7909;15706;86;8.61
7910;15710;221;3.5
7911;15713;642;19.62
7912;15715;164;3.44
7913;15716;266;17.66
7914;15718;304;4.71
7915;15719;431;11.51
7916;15720;64;6.89
7917;15723;273;5.99
7918;15725;614;18.06
7919;15727;279;18.79
7920;15728;597;16.03
7921;15729;344;22.3
7922;15730;65;3.98
7923;15731;203;10.54
7924;15732;79;14.69
7925;15735;524;20.42
7926;15743;279;5.59
7927;15747;56;19.82
7928;15749;106;16.33
7929;15751;276;11.01
7930;15752;87;20.81
7931;15753;577;21.78
7932;15756;13;7.18
7933;15758;602;13.48
7934;15760;154;8.32
7935;15762;687;4.82
7936;15765;727;11.36
7937;15766;602;21.15
7938;15768;434;6.21
7939;15769;445;4.36
7940;15770;275;21.0
7941;15772;109;7.72
7942;15774;615;7.32
7943;15776;426;19.02
7944;15778;216;19.87
7945;15780;47;11.5
7946;15783;609;12.47
7947;15784;611;5.19
7948;15785;281;10.96
7949;15786;758;20.14
7950;15788;470;15.49
7951;15792;289;8.86
7952;15795;374;22.42
7953;15796;165;22.15
7954;15797;140;7.14
7955;15798;356;7.6
7956;15799;212;7.6
7957;15801;400;14.34
7958;15802;350;7.23
7959;15803;543;13.8
7960;15806;265;4.37
7961;15809;753;10.98
7962;15810;748;18.54
7963;15812;457;5.57
7964;15813;688;17.47
7965;15815;256;17.06
7966;15819;194;9.57
7967;15822;650;16.36
7968;15824;371;16.45
7969;15825;14;10.74
7970;15827;189;4.39
7971;15828;198;15.78
7972;15829;619;19.71
7973;15832;732;20.12
7974;15834;349;15.77
7975;15835;650;7.61
7976;15838;268;20.98
7977;15842;367;16.08
7978;15843;454;9.82
7979;15848;258;17.73
7980;15849;747;8.7
7981;15853;457;7.17
7982;15854;414;6.91
7983;15855;582;15.75
7984;15857;732;5.93
7985;15858;210;12.03
7986;15860;741;22.22
7987;15861;670;10.26
7988;15862;305;16.75
7989;15863;129;17.96
7990;15864;35;16.53
7991;15865;28;4.54
7992;15866;453;10.38
7993;15868;274;4.1
7994;15870;16;15.48
7995;15871;91;16.93
7996;15872;606;22.27
7997;15875;289;5.01
7998;15876;404;19.69
7999;15877;303;11.79
8000;15878;331;22.07
8001;15879;184;4.48
8002;15882;146;19.76
8003;15886;749;7.68
8004;15889;302;10.94
8005;15890;744;21.8
8006;15891;783;16.23
8007;15893;728;5.87
8008;15895;634;7.76
8009;15898;678;19.79
8010;15904;99;14.29
8011;15905;277;15.44
8012;15906;568;22.25
8013;15907;421;16.33
8014;15910;212;5.47
8015;15911;34;16.58
8016;15915;133;22.43
8017;15917;534;4.9
8018;15920;145;18.43
8019;15921;482;8.39
8020;15923;385;7.05
8021;15924;346;12.56
8022;15926;91;20.03
8023;15927;303;3.85
8024;15928;212;3.15
8025;15929;476;7.53
8026;15932;189;6.11
8027;15937;146;8.61
8028;15938;105;7.96
8029;15941;470;6.89
8030;15943;1;20.46
8031;15944;522;20.03
8032;15948;342;15.37
8033;15951;108;8.31
8034;15952;472;8.4
8035;15953;267;7.34
8036;15954;256;21.94
8037;15955;1;17.28
8038;15957;86;7.7
8039;15958;418;8.72
8040;15959;624;7.2
8041;15960;470;20.42
8042;15962;133;19.76
8043;15963;60;14.13
8044;15964;318;17.06
8045;15968;78;10.73
8046;15971;104;3.32
8047;15972;215;3.57
8048;15973;541;20.81
8049;15976;17;18.51
8050;15978;24;14.89
8051;15979;555;13.54
8052;15987;315;10.17
8053;15989;407;15.37
8054;15992;234;21.32
8055;15996;647;9.24
8056;15997;664;12.7
8057;15999;718;22.18
8058;16000;224;3.15
8059;16001;517;22.66
8060;16003;307;19.42
8061;16005;686;12.82
8062;16010;145;12.01
8063;16012;763;11.62
8064;16015;649;11.89
8065;16016;769;17.35
8066;16019;252;15.73
8067;16020;162;12.99
8068;16022;360;17.66
8069;16024;520;6.94
8070;16025;395;17.58
8071;16026;23;17.04
8072;16028;428;17.78
8073;16030;498;8.65
8074;16033;98;11.0
8075;16034;622;10.46
8076;16036;645;14.98
8077;16037;605;15.6
8078;16038;657;16.91
8079;16039;476;12.96
8080;16041;238;22.72
8081;16043;477;3.34
8082;16044;491;18.44
8083;16053;342;20.87
8084;16055;326;22.62
8085;16057;726;13.8
8086;16059;711;9.98
8087;16061;231;10.09
8088;16062;241;14.26
8089;16063;668;21.64
8090;16065;670;3.59
8091;16066;29;22.24
8092;16068;44;6.92
8093;16071;128;17.18
8094;16073;242;14.2
8095;16076;536;10.93
8096;16080;677;16.65
8097;16081;92;13.86
8098;16084;770;10.2
8099;16085;193;18.17
8100;16088;99;14.74
8101;16090;14;20.79
8102;16091;231;22.01
8103;16092;644;10.36
8104;16093;174;20.82
8105;16094;656;20.07
8106;16095;257;17.91
8107;16098;473;9.11
8108;16099;118;17.83
8109;16100;328;12.48
8110;16102;291;3.04
8111;16103;739;20.42
8112;16108;458;21.76
8113;16110;11;8.78
8114;16112;777;14.47
8115;16114;111;17.41
8116;16116;195;6.44
8117;16119;96;8.91
8118;16120;108;22.22
8119;16123;703;5.45
8120;16127;666;13.06
8121;16129;710;19.2
8122;16131;614;20.73
8123;16134;512;16.47
8124;16135;19;18.41
8125;16137;116;10.2
8126;16140;97;21.8
8127;16141;131;17.73
8128;16142;366;8.68
8129;16143;463;6.19
8130;16144;729;16.23
8131;16145;256;19.36
8132;16147;701;13.24
8133;16152;131;9.68
8134;16157;657;8.89
8135;16161;364;16.31
8136;16164;35;18.17
8137;16170;554;14.01
8138;16171;413;16.74
8139;16172;285;6.49
8140;16173;464;4.92
8141;16174;592;18.14
8142;16175;314;20.93
8143;16176;537;3.88
8144;16180;136;18.86
8145;16181;409;16.31
8146;16182;560;21.19
8147;16183;479;6.98
8148;16184;758;18.79
8149;16185;113;6.21
8150;16188;415;6.62
8151;16192;411;9.2
8152;16197;285;11.45
8153;16199;393;17.29
8154;16202;749;7.61
8155;16203;78;14.27
8156;16204;261;12.9
8157;16205;486;12.55
8158;16206;590;16.1
8159;16207;52;3.04
8160;16210;56;17.44
8161;16212;711;22.95
8162;16219;463;10.57
8163;16223;525;9.05
8164;16224;420;22.73
8165;16225;585;10.28
8166;16231;84;18.1
8167;16232;339;12.3
8168;16234;109;4.91
8169;16240;109;9.52
8170;16242;258;21.01
8171;16243;2;20.04
8172;16246;237;6.78
8173;16251;318;5.29
8174;16252;763;7.22
8175;16254;619;8.66
8176;16255;497;5.8
8177;16258;441;5.74
8178;16261;148;8.17
8179;16263;43;12.45
8180;16264;21;9.58
8181;16267;156;13.8
8182;16272;741;18.55
8183;16275;232;21.3
8184;16284;446;16.31
8185;16287;646;22.83
8186;16289;762;18.17
8187;16291;412;12.32
8188;16293;102;22.86
8189;16294;450;17.25
8190;16295;159;9.64
8191;16297;382;4.83
8192;16301;298;21.77
8193;16303;725;8.75
8194;16308;592;6.33
8195;16310;175;6.04
8196;16312;652;7.63
8197;16313;196;13.89
8198;16316;448;21.01
8199;16320;588;3.31
8200;16323;679;19.5
8201;16325;48;8.3
8202;16326;146;21.77
8203;16328;766;7.15
8204;16329;292;12.11
8205;16330;599;19.68
8206;16331;33;10.54
8207;16332;427;5.73
8208;16334;164;10.83
8209;16335;318;19.97
8210;16337;341;14.51
8211;16340;65;19.91
8212;16341;400;6.79
8213;16342;700;18.53
8214;16344;690;12.2
8215;16346;448;3.95
8216;16347;678;20.12
8217;16353;721;17.55
8218;16354;615;22.77
8219;16356;588;19.22
8220;16358;341;7.28
8221;16360;19;15.37
8222;16364;192;13.48
8223;16365;737;9.29
8224;16367;4;5.47
8225;16371;505;6.47
8226;16375;6;15.55
8227;16377;784;15.28
8228;16381;294;6.31
8229;16382;606;18.37
8230;16383;716;18.6
8231;16384;484;4.8
8232;16385;328;8.62
8233;16390;532;22.16
8234;16394;159;13.58
8235;16397;398;3.07
8236;16400;155;16.27
8237;16403;178;8.59
8238;16405;628;7.28
8239;16406;499;6.31
8240;16410;385;12.18
8241;16413;522;7.48
8242;16414;669;9.15
8243;16415;773;10.81
8244;16416;482;15.06
8245;16417;640;7.36
8246;16421;356;4.23
8247;16424;755;5.07
8248;16425;715;4.47
8249;16428;376;3.19
8250;16431;677;17.09
8251;16434;187;5.41
8252;16435;420;4.59
8253;16436;502;16.25
8254;16440;697;16.52
8255;16444;192;14.17
8256;16446;49;8.45
8257;16449;3;14.12
8258;16450;345;19.95
8259;16451;574;11.06
8260;16456;325;15.95
8261;16457;338;15.62
8262;16458;2;12.64
8263;16459;26;7.71
8264;16462;719;20.12
8265;16464;634;10.25
8266;16466;731;7.38
8267;16467;306;14.72
8268;16470;34;4.59
8269;16472;775;9.88
8270;16474;28;6.56
8271;16475;198;13.43
8272;16476;256;18.54
8273;16482;18;22.29
8274;16483;194;16.71
8275;16485;174;22.06
8276;16488;385;15.3
8277;16490;604;11.47
8278;16491;118;22.16
8279;16494;74;7.72
8280;16495;721;9.66
8281;16498;162;10.59
8282;16501;47;20.05
8283;16507;125;7.7
8284;16510;673;15.39
8285;16516;262;7.45
8286;16519;715;5.48
8287;16520;213;18.22
8288;16521;452;4.62
8289;16522;474;16.35
8290;16523;357;17.87
8291;16526;31;11.25
8292;16528;522;18.56
8293;16531;176;9.58
8294;16533;313;9.47
8295;16536;678;9.36
8296;16539;145;3.27
8297;16541;663;6.7
8298;16542;356;3.78
8299;16545;51;9.64
8300;16549;104;3.27
8301;16550;385;8.73
8302;16551;664;10.29
8303;16553;204;19.81
8304;16554;171;7.02
8305;16555;296;5.2
8306;16556;373;21.06
8307;16558;524;22.68
8308;16560;420;17.0
8309;16563;170;8.82
8310;16567;578;11.74
8311;16571;675;17.27
8312;16572;444;20.24
8313;16574;64;16.79
8314;16578;429;3.54
8315;16580;100;10.93
8316;16583;222;19.41
8317;16584;646;13.1
8318;16586;433;17.66
8319;16589;714;21.51
8320;16592;128;9.97
8321;16593;455;13.22
8322;16596;620;9.49
8323;16600;491;11.29
8324;16604;204;16.9
8325;16605;356;4.21
8326;16606;397;18.65
8327;16607;733;10.18
8328;16612;167;19.51
8329;16613;282;18.98
8330;16615;528;18.42
8331;16617;97;20.19
8332;16618;695;14.48
8333;16619;581;19.43
8334;16620;468;18.01
8335;16622;143;6.78
8336;16623;656;8.36
8337;16624;593;10.81
8338;16627;605;5.48
8339;16631;540;6.49
8340;16633;54;9.99
8341;16636;3;7.38
8342;16637;525;9.68
8343;16644;95;21.78
8344;16645;422;17.55
8345;16647;175;3.65
8346;16648;766;5.2
8347;16649;392;20.41
8348;16650;58;7.52
8349;16653;89;22.58
8350;16655;443;22.68
8351;16657;250;14.9
8352;16658;675;5.45
8353;16659;129;14.33
8354;16661;662;12.48
8355;16662;503;22.36
8356;16663;714;13.35
8357;16665;113;20.12
8358;16675;654;6.85
8359;16677;655;7.89
8360;16680;28;16.15
8361;16681;405;4.49
8362;16684;461;9.82
8363;16687;575;5.83
8364;16689;783;8.33
8365;16690;96;3.4
8366;16691;54;5.73
8367;16692;96;7.94
8368;16693;1;11.67
8369;16696;7;16.56
8370;16697;772;10.2
8371;16699;396;20.27
8372;16702;68;14.2
8373;16703;40;6.26
8374;16704;46;6.98
8375;16706;435;9.96
8376;16707;109;9.44
8377;16708;520;9.41
8378;16709;64;4.14
8379;16710;54;5.95
8380;16714;60;9.97
8381;16717;256;4.69
8382;16719;172;14.4
8383;16721;449;19.53
8384;16722;291;19.8
8385;16723;780;16.55
8386;16728;309;9.12
8387;16729;727;14.45
8388;16730;632;17.9
8389;16731;473;22.79
8390;16732;332;9.08
8391;16733;607;7.46
8392;16734;612;14.37
8393;16735;22;19.26
8394;16736;742;10.8
8395;16737;329;7.83
8396;16742;499;4.0
8397;16743;612;14.81
8398;16744;431;15.66
8399;16745;445;5.4
8400;16746;386;13.42
8401;16747;412;13.02
8402;16748;501;11.01
8403;16753;393;21.28
8404;16755;521;19.33
8405;16757;301;6.19
8406;16759;442;6.05
8407;16761;309;5.22
8408;16763;43;11.01
8409;16765;606;16.15
8410;16766;266;19.05
8411;16771;348;18.11
8412;16773;423;9.03
8413;16782;160;8.17
8414;16787;428;11.17
8415;16788;237;21.68
8416;16789;324;13.13
8417;16790;542;21.17
8418;16791;313;13.14
8419;16792;67;3.44
8420;16793;274;21.09
8421;16794;470;21.65
8422;16798;294;3.87
8423;16799;20;14.54
8424;16800;510;11.87
8425;16801;574;10.9
8426;16802;711;20.25
8427;16803;612;18.15
8428;16805;568;12.02
8429;16809;485;13.49
8430;16810;746;11.51
8431;16812;522;21.9
8432;16813;430;17.53
8433;16814;308;11.18
8434;16816;629;15.7
8435;16817;71;11.46
8436;16818;324;16.95
8437;16819;532;14.56
8438;16820;684;21.95
8439;16821;355;15.58
8440;16822;727;19.51
8441;16824;470;18.0
8442;16828;726;20.36
8443;16829;638;20.39
8444;16833;76;15.8
8445;16835;446;16.67
8446;16836;496;14.67
8447;16841;544;12.87
8448;16846;758;16.17
8449;16848;698;4.26
8450;16850;244;8.52
8451;16851;94;22.32
8452;16852;748;8.02
8453;16853;72;10.76
8454;16854;136;11.1
8455;16856;617;21.8
8456;16857;667;17.94
8457;16858;477;12.29
8458;16861;652;9.81
8459;16863;522;4.17
8460;16866;690;9.51
8461;16869;419;7.69
8462;16875;738;8.99
8463;16877;219;14.19
8464;16878;322;4.64
8465;16880;334;9.47
8466;16881;639;7.4
8467;16884;481;5.38
8468;16885;349;11.79
8469;16886;680;20.74
8470;16887;62;18.5
8471;16891;582;13.64
8472;16893;11;8.73
8473;16894;299;5.91
8474;16895;215;17.87
8475;16897;475;8.81
8476;16900;749;11.39
8477;16902;478;17.94
8478;16905;117;17.11
8479;16906;456;4.54
8480;16909;734;13.12
8481;16913;719;13.28
8482;16915;426;22.55
8483;16916;157;18.97
8484;16917;232;8.59
8485;16918;631;20.76
8486;16920;27;3.31
8487;16921;463;5.37
8488;16922;493;7.63
8489;16925;66;4.54
8490;16927;756;3.32
8491;16928;526;8.73
8492;16929;130;6.54
8493;16930;365;8.67
8494;16931;395;20.85
8495;16933;714;20.65
8496;16935;235;22.8
8497;16936;333;12.76
8498;16937;247;9.72
8499;16939;1;8.69
8500;16940;417;14.37
8501;16941;532;14.22
8502;16942;748;4.72
8503;16943;721;5.37
8504;16944;380;14.16
8505;16947;172;22.98
8506;16948;689;15.96
8507;16951;415;7.62
8508;16952;174;18.93
8509;16954;151;18.42
8510;16956;401;21.29
8511;16958;755;10.32
8512;16959;382;7.04
8513;16960;50;15.52
8514;16961;166;16.32
8515;16962;278;17.42
8516;16963;73;22.07
8517;16964;189;10.14
8518;16967;552;7.88
8519;16968;137;14.23
8520;16970;191;3.6
8521;16971;113;17.35
8522;16972;351;19.89
8523;16974;677;9.09
8524;16975;150;17.87
8525;16977;288;20.48
8526;16978;453;14.11
8527;16979;543;13.09
8528;16980;187;19.16
8529;16983;459;11.17
8530;16984;45;20.95
8531;16986;411;6.38
8532;16988;465;15.04
8533;16990;219;14.71
8534;16992;366;14.44
8535;16993;220;16.83
8536;16995;370;11.96
8537;17001;60;6.71
8538;17002;584;11.12
8539;17004;475;10.35
8540;17005;352;19.91
8541;17006;546;7.46
8542;17008;765;21.87
8543;17009;52;7.27
8544;17010;121;22.7
8545;17013;326;12.05
8546;17014;752;17.47
8547;17015;482;13.11
8548;17016;512;17.39
8549;17020;37;14.32
8550;17021;206;14.57
8551;17022;473;10.38
8552;17024;724;18.82
8553;17025;98;21.67
8554;17027;531;5.24
8555;17032;640;17.59
8556;17033;658;13.2
8557;17034;12;21.89
8558;17036;390;12.56
8559;17038;781;6.28
8560;17041;513;4.74
8561;17043;30;21.15
8562;17044;733;20.92
8563;17045;39;3.96
8564;17047;68;4.4
8565;17048;151;12.22
8566;17049;59;16.45
8567;17050;21;3.29
8568;17051;228;10.32
8569;17053;439;21.34
8570;17058;323;20.13
8571;17061;608;14.86
8572;17062;93;21.52
8573;17063;380;13.05
8574;17065;683;13.74
8575;17066;756;12.26
8576;17067;756;12.36
8577;17068;646;4.33
8578;17069;298;13.57
8579;17070;171;22.9
8580;17071;459;16.85
8581;17072;331;10.53
8582;17075;473;6.82
8583;17079;484;18.76
8584;17080;704;18.57
8585;17081;631;7.43
8586;17085;624;20.07
8587;17086;782;4.54
8588;17087;1;16.78
8589;17088;429;20.82
8590;17089;114;4.93
8591;17092;262;19.63
8592;17093;759;7.77
8593;17099;757;6.04
8594;17102;422;18.83
8595;17103;298;13.23
8596;17104;195;18.77
8597;17108;175;21.78
8598;17110;7;6.6
8599;17111;594;22.86
8600;17112;598;8.15
8601;17119;391;5.34
8602;17121;293;22.81
8603;17123;601;14.66
8604;17127;643;22.19
8605;17128;600;19.74
8606;17129;758;20.86
8607;17133;38;21.35
8608;17134;60;5.03
8609;17135;753;10.07
8610;17136;173;18.67
8611;17137;391;19.78
8612;17141;439;6.97
8613;17143;362;19.19
8614;17144;61;3.27
8615;17149;9;18.31
8616;17150;422;9.54
8617;17151;253;3.16
8618;17152;721;8.75
8619;17153;649;21.75
8620;17157;73;21.99
8621;17162;227;7.55
8622;17165;485;9.92
8623;17168;161;10.91
8624;17169;206;16.02
8625;17170;250;4.59
8626;17172;150;18.1
8627;17173;690;7.52
8628;17177;675;5.79
8629;17185;460;16.09
8630;17186;268;19.42
8631;17189;26;5.26
8632;17193;717;17.35
8633;17194;499;15.02
8634;17195;659;21.29
8635;17196;371;17.48
8636;17202;148;9.9
8637;17203;78;15.96
8638;17209;549;6.18
8639;17213;514;14.95
8640;17220;290;7.49
8641;17222;645;10.29
8642;17223;453;9.44
8643;17224;609;5.63
8644;17226;319;22.13
8645;17228;129;16.73
8646;17230;452;14.83
8647;17232;301;11.28
8648;17233;7;5.23
8649;17235;735;8.95
8650;17236;80;21.63
8651;17241;324;11.82
8652;17242;399;3.35
8653;17243;772;19.47
8654;17245;578;6.22
8655;17246;35;17.48
8656;17247;313;22.1
8657;17248;295;22.09
8658;17249;24;4.29
8659;17251;248;3.5
8660;17252;531;7.71
8661;17254;715;5.69
8662;17257;4;10.36
8663;17258;706;8.48
8664;17262;263;10.68
8665;17265;640;21.61
8666;17266;357;7.29
8667;17268;51;17.75
8668;17270;158;12.97
8669;17271;18;21.56
8670;17272;522;9.06
8671;17274;657;13.81
8672;17276;753;10.37
8673;17277;19;13.3
8674;17280;48;20.29
8675;17283;415;9.42
8676;17284;255;15.62
8677;17285;158;19.37
8678;17286;180;15.7
8679;17287;9;3.51
8680;17288;23;3.06
8681;17289;494;18.66
8682;17293;533;7.38
8683;17294;639;4.01
8684;17295;550;17.88
8685;17296;363;8.72
8686;17300;254;8.5
8687;17302;391;9.36
8688;17304;650;11.1
8689;17305;142;7.49
8690;17306;559;17.44
8691;17307;289;19.48
8692;17310;503;16.63
8693;17311;66;15.37
8694;17312;435;13.68
8695;17315;668;14.41
8696;17318;185;7.65
8697;17323;158;10.45
8698;17325;777;9.76
8699;17326;100;17.8
8700;17327;38;6.1
8701;17331;548;7.73
8702;17332;309;22.36
8703;17333;538;19.21
8704;17335;406;16.46
8705;17336;622;19.43
8706;17337;261;22.79
8707;17340;255;12.28
8708;17343;254;7.05
8709;17344;549;10.71
8710;17347;592;19.3
8711;17349;661;4.41
8712;17350;553;14.86
8713;17354;719;20.43
8714;17355;445;11.75
8715;17356;724;8.42
8716;17358;238;4.21
8717;17359;21;9.98
8718;17360;640;6.73
8719;17362;81;16.22
8720;17366;640;4.38
8721;17367;213;8.2
8722;17368;140;17.03
8723;17370;444;19.86
8724;17372;725;6.54
8725;17375;417;15.54
8726;17376;132;11.58
8727;17377;672;4.63
8728;17378;552;6.71
8729;17382;516;20.5
8730;17385;101;18.91
8731;17386;309;21.03
8732;17390;639;21.62
8733;17392;684;12.76
8734;17394;606;5.91
8735;17396;563;12.48
8736;17397;625;20.39
8737;17398;5;12.83
8738;17399;657;7.32
8739;17402;744;9.51
8740;17403;289;16.74
8741;17406;412;7.9
8742;17408;763;3.8
8743;17409;129;8.52
8744;17411;349;18.88
8745;17412;288;19.18
8746;17414;5;8.72
8747;17415;609;17.34
8748;17416;239;6.31
8749;17417;475;19.37
8750;17419;636;10.11
8751;17420;581;14.65
8752;17421;705;16.43
8753;17426;79;9.36
8754;17429;422;7.9
8755;17431;330;16.76
8756;17432;224;10.6
8757;17433;749;4.39
8758;17436;602;3.04
8759;17438;270;9.52
8760;17439;554;14.66
8761;17441;476;22.03
8762;17442;94;10.66
8763;17443;418;6.75
8764;17445;539;12.12
8765;17446;181;10.83
8766;17447;46;10.17
8767;17451;729;6.11
8768;17452;437;10.75
8769;17453;664;5.88
8770;17457;509;20.64
8771;17458;583;8.13
8772;17459;453;7.81
8773;17460;590;10.39
8774;17463;266;10.88
8775;17465;429;6.36
8776;17469;125;19.98
8777;17472;615;20.1
8778;17473;27;8.57
8779;17474;144;6.29
8780;17476;291;21.3
8781;17479;40;3.77
8782;17481;678;14.0
8783;17482;191;13.91
8784;17484;259;8.97
8785;17491;234;6.73
8786;17494;132;19.06
8787;17498;441;21.05
8788;17499;656;7.55
8789;17500;704;16.74
8790;17501;431;16.81
8791;17503;21;7.29
8792;17504;426;16.48
8793;17506;107;18.73
8794;17507;193;7.96
8795;17508;730;9.27
8796;17512;2;22.38
8797;17514;483;3.87
8798;17515;341;13.44
8799;17521;126;10.94
8800;17522;458;6.32
8801;17523;306;12.54
8802;17526;415;8.33
8803;17527;608;11.66
8804;17531;632;20.6
8805;17532;57;13.24
8806;17534;705;5.96
8807;17535;459;4.35
8808;17537;753;12.05
8809;17538;727;5.29
8810;17539;258;3.17
8811;17540;535;5.1
8812;17542;427;5.76
8813;17546;689;3.16
8814;17547;237;10.56
8815;17551;629;9.5
8816;17553;431;13.88
8817;17554;517;9.85
8818;17557;200;7.93
8819;17562;595;9.9
8820;17563;570;19.1
8821;17564;306;22.38
8822;17565;575;19.77
8823;17567;581;13.07
8824;17568;374;22.77
8825;17570;29;17.24
8826;17572;775;8.88
8827;17573;421;13.03
8828;17577;540;8.18
8829;17578;560;7.24
8830;17579;471;11.69
8831;17581;356;12.46
8832;17584;325;22.26
8833;17585;618;13.24
8834;17587;598;9.84
8835;17589;443;8.79
8836;17590;203;7.56
8837;17591;497;14.61
8838;17592;502;8.55
8839;17596;530;3.15
8840;17597;266;16.0
8841;17598;481;12.91
8842;17601;648;15.61
8843;17602;197;20.1
8844;17603;93;11.55
8845;17606;730;18.04
8846;17609;545;13.73
8847;17612;24;19.73
8848;17615;777;6.61
8849;17617;494;14.86
8850;17620;31;16.94
8851;17621;680;11.73
8852;17622;629;15.76
8853;17623;676;12.83
8854;17624;103;14.36
8855;17625;81;22.42
8856;17626;165;7.09
8857;17627;271;9.77
8858;17629;487;4.54
8859;17630;722;22.66
8860;17632;31;4.51
8861;17634;65;12.64
8862;17635;603;20.71
8863;17640;262;15.72
8864;17641;675;4.99
8865;17643;548;10.28
8866;17645;286;12.28
8867;17648;379;22.47
8868;17650;766;6.32
8869;17652;316;3.6
8870;17654;116;17.74
8871;17656;439;8.61
8872;17658;246;19.19
8873;17659;533;5.25
8874;17661;577;8.98
8875;17663;260;11.81
8876;17668;674;11.23
8877;17669;589;20.57
8878;17671;310;21.05
8879;17672;147;21.16
8880;17674;245;11.85
8881;17675;635;18.47
8882;17678;398;10.81
8883;17680;266;4.65
8884;17682;69;16.7
8885;17684;289;8.83
8886;17687;112;6.62
8887;17693;350;15.18
8888;17694;639;13.19
8889;17695;191;19.54
8890;17696;362;16.42
8891;17697;557;15.56
8892;17699;35;21.27
8893;17700;84;6.7
8894;17701;701;4.47
8895;17703;468;15.06
8896;17704;665;22.41
8897;17705;726;22.96
8898;17707;381;6.01
8899;17708;565;6.89
8900;17712;577;7.58
8901;17714;265;9.7
8902;17715;778;16.87
8903;17718;161;21.4
8904;17720;323;16.63
8905;17723;131;4.88
8906;17725;225;17.68
8907;17728;602;5.21
8908;17729;599;15.14
8909;17730;556;15.81
8910;17733;318;14.0
8911;17735;364;12.79
8912;17738;608;14.41
8913;17739;235;7.89
8914;17740;101;21.48
8915;17743;553;4.0
8916;17746;268;7.96
8917;17747;213;9.88
8918;17748;41;19.13
8919;17751;72;9.85
8920;17753;173;6.89
8921;17757;306;3.44
8922;17758;343;5.81
8923;17759;326;9.21
8924;17760;395;6.95
8925;17764;647;22.4
8926;17765;567;3.54
8927;17769;213;14.18
8928;17770;776;6.15
8929;17774;784;7.16
8930;17776;204;9.88
8931;17777;295;10.78
8932;17778;391;14.28
8933;17779;616;13.0
8934;17780;457;8.5
8935;17784;504;17.92
8936;17785;323;22.83
8937;17786;127;11.58
8938;17789;153;8.6
8939;17790;697;11.63
8940;17795;429;14.19
8941;17796;781;14.68
8942;17798;20;8.7
8943;17799;254;14.16
8944;17800;493;21.14
8945;17801;733;18.01
8946;17803;484;15.22
8947;17805;16;21.55
8948;17806;400;9.45
8949;17807;177;7.99
8950;17811;180;12.36
8951;17812;583;8.76
8952;17813;90;16.95
8953;17814;646;18.41
8954;17815;544;9.65
8955;17818;360;21.98
8956;17819;193;9.24
8957;17820;42;13.38
8958;17823;445;4.19
8959;17827;100;7.89
8960;17829;4;16.42
8961;17830;487;3.43
8962;17837;62;19.94
8963;17838;649;19.75
8964;17841;622;12.46
8965;17843;656;19.62
8966;17844;678;5.66
8967;17845;345;17.15
8968;17846;466;18.18
8969;17847;770;13.46
8970;17850;148;22.28
8971;17851;654;22.28
8972;17852;284;20.27
8973;17853;367;5.56
8974;17854;131;9.49
8975;17855;129;22.7
8976;17856;745;7.29
8977;17857;550;16.96
8978;17858;271;14.35
8979;17861;474;17.65
8980;17862;51;6.98
8981;17863;357;10.59
8982;17866;533;7.97
8983;17869;567;8.66
8984;17870;101;3.39
8985;17880;70;22.67
8986;17884;370;17.84
8987;17885;260;22.55
8988;17887;727;13.42
8989;17888;210;21.45
8990;17889;324;8.69
8991;17890;393;17.01
8992;17892;60;13.77
8993;17895;609;8.23
8994;17896;461;22.17
8995;17897;46;8.92
8996;17898;118;6.68
8997;17899;291;18.92
8998;17903;498;4.1
8999;17904;614;18.99
9000;17906;239;6.03
9001;17907;634;10.89
9002;17910;782;20.49
9003;17913;163;21.45
9004;17917;395;12.93
9005;17918;570;13.5
9006;17920;569;18.74
9007;17924;629;14.02
9008;17925;38;9.44
9009;17928;382;7.11
9010;17930;774;8.67
9011;17931;432;3.06
9012;17939;557;14.48
9013;17940;732;14.48
9014;17941;486;12.42
9015;17942;641;17.83
9016;17944;776;4.23
9017;17945;465;20.6
9018;17953;474;6.67
9019;17956;388;9.82
