juice_price_id;discount;valid_until
8649;1.45;2023-08-22T04:31:19+00:00
8653;1.45;2023-06-10T08:45:38+00:00
8655;0.97;2023-05-29T01:36:08+00:00
8656;0.45;2023-07-04T05:22:51+00:00
8659;0.38;2023-10-10T06:51:21+00:00
8670;1.55;2023-10-16T21:39:43+00:00
8686;1.19;2023-05-30T05:28:21+00:00
8688;1.77;2023-08-23T02:36:07+00:00
8695;0.58;2023-06-27T21:14:35+00:00
8716;0.92;2023-05-16T06:18:34+00:00
8717;0.41;2023-10-28T02:41:39+00:00
8734;1.23;2023-11-14T04:17:22+00:00
8748;0.42;2023-05-07T14:10:04+00:00
8750;0.31;2023-08-05T04:14:26+00:00
8768;2.26;2023-11-08T22:52:05+00:00
8771;0.59;2023-10-10T03:50:23+00:00
8774;1.52;2023-06-25T20:04:08+00:00
8778;1.1;2023-05-03T11:54:06+00:00
8781;1.38;2023-09-23T08:58:56+00:00
8787;1.11;2023-10-01T02:57:43+00:00
8788;2.3;2023-08-25T00:05:46+00:00
8793;1.9;2023-10-12T02:29:22+00:00
8797;1.47;2023-06-04T22:22:09+00:00
8798;1.16;2023-05-09T17:15:45+00:00
8804;0.45;2023-08-29T12:34:37+00:00
8809;1.61;2023-11-13T23:40:55+00:00
8811;1.48;2023-11-28T08:15:58+00:00
8817;1.37;2023-09-25T15:34:18+00:00
8824;1.05;2023-06-08T23:03:48+00:00
8828;1.78;2023-08-23T19:16:25+00:00
8830;1.75;2023-05-03T13:04:38+00:00
8839;0.56;2023-09-17T09:38:26+00:00
8844;2.36;2023-07-30T11:59:21+00:00
8854;1.3;2023-10-29T16:18:27+00:00
8855;0.64;2023-07-24T11:36:15+00:00
8857;0.34;2023-07-22T20:36:01+00:00
8865;0.82;2023-05-18T12:05:15+00:00
8869;0.69;2023-07-19T20:14:06+00:00
8870;1.54;2023-10-09T02:28:15+00:00
8878;0.42;2023-09-06T18:40:26+00:00
8895;0.42;2023-05-13T15:12:46+00:00
8897;2.1;2023-10-31T12:20:09+00:00
8900;1.1;2023-07-30T20:59:43+00:00
8904;0.32;2023-08-08T12:40:52+00:00
8910;1.78;2023-12-01T22:35:26+00:00
8911;0.73;2023-09-13T18:50:34+00:00
8917;1.35;2023-10-22T14:59:09+00:00
8921;1.75;2023-10-29T17:16:33+00:00
8924;0.82;2023-08-16T08:18:58+00:00
8927;0.32;2023-06-29T04:58:18+00:00
8940;0.87;2023-06-25T09:42:20+00:00
8943;0.35;2023-10-12T19:52:36+00:00
8953;0.39;2023-06-07T11:18:37+00:00
8954;0.35;2023-06-12T04:05:33+00:00
8963;1.12;2023-06-10T05:57:03+00:00
8969;0.62;2023-05-28T23:04:49+00:00
8975;0.41;2023-11-28T14:52:07+00:00
8991;1.24;2023-06-03T16:44:08+00:00
8997;2.26;2023-06-23T12:12:31+00:00
9003;0.47;2023-09-22T08:04:33+00:00
9015;0.37;2023-08-19T18:11:25+00:00
9026;1.26;2023-07-21T18:24:46+00:00
9027;2.15;2023-11-03T04:05:00+00:00
9029;0.63;2023-11-11T10:56:44+00:00
9034;1.36;2023-05-29T12:10:04+00:00
9038;0.95;2023-09-29T00:53:29+00:00
9041;1.85;2023-10-10T11:26:08+00:00
9043;0.56;2023-08-03T05:25:10+00:00
9046;1.57;2023-05-23T23:27:32+00:00
9047;1.36;2023-05-03T08:49:41+00:00
9059;0.36;2023-11-06T17:38:43+00:00
9063;2.26;2023-11-20T00:32:55+00:00
9071;1.53;2023-08-03T07:48:54+00:00
9073;0.51;2023-05-12T14:56:39+00:00
9074;0.96;2023-08-13T14:34:49+00:00
9076;0.85;2023-07-19T14:20:25+00:00
9077;0.58;2023-10-11T07:52:36+00:00
9078;0.72;2023-08-11T05:52:14+00:00
9082;1.14;2023-10-26T15:01:51+00:00
9086;0.3;2023-08-07T06:47:41+00:00
9088;2.0;2023-08-21T00:58:56+00:00
9090;0.79;2023-09-13T23:17:31+00:00
9091;0.91;2023-09-06T19:33:32+00:00
9104;0.51;2023-05-17T15:12:40+00:00
9113;1.21;2023-11-04T00:57:57+00:00
9120;2.27;2023-08-12T23:46:02+00:00
9122;1.7;2023-09-11T21:16:37+00:00
9124;1.99;2023-11-17T10:41:48+00:00
9131;1.27;2023-09-27T01:52:49+00:00
9142;1.72;2023-11-17T01:30:51+00:00
9146;0.56;2023-10-14T08:25:32+00:00
9152;1.16;2023-11-25T02:38:12+00:00
9154;0.71;2023-06-16T09:38:08+00:00
9157;0.94;2023-11-09T17:25:49+00:00
9159;1.93;2023-05-02T16:01:17+00:00
9174;1.66;2023-11-11T05:56:05+00:00
9184;1.97;2023-05-03T22:10:52+00:00
9187;1.08;2023-10-17T08:24:41+00:00
9190;1.04;2023-07-04T07:01:19+00:00
9191;1.72;2023-11-08T19:38:22+00:00
9207;0.48;2023-11-29T01:09:21+00:00
9226;0.33;2023-11-07T19:24:26+00:00
9227;0.34;2023-06-15T03:15:43+00:00
9231;1.65;2023-07-12T14:21:34+00:00
9236;1.19;2023-06-08T19:59:04+00:00
9237;0.85;2023-06-21T14:31:08+00:00
9251;1.02;2023-09-14T03:30:03+00:00
9254;0.36;2023-08-27T10:17:19+00:00
9255;0.79;2023-09-25T09:34:38+00:00
9258;0.51;2023-08-06T21:21:35+00:00
9259;0.33;2023-07-17T12:21:47+00:00
9274;1.29;2023-11-23T08:41:46+00:00
9279;1.01;2023-09-23T20:58:02+00:00
9284;0.38;2023-08-01T03:23:48+00:00
9297;0.46;2023-10-22T22:57:01+00:00
9304;0.97;2023-08-24T13:02:31+00:00
9311;0.55;2023-06-12T02:11:46+00:00
9317;1.38;2023-10-03T03:58:35+00:00
9322;1.0;2023-05-13T17:31:10+00:00
9327;1.66;2023-09-23T15:45:10+00:00
9328;2.22;2023-05-06T19:53:50+00:00
9330;1.48;2023-07-26T01:34:40+00:00
9336;1.45;2023-08-01T20:37:36+00:00
9345;0.45;2023-08-25T08:55:06+00:00
9346;1.46;2023-06-04T13:52:14+00:00
9349;1.64;2023-11-12T10:38:03+00:00
9351;1.12;2023-07-17T13:08:43+00:00
9353;0.43;2023-08-11T01:45:05+00:00
9354;1.62;2023-10-04T17:55:45+00:00
9362;0.71;2023-09-15T21:06:40+00:00
9367;1.31;2023-06-09T09:53:27+00:00
9375;1.24;2023-11-26T20:23:55+00:00
9380;0.57;2023-07-30T04:19:29+00:00
9383;0.94;2023-09-07T04:51:54+00:00
9392;1.83;2023-09-01T05:11:41+00:00
9401;1.64;2023-07-14T15:48:41+00:00
9403;0.61;2023-09-20T01:10:31+00:00
9414;1.21;2023-11-28T10:21:49+00:00
9416;2.25;2023-08-17T02:02:57+00:00
9420;0.7;2023-09-03T18:21:12+00:00
9423;1.05;2023-11-23T22:40:18+00:00
9425;1.53;2023-06-09T05:19:44+00:00
9431;0.57;2023-11-17T20:32:51+00:00
9434;0.35;2023-07-02T20:41:38+00:00
9437;1.48;2023-08-27T20:39:45+00:00
9438;1.52;2023-08-19T00:13:46+00:00
9440;1.34;2023-10-23T14:48:41+00:00
9442;0.77;2023-08-24T04:32:52+00:00
9443;1.58;2023-06-09T02:16:00+00:00
9447;1.5;2023-11-02T04:13:26+00:00
9454;0.44;2023-10-21T22:42:03+00:00
9462;0.37;2023-07-20T18:06:31+00:00
9464;1.44;2023-11-11T00:26:35+00:00
9468;0.76;2023-11-14T07:26:26+00:00
9479;1.54;2023-06-04T23:19:00+00:00
9482;0.92;2023-08-03T04:54:47+00:00
9496;1.49;2023-10-22T16:15:24+00:00
9498;0.85;2023-05-16T23:20:27+00:00
9500;0.88;2023-06-12T05:09:31+00:00
9503;0.41;2023-10-17T04:53:46+00:00
9504;0.66;2023-06-30T02:34:24+00:00
9509;1.72;2023-06-22T19:31:44+00:00
9510;0.6;2023-06-04T01:10:28+00:00
9514;1.38;2023-11-11T08:52:50+00:00
9516;1.38;2023-09-01T10:41:07+00:00
9517;1.05;2023-08-23T11:25:07+00:00
9521;1.18;2023-11-06T23:58:05+00:00
9523;0.67;2023-05-29T15:25:48+00:00
9524;0.38;2023-06-24T00:45:52+00:00
9525;1.1;2023-05-05T00:32:40+00:00
9529;1.57;2023-08-28T09:01:53+00:00
9538;2.04;2023-07-07T01:04:54+00:00
9539;0.47;2023-07-19T03:42:11+00:00
9540;2.29;2023-06-15T10:42:38+00:00
9546;0.85;2023-06-03T12:39:46+00:00
9549;1.13;2023-11-05T10:50:38+00:00
9557;1.02;2023-09-24T20:16:58+00:00
9559;2.07;2023-07-02T15:25:40+00:00
9560;1.81;2023-09-22T20:40:10+00:00
9561;1.42;2023-08-16T16:20:15+00:00
9563;0.41;2023-07-02T02:38:50+00:00
9566;0.45;2023-08-30T03:01:10+00:00
9573;1.66;2023-07-26T12:40:56+00:00
9574;0.35;2023-10-26T13:08:32+00:00
9576;1.39;2023-10-05T16:37:29+00:00
9577;1.7;2023-07-30T13:27:04+00:00
9578;1.99;2023-11-05T01:30:12+00:00
9581;0.53;2023-08-07T12:51:25+00:00
9591;1.22;2023-07-03T23:10:39+00:00
9599;0.63;2023-08-22T00:05:27+00:00
9601;1.17;2023-07-28T10:04:35+00:00
9603;0.32;2023-09-30T16:00:38+00:00
9615;1.5;2023-11-14T03:20:45+00:00
9629;2.02;2023-06-17T02:56:17+00:00
9631;1.2;2023-08-01T15:09:49+00:00
9636;1.94;2023-06-29T09:00:12+00:00
9641;1.24;2023-05-24T14:45:19+00:00
9649;2.08;2023-10-10T13:30:14+00:00
9650;1.95;2023-10-11T03:50:21+00:00
9653;1.61;2023-06-07T22:53:07+00:00
9659;1.41;2023-07-25T15:00:45+00:00
9667;1.11;2023-11-16T15:29:25+00:00
9671;0.7;2023-09-18T20:42:21+00:00
9672;0.46;2023-11-28T19:43:58+00:00
9681;0.98;2023-07-22T08:36:34+00:00
9682;1.56;2023-05-05T14:42:08+00:00
9688;1.03;2023-06-15T11:54:19+00:00
9690;1.17;2023-09-05T01:44:38+00:00
9692;0.34;2023-10-05T18:46:22+00:00
9699;2.36;2023-10-29T21:49:12+00:00
9711;0.62;2023-11-05T04:31:14+00:00
9712;0.43;2023-06-18T15:59:57+00:00
9717;1.54;2023-08-12T08:53:33+00:00
9724;0.36;2023-06-18T06:01:58+00:00
9726;1.56;2023-05-08T20:23:08+00:00
9734;1.89;2023-08-25T17:14:35+00:00
9738;1.15;2023-06-14T08:23:30+00:00
9739;0.43;2023-11-26T23:44:37+00:00
9752;1.03;2023-05-28T16:28:12+00:00
9765;1.02;2023-05-12T03:10:07+00:00
9767;0.79;2023-06-19T14:27:56+00:00
9770;1.17;2023-11-17T08:30:15+00:00
9781;1.36;2023-11-25T09:35:51+00:00
9783;0.47;2023-10-12T15:35:33+00:00
9785;0.54;2023-06-28T11:07:23+00:00
9787;2.34;2023-07-04T10:49:30+00:00
9789;0.43;2023-09-10T07:30:03+00:00
9799;0.72;2023-05-07T13:03:47+00:00
9800;1.59;2023-09-08T07:47:30+00:00
9802;1.06;2023-05-15T20:41:23+00:00
9803;1.24;2023-07-12T19:00:34+00:00
9806;0.8;2023-11-28T21:03:04+00:00
9811;1.55;2023-06-21T18:39:00+00:00
9813;1.22;2023-05-13T02:40:24+00:00
9826;1.94;2023-05-30T01:36:17+00:00
9827;1.56;2023-10-16T18:17:09+00:00
9828;1.67;2023-11-11T04:48:22+00:00
9832;0.94;2023-07-12T11:50:15+00:00
9834;0.3;2023-05-16T10:47:21+00:00
9835;0.78;2023-07-06T23:48:57+00:00
9842;1.76;2023-05-19T03:39:16+00:00
9843;1.13;2023-05-28T10:50:32+00:00
9854;0.83;2023-09-21T10:17:12+00:00
9874;1.6;2023-10-11T14:08:48+00:00
9876;1.11;2023-08-12T00:12:59+00:00
9878;1.9;2023-10-17T01:55:21+00:00
9883;1.35;2023-11-24T19:11:44+00:00
9886;1.63;2023-11-16T18:48:31+00:00
9894;1.52;2023-09-21T17:02:13+00:00
9896;1.55;2023-05-12T06:55:48+00:00
9906;0.92;2023-05-28T14:40:20+00:00
9910;1.78;2023-06-21T03:10:16+00:00
9919;0.62;2023-11-06T06:34:33+00:00
9920;1.03;2023-09-18T03:38:54+00:00
9924;1.07;2023-10-22T00:49:21+00:00
9926;1.28;2023-08-13T02:23:50+00:00
9928;2.21;2023-05-16T08:00:58+00:00
9930;0.57;2023-09-27T14:05:02+00:00
9931;1.03;2023-05-14T01:10:04+00:00
9942;2.22;2023-06-13T07:03:33+00:00
9945;0.71;2023-08-16T06:33:33+00:00
9948;0.83;2023-10-10T18:51:45+00:00
9949;0.89;2023-06-04T23:54:11+00:00
9951;1.01;2023-09-28T21:02:22+00:00
9964;1.58;2023-05-02T14:03:28+00:00
9967;0.91;2023-08-24T16:02:04+00:00
9970;1.01;2023-09-28T09:14:34+00:00
9976;1.63;2023-10-30T14:55:15+00:00
9978;0.97;2023-10-06T21:56:09+00:00
9981;1.08;2023-07-31T02:07:48+00:00
9985;1.11;2023-11-10T23:51:20+00:00
9988;0.95;2023-09-26T10:33:03+00:00
9989;1.19;2023-10-02T17:56:50+00:00
9990;1.42;2023-11-23T23:23:36+00:00
9999;0.99;2023-07-30T01:05:07+00:00
10005;1.41;2023-08-04T09:29:12+00:00
10008;0.4;2023-08-13T14:01:15+00:00
10016;0.78;2023-10-27T00:02:11+00:00
10017;1.65;2023-09-07T19:45:58+00:00
10025;1.18;2023-10-02T18:43:49+00:00
10026;1.55;2023-08-06T18:19:00+00:00
10027;1.33;2023-11-12T03:34:07+00:00
10028;1.08;2023-09-04T23:57:45+00:00
10032;0.41;2023-07-01T20:10:12+00:00
10035;0.37;2023-11-23T12:15:21+00:00
10036;1.16;2023-11-21T22:29:25+00:00
10046;1.48;2023-09-08T01:06:51+00:00
10053;1.46;2023-08-05T15:50:45+00:00
10054;0.63;2023-10-29T00:50:15+00:00
10060;0.4;2023-10-09T04:57:17+00:00
10066;0.32;2023-06-19T14:53:19+00:00
10070;1.17;2023-07-24T12:05:23+00:00
10075;1.67;2023-07-23T14:18:16+00:00
10078;0.38;2023-11-20T02:06:16+00:00
10080;0.59;2023-09-24T21:09:36+00:00
10088;0.31;2023-09-29T21:12:57+00:00
10092;0.36;2023-07-13T16:54:29+00:00
10107;1.74;2023-11-25T16:57:50+00:00
10109;1.36;2023-11-02T05:02:42+00:00
10110;0.4;2023-08-26T06:13:46+00:00
10127;0.45;2023-06-25T17:42:12+00:00
10144;0.59;2023-08-20T08:07:57+00:00
10145;1.77;2023-10-24T20:12:56+00:00
10146;1.11;2023-07-26T00:15:20+00:00
10147;0.38;2023-11-25T13:27:03+00:00
10155;1.4;2023-08-11T16:36:58+00:00
10162;0.57;2023-06-18T19:39:28+00:00
10163;0.85;2023-05-05T10:39:57+00:00
10164;1.98;2023-08-11T21:06:04+00:00
10166;0.46;2023-08-21T07:14:33+00:00
10167;0.62;2023-07-08T22:46:41+00:00
10171;1.17;2023-06-23T22:41:14+00:00
10172;0.39;2023-09-02T11:41:24+00:00
10174;1.28;2023-05-15T18:43:26+00:00
10190;2.18;2023-05-16T11:11:17+00:00
10193;0.57;2023-08-09T19:23:25+00:00
10195;0.81;2023-07-27T09:27:27+00:00
10202;1.98;2023-11-13T02:44:27+00:00
10215;1.24;2023-11-09T00:05:17+00:00
10218;1.02;2023-08-11T21:39:49+00:00
10221;2.38;2023-09-06T23:32:33+00:00
10222;0.35;2023-07-06T18:09:51+00:00
10228;0.48;2023-11-26T01:16:12+00:00
10229;1.77;2023-05-17T07:38:56+00:00
10235;1.05;2023-06-18T10:52:20+00:00
10240;2.32;2023-05-21T19:58:17+00:00
10244;0.43;2023-11-15T06:58:19+00:00
10248;0.41;2023-07-08T10:51:07+00:00
10253;0.41;2023-08-04T16:37:28+00:00
10260;1.13;2023-10-04T15:48:41+00:00
10264;2.18;2023-10-25T23:31:39+00:00
10272;0.67;2023-05-01T08:28:29+00:00
10274;1.53;2023-11-08T05:57:29+00:00
10276;0.95;2023-06-30T00:25:41+00:00
10277;0.93;2023-08-16T12:56:54+00:00
10278;1.15;2023-10-10T13:51:37+00:00
10281;1.29;2023-08-08T09:40:15+00:00
10284;1.43;2023-07-05T01:41:00+00:00
10293;1.69;2023-07-08T05:46:21+00:00
10296;0.39;2023-11-21T01:06:27+00:00
10298;0.72;2023-06-21T13:31:41+00:00
10313;0.44;2023-10-12T04:38:02+00:00
10320;0.96;2023-07-06T08:04:13+00:00
10321;0.94;2023-11-29T10:00:38+00:00
10323;1.54;2023-09-03T08:20:36+00:00
10328;0.57;2023-09-12T08:33:40+00:00
10329;0.99;2023-05-21T18:40:11+00:00
10338;0.43;2023-06-02T07:50:16+00:00
10341;1.66;2023-12-01T01:16:19+00:00
10349;0.51;2023-07-22T05:37:32+00:00
10350;1.3;2023-09-26T23:37:51+00:00
10352;0.76;2023-11-20T06:38:41+00:00
10355;0.45;2023-07-04T09:31:58+00:00
10364;1.49;2023-06-25T00:32:25+00:00
10366;1.13;2023-10-27T10:18:35+00:00
10370;0.84;2023-09-21T01:41:29+00:00
10384;1.75;2023-05-24T04:45:38+00:00
10393;1.6;2023-05-16T02:54:25+00:00
10395;2.13;2023-11-08T03:04:14+00:00
10398;1.87;2023-07-14T12:05:51+00:00
10403;0.99;2023-09-12T03:23:27+00:00
10405;1.01;2023-08-19T18:27:26+00:00
10407;1.3;2023-09-17T18:29:14+00:00
10415;0.96;2023-08-22T01:16:47+00:00
10421;0.39;2023-07-22T23:38:33+00:00
10438;0.93;2023-10-14T21:15:44+00:00
10449;1.08;2023-07-25T23:22:18+00:00
10463;1.16;2023-06-29T21:09:35+00:00
10464;0.9;2023-11-20T15:04:22+00:00
10465;0.93;2023-07-12T07:52:49+00:00
10467;0.49;2023-10-03T18:16:21+00:00
10470;0.71;2023-09-02T09:02:04+00:00
10494;1.27;2023-05-13T17:35:24+00:00
10503;0.42;2023-09-20T12:42:54+00:00
10507;2.03;2023-11-03T09:11:08+00:00
10512;0.52;2023-07-09T04:33:38+00:00
10513;1.38;2023-09-07T03:23:56+00:00
10524;1.54;2023-07-07T23:10:52+00:00
10530;0.85;2023-11-04T04:14:10+00:00
10541;2.16;2023-09-27T10:31:47+00:00
10543;1.4;2023-08-08T17:12:11+00:00
10544;1.67;2023-05-22T12:14:33+00:00
10548;0.42;2023-05-31T19:17:17+00:00
10549;1.6;2023-09-15T07:21:22+00:00
10550;1.19;2023-10-08T21:34:16+00:00
10556;0.67;2023-05-06T04:33:33+00:00
10558;1.46;2023-06-30T12:07:49+00:00
10562;0.47;2023-08-28T23:19:30+00:00
10565;1.75;2023-11-23T05:07:24+00:00
10566;0.66;2023-09-07T15:19:08+00:00
10568;1.26;2023-11-22T03:01:36+00:00
10570;2.31;2023-08-11T17:49:19+00:00
10573;0.49;2023-10-06T10:49:27+00:00
10576;1.68;2023-05-12T06:49:46+00:00
10577;0.97;2023-11-09T13:48:08+00:00
10589;1.78;2023-06-08T23:59:50+00:00
10590;0.99;2023-08-03T12:53:00+00:00
10592;1.25;2023-07-11T12:39:39+00:00
10593;0.87;2023-06-27T17:57:15+00:00
10599;0.92;2023-11-24T07:48:59+00:00
10601;0.87;2023-08-05T07:36:18+00:00
10617;0.98;2023-11-21T00:27:05+00:00
10625;0.42;2023-08-17T12:48:11+00:00
10635;0.52;2023-05-12T11:34:18+00:00
10641;0.93;2023-09-04T16:36:30+00:00
10643;0.98;2023-05-19T05:41:11+00:00
10651;0.68;2023-10-05T04:23:50+00:00
10661;1.22;2023-11-18T11:02:07+00:00
10665;0.41;2023-07-01T19:44:43+00:00
10673;0.87;2023-11-13T10:07:23+00:00
10680;1.44;2023-08-18T21:30:15+00:00
10682;0.64;2023-09-21T18:41:24+00:00
10685;0.82;2023-10-26T05:07:34+00:00
10688;0.35;2023-07-04T21:35:32+00:00
10703;0.53;2023-08-18T15:15:23+00:00
10706;1.37;2023-11-27T02:58:29+00:00
10711;2.3;2023-05-29T08:01:12+00:00
10713;2.18;2023-06-12T23:23:18+00:00
10723;0.99;2023-06-22T16:31:18+00:00
10725;1.24;2023-07-10T18:51:04+00:00
10730;1.07;2023-08-21T00:41:49+00:00
10731;0.47;2023-06-19T04:48:20+00:00
10732;0.41;2023-11-06T10:33:27+00:00
10736;1.7;2023-09-23T19:57:45+00:00
10741;1.45;2023-09-10T11:19:00+00:00
10750;0.98;2023-05-24T14:00:52+00:00
10752;1.2;2023-05-20T02:18:20+00:00
10772;1.86;2023-06-15T19:58:01+00:00
10777;1.0;2023-09-19T05:59:33+00:00
10780;1.01;2023-10-22T16:12:00+00:00
10786;1.18;2023-07-17T22:26:34+00:00
10787;1.22;2023-10-19T21:46:20+00:00
10795;1.0;2023-11-17T02:42:14+00:00
10797;0.53;2023-06-27T14:33:29+00:00
10805;1.12;2023-05-27T11:13:53+00:00
10806;1.07;2023-08-30T23:38:09+00:00
10810;1.89;2023-11-30T20:48:39+00:00
10814;1.44;2023-09-29T16:03:49+00:00
10818;0.36;2023-09-29T14:49:09+00:00
10823;0.95;2023-07-27T22:14:27+00:00
10828;0.67;2023-05-03T21:28:44+00:00
10830;0.58;2023-10-15T05:18:03+00:00
10831;0.46;2023-08-06T18:45:30+00:00
10838;1.96;2023-07-29T22:27:03+00:00
10842;0.43;2023-09-26T14:45:51+00:00
10845;0.47;2023-08-20T18:47:12+00:00
10846;2.08;2023-09-01T11:36:00+00:00
10848;1.61;2023-11-28T08:04:50+00:00
10857;2.23;2023-05-03T01:19:07+00:00
10859;2.26;2023-06-15T15:14:43+00:00
10862;0.41;2023-05-29T12:09:23+00:00
10867;1.62;2023-10-09T15:58:16+00:00
10870;1.01;2023-07-15T08:40:59+00:00
10874;2.3;2023-09-03T18:42:27+00:00
10875;2.07;2023-11-07T16:42:44+00:00
10876;1.91;2023-05-31T07:16:48+00:00
10877;1.98;2023-11-27T22:31:31+00:00
10885;1.15;2023-10-15T23:38:02+00:00
10889;2.31;2023-10-07T16:46:30+00:00
10891;1.93;2023-08-31T06:59:46+00:00
10896;1.2;2023-09-18T10:02:29+00:00
10902;2.02;2023-05-14T19:55:32+00:00
10904;1.25;2023-05-20T22:26:44+00:00
10905;2.15;2023-05-03T09:08:47+00:00
10907;2.37;2023-07-01T15:53:07+00:00
10912;1.5;2023-06-11T07:54:35+00:00
10916;1.78;2023-07-13T20:49:02+00:00
10917;0.77;2023-11-17T20:29:05+00:00
10932;0.65;2023-05-19T23:12:54+00:00
10934;0.57;2023-07-29T05:18:59+00:00
10937;2.31;2023-10-27T20:57:09+00:00
10938;2.28;2023-10-25T08:35:32+00:00
10943;0.91;2023-07-29T16:41:42+00:00
10947;1.67;2023-05-07T19:33:46+00:00
10948;0.59;2023-06-29T14:36:16+00:00
10952;1.21;2023-09-29T09:33:00+00:00
10954;0.69;2023-11-20T19:29:35+00:00
10960;1.03;2023-09-04T01:15:38+00:00
10961;0.54;2023-09-25T21:21:52+00:00
10962;1.37;2023-10-17T23:21:27+00:00
10967;0.99;2023-05-06T11:12:14+00:00
10972;1.15;2023-08-18T06:00:20+00:00
10982;0.31;2023-09-10T06:23:49+00:00
11005;0.47;2023-06-15T07:00:17+00:00
11013;2.34;2023-07-08T20:03:39+00:00
11018;1.06;2023-07-06T06:35:48+00:00
11024;0.83;2023-05-22T02:11:56+00:00
11026;0.6;2023-05-22T01:18:26+00:00
11027;1.33;2023-05-07T09:36:55+00:00
11042;0.64;2023-07-27T09:42:10+00:00
11051;1.78;2023-09-20T13:15:52+00:00
11061;1.57;2023-07-08T19:22:40+00:00
11064;1.39;2023-10-30T10:09:50+00:00
11077;0.34;2023-06-11T15:14:50+00:00
11078;1.02;2023-11-01T09:45:17+00:00
11088;1.66;2023-06-07T05:54:01+00:00
11096;1.25;2023-10-27T18:38:10+00:00
11100;0.33;2023-06-20T18:59:11+00:00
11102;0.47;2023-10-25T18:03:54+00:00
11110;1.12;2023-08-03T11:55:32+00:00
11118;0.65;2023-09-09T15:27:34+00:00
11121;0.83;2023-07-14T10:58:45+00:00
11122;1.29;2023-06-16T09:51:02+00:00
11130;0.88;2023-07-06T21:38:30+00:00
11135;1.14;2023-07-17T02:19:00+00:00
11136;2.3;2023-06-13T20:29:28+00:00
11141;1.55;2023-05-05T17:33:03+00:00
11146;2.06;2023-09-03T08:38:39+00:00
11150;1.41;2023-08-07T19:05:45+00:00
11151;1.4;2023-07-10T23:29:55+00:00
11153;1.6;2023-10-26T01:28:55+00:00
11161;1.29;2023-09-03T08:21:20+00:00
11164;2.2;2023-11-09T01:57:57+00:00
11165;0.59;2023-08-20T12:41:22+00:00
11170;0.37;2023-06-15T02:09:44+00:00
11172;0.56;2023-06-03T18:25:04+00:00
11175;2.2;2023-05-29T20:58:54+00:00
11185;1.36;2023-10-12T12:38:49+00:00
11192;0.69;2023-05-18T16:24:31+00:00
11198;1.43;2023-06-08T04:21:10+00:00
11212;1.59;2023-11-03T03:04:40+00:00
11214;1.57;2023-10-18T18:57:39+00:00
11216;0.33;2023-09-13T05:14:35+00:00
11218;0.96;2023-07-18T09:31:20+00:00
11228;0.66;2023-06-19T14:47:08+00:00
11240;1.34;2023-09-23T11:58:06+00:00
11243;0.4;2023-08-15T18:10:52+00:00
11244;1.47;2023-08-15T00:24:03+00:00
11248;1.44;2023-08-22T07:49:26+00:00
11255;1.36;2023-09-02T09:23:08+00:00
11260;1.96;2023-10-02T02:10:58+00:00
11279;0.52;2023-06-03T03:10:46+00:00
11281;2.14;2023-06-07T17:22:54+00:00
11284;0.51;2023-08-18T23:05:31+00:00
11289;1.19;2023-11-14T19:49:09+00:00
11294;2.4;2023-05-11T15:28:54+00:00
11295;0.8;2023-11-16T00:13:40+00:00
11296;1.13;2023-09-14T07:17:21+00:00
11308;0.98;2023-10-09T17:36:11+00:00
11315;0.45;2023-07-03T02:47:27+00:00
11316;1.27;2023-10-04T01:22:17+00:00
11319;0.31;2023-11-15T02:24:22+00:00
11321;0.7;2023-09-26T16:42:54+00:00
11322;1.77;2023-05-14T23:45:07+00:00
11333;1.07;2023-08-31T15:28:32+00:00
11339;1.07;2023-11-09T21:24:53+00:00
11340;0.75;2023-06-17T12:03:33+00:00
11345;1.78;2023-10-20T17:47:25+00:00
11353;1.35;2023-11-04T15:33:25+00:00
11362;0.89;2023-08-05T01:37:57+00:00
11364;0.83;2023-10-28T06:11:29+00:00
11369;0.8;2023-11-20T20:41:41+00:00
11377;0.7;2023-08-03T19:34:51+00:00
11380;0.45;2023-09-28T04:39:18+00:00
11381;1.34;2023-05-17T10:41:51+00:00
11384;0.33;2023-10-31T04:07:59+00:00
11387;1.46;2023-07-15T16:44:46+00:00
11390;0.79;2023-09-03T13:49:35+00:00
11391;0.44;2023-10-26T09:25:48+00:00
11394;1.6;2023-11-28T16:57:43+00:00
11400;1.72;2023-07-13T14:48:25+00:00
11403;1.58;2023-10-12T23:11:56+00:00
11406;0.54;2023-11-23T22:39:26+00:00
11408;0.67;2023-08-28T10:35:24+00:00
11418;1.09;2023-08-10T17:51:20+00:00
11422;0.32;2023-05-13T05:02:21+00:00
11423;1.26;2023-07-29T19:44:32+00:00
11424;0.38;2023-08-17T22:59:35+00:00
11428;0.96;2023-08-10T07:51:14+00:00
11432;1.44;2023-05-15T20:51:58+00:00
11436;0.58;2023-05-22T21:56:15+00:00
11448;1.59;2023-06-23T09:55:47+00:00
11454;0.55;2023-06-20T14:45:10+00:00
11458;0.73;2023-09-16T03:18:30+00:00
11469;1.43;2023-06-02T10:17:06+00:00
11475;0.45;2023-09-21T02:54:32+00:00
11477;0.57;2023-07-09T03:21:47+00:00
11490;0.68;2023-09-26T07:37:16+00:00
11492;1.83;2023-11-07T02:46:46+00:00
11497;1.58;2023-05-09T23:48:18+00:00
11499;0.6;2023-07-10T14:49:49+00:00
11504;1.87;2023-10-10T10:33:13+00:00
