beef_part_price_id;discount;valid_until
29658;3.97;2023-08-28T16:40:03+00:00
29659;1.57;2023-11-08T15:54:51+00:00
29669;4.51;2023-07-04T01:07:27+00:00
29672;3.92;2023-11-23T07:37:40+00:00
29679;4.34;2023-06-27T10:27:45+00:00
29683;3.6;2023-05-14T20:00:21+00:00
29685;1.7;2023-05-25T19:08:09+00:00
29686;1.6;2023-11-24T20:41:40+00:00
29687;2.84;2023-11-30T02:15:08+00:00
29691;1.6;2023-05-13T10:48:47+00:00
29693;0.94;2023-07-16T21:19:17+00:00
29694;0.99;2023-05-21T05:22:45+00:00
29697;2.42;2023-10-07T08:29:44+00:00
29698;5.69;2023-06-25T04:05:43+00:00
29713;4.34;2023-11-03T22:12:07+00:00
29718;4.23;2023-10-10T03:58:58+00:00
29720;2.48;2023-10-19T03:22:59+00:00
29722;2.45;2023-11-17T02:06:04+00:00
29724;4.95;2023-10-21T18:32:16+00:00
29735;5.83;2023-07-08T19:49:49+00:00
29738;4.46;2023-06-28T06:10:16+00:00
29741;1.6;2023-07-25T18:02:36+00:00
29742;1.04;2023-08-07T08:42:35+00:00
29745;5.01;2023-09-29T14:37:48+00:00
29746;3.95;2023-10-26T02:37:27+00:00
29750;2.39;2023-05-12T22:32:28+00:00
29753;1.35;2023-10-26T00:05:21+00:00
29754;4.88;2023-08-27T00:50:06+00:00
29766;5.28;2023-11-14T01:55:12+00:00
29768;3.39;2023-05-22T11:30:59+00:00
29774;2.65;2023-08-05T18:22:03+00:00
29790;1.15;2023-11-16T18:52:53+00:00
29791;1.11;2023-05-24T18:18:22+00:00
29795;4.22;2023-08-30T04:26:14+00:00
29796;2.41;2023-09-30T12:48:30+00:00
29803;2.68;2023-08-21T03:28:14+00:00
29806;3.15;2023-11-26T00:23:16+00:00
29807;4.26;2023-08-23T10:50:43+00:00
29808;3.25;2023-09-06T03:40:20+00:00
29811;2.97;2023-08-26T05:18:26+00:00
29813;1.46;2023-09-01T12:47:04+00:00
29815;2.09;2023-07-10T15:04:30+00:00
29819;3.06;2023-11-26T17:54:47+00:00
29820;2.62;2023-10-08T06:19:29+00:00
29826;2.92;2023-07-11T14:36:32+00:00
29834;1.53;2023-07-01T15:00:46+00:00
29837;2.33;2023-09-17T01:15:39+00:00
29840;1.24;2023-06-15T23:15:20+00:00
29849;5.72;2023-09-07T11:07:48+00:00
29852;4.85;2023-10-29T18:58:12+00:00
29855;3.96;2023-08-22T09:19:04+00:00
29858;4.04;2023-10-13T20:43:31+00:00
29874;3.55;2023-09-08T00:34:21+00:00
29888;2.01;2023-10-12T02:13:17+00:00
29892;2.47;2023-09-23T13:59:51+00:00
29897;2.15;2023-09-04T10:32:11+00:00
29898;2.24;2023-05-12T16:07:45+00:00
29901;1.32;2023-08-18T15:59:26+00:00
29919;1.23;2023-08-04T22:30:56+00:00
29931;3.17;2023-07-28T00:17:52+00:00
29933;4.96;2023-11-25T16:28:50+00:00
29937;2.11;2023-10-19T06:34:24+00:00
29938;4.93;2023-05-23T01:26:59+00:00
29943;0.96;2023-08-02T23:58:39+00:00
29949;2.4;2023-05-07T01:40:48+00:00
29954;0.95;2023-05-30T20:51:09+00:00
29964;1.04;2023-09-02T21:54:29+00:00
29970;6.52;2023-10-02T02:03:58+00:00
29973;5.67;2023-07-13T22:56:18+00:00
29982;4.53;2023-11-26T11:56:55+00:00
29983;3.33;2023-09-12T14:22:28+00:00
29991;4.19;2023-10-10T17:01:09+00:00
29994;4.45;2023-10-31T03:05:14+00:00
29999;3.72;2023-05-31T19:28:30+00:00
30002;4.63;2023-09-30T16:24:27+00:00
30005;1.57;2023-09-02T08:47:10+00:00
30006;2.07;2023-06-12T22:04:37+00:00
30008;2.69;2023-05-19T20:06:57+00:00
30011;3.31;2023-06-07T18:30:39+00:00
30026;1.49;2023-09-06T15:04:19+00:00
30041;2.57;2023-08-30T16:37:44+00:00
30042;1.11;2023-07-21T16:06:15+00:00
30043;1.1;2023-08-11T03:36:21+00:00
30048;2.82;2023-08-04T19:01:10+00:00
30053;1.52;2023-06-25T03:43:41+00:00
30055;2.69;2023-07-01T14:44:31+00:00
30057;0.89;2023-10-28T22:52:42+00:00
30060;1.51;2023-06-19T10:56:28+00:00
30067;1.5;2023-06-08T06:31:59+00:00
30068;1.59;2023-07-19T22:17:16+00:00
30069;6.22;2023-11-15T14:40:33+00:00
30072;4.85;2023-10-04T20:55:21+00:00
30089;3.29;2023-11-05T18:29:43+00:00
30092;6.03;2023-08-16T04:28:15+00:00
30093;5.04;2023-11-09T00:20:28+00:00
30094;1.68;2023-05-12T03:46:40+00:00
30102;1.92;2023-08-13T10:36:58+00:00
30108;3.15;2023-09-11T03:02:02+00:00
30110;1.36;2023-11-01T21:26:58+00:00
30111;0.8;2023-05-23T08:57:06+00:00
30117;1.89;2023-07-29T19:19:10+00:00
30120;2.35;2023-11-20T18:03:02+00:00
30122;2.68;2023-08-21T17:30:32+00:00
30130;3.85;2023-08-18T15:49:05+00:00
30132;3.15;2023-10-30T18:24:42+00:00
30133;0.8;2023-07-23T05:33:04+00:00
30134;5.43;2023-11-09T03:55:52+00:00
30135;4.37;2023-06-11T03:19:06+00:00
30137;1.33;2023-10-08T09:27:18+00:00
30138;2.63;2023-10-22T12:55:54+00:00
30142;4.8;2023-05-29T17:39:57+00:00
30144;1.29;2023-11-19T21:34:00+00:00
30147;3.81;2023-09-18T01:48:23+00:00
30154;4.36;2023-11-25T22:46:24+00:00
30159;5.77;2023-08-22T08:38:23+00:00
30166;4.12;2023-09-23T13:41:51+00:00
30171;5.81;2023-09-27T05:14:37+00:00
30174;1.72;2023-08-29T06:19:14+00:00
30175;1.4;2023-08-22T22:52:03+00:00
30178;0.77;2023-11-06T19:13:26+00:00
30184;2.6;2023-11-02T03:47:35+00:00
30192;4.96;2023-06-10T12:21:47+00:00
30193;3.37;2023-07-15T23:17:34+00:00
30196;5.05;2023-07-01T16:56:50+00:00
30202;3.35;2023-09-21T20:54:52+00:00
30203;6.71;2023-10-28T15:02:33+00:00
30210;0.8;2023-05-26T09:07:42+00:00
30212;5.75;2023-07-10T17:03:16+00:00
30216;3.4;2023-11-26T01:45:47+00:00
30218;2.54;2023-09-23T12:48:59+00:00
30221;1.17;2023-11-24T10:42:21+00:00
30244;2.73;2023-10-06T21:49:40+00:00
30252;0.99;2023-06-07T02:18:36+00:00
30260;1.67;2023-08-20T22:22:54+00:00
30267;2.76;2023-06-25T04:54:13+00:00
30270;2.71;2023-05-05T23:28:56+00:00
30279;4.07;2023-07-24T07:33:38+00:00
30286;4.21;2023-11-13T17:43:48+00:00
30290;3.91;2023-07-12T00:23:30+00:00
30291;3.16;2023-09-13T18:04:21+00:00
30299;3.17;2023-08-14T06:06:10+00:00
30302;1.05;2023-10-22T12:48:06+00:00
30305;3.8;2023-06-28T04:32:12+00:00
30312;1.21;2023-11-30T08:59:18+00:00
30313;0.93;2023-07-11T03:33:23+00:00
30314;1.63;2023-06-17T04:39:32+00:00
30316;5.64;2023-07-27T04:17:52+00:00
30320;4.83;2023-11-24T16:25:13+00:00
30324;3.84;2023-07-10T19:26:42+00:00
30331;1.77;2023-08-24T07:22:59+00:00
30333;3.72;2023-05-19T04:42:21+00:00
30339;4.06;2023-11-21T10:44:16+00:00
30344;5.07;2023-11-14T19:16:38+00:00
30345;3.01;2023-11-10T11:00:05+00:00
30346;3.46;2023-09-08T05:04:23+00:00
30347;1.07;2023-11-10T06:02:11+00:00
30352;3.47;2023-11-28T21:32:19+00:00
30353;1.04;2023-11-08T23:34:16+00:00
30355;1.7;2023-09-01T10:32:31+00:00
30359;3.36;2023-08-21T08:54:57+00:00
30363;4.62;2023-05-25T00:43:20+00:00
30364;2.02;2023-08-20T03:00:32+00:00
30366;1.24;2023-09-28T18:40:11+00:00
30367;3.03;2023-06-15T07:53:07+00:00
30370;1.55;2023-09-02T13:33:26+00:00
30377;3.3;2023-06-05T02:55:18+00:00
30378;1.25;2023-12-01T02:35:39+00:00
30381;3.62;2023-07-22T22:08:37+00:00
30387;4.39;2023-09-08T07:41:42+00:00
30406;3.39;2023-08-15T11:48:38+00:00
30412;1.52;2023-10-10T10:48:05+00:00
30419;3.96;2023-08-20T20:30:34+00:00
30425;1.43;2023-11-13T23:20:16+00:00
30441;3.08;2023-06-15T18:32:35+00:00
30442;1.51;2023-07-10T02:20:14+00:00
30443;1.56;2023-05-01T05:13:27+00:00
30455;3.86;2023-08-05T07:18:03+00:00
30457;2.71;2023-08-30T10:16:08+00:00
30459;2.78;2023-07-21T17:31:38+00:00
30460;2.61;2023-10-27T18:55:37+00:00
30466;0.74;2023-07-25T10:20:20+00:00
30473;5.63;2023-07-02T16:59:19+00:00
30475;1.47;2023-11-17T14:20:59+00:00
30476;1.0;2023-11-30T13:25:33+00:00
30479;1.61;2023-10-23T23:42:18+00:00
30487;2.97;2023-06-29T23:13:51+00:00
30490;1.12;2023-09-14T15:45:23+00:00
30496;4.94;2023-09-28T18:51:30+00:00
30501;2.46;2023-06-15T07:53:35+00:00
30504;2.39;2023-08-06T04:26:56+00:00
30508;4.72;2023-10-04T21:41:06+00:00
30515;1.5;2023-05-11T21:19:54+00:00
30522;2.31;2023-07-27T21:24:20+00:00
30532;5.09;2023-08-14T01:06:39+00:00
30534;3.81;2023-11-28T08:18:02+00:00
30537;2.39;2023-08-14T03:09:09+00:00
30541;4.2;2023-11-27T14:25:47+00:00
30548;4.59;2023-07-06T09:48:44+00:00
30555;3.71;2023-07-20T18:05:59+00:00
30566;1.56;2023-09-06T23:34:28+00:00
30567;3.0;2023-09-07T22:21:53+00:00
30570;6.57;2023-07-13T09:31:59+00:00
30572;1.84;2023-06-30T01:42:26+00:00
30576;1.02;2023-10-10T08:10:33+00:00
30584;0.84;2023-07-22T17:03:06+00:00
30590;2.39;2023-10-03T07:20:53+00:00
30593;1.0;2023-05-11T12:31:27+00:00
30612;3.6;2023-07-29T17:11:11+00:00
30618;3.89;2023-05-29T10:26:10+00:00
30620;2.72;2023-06-27T13:07:50+00:00
30625;1.34;2023-09-27T12:28:52+00:00
30626;1.08;2023-11-20T00:46:19+00:00
30627;1.5;2023-05-16T09:54:09+00:00
30628;1.51;2023-05-14T02:10:32+00:00
30629;4.88;2023-08-28T07:48:21+00:00
30630;3.41;2023-06-20T06:40:47+00:00
30642;6.4;2023-11-16T11:51:48+00:00
30646;1.58;2023-08-18T16:39:18+00:00
30649;1.08;2023-08-24T11:03:47+00:00
30654;2.89;2023-07-01T21:48:21+00:00
30657;2.45;2023-10-16T16:58:11+00:00
30663;1.66;2023-11-14T10:58:58+00:00
30664;4.7;2023-07-28T04:47:57+00:00
30667;6.51;2023-11-23T00:36:38+00:00
30668;0.92;2023-07-08T01:33:23+00:00
30671;1.57;2023-11-21T13:39:30+00:00
30673;5.09;2023-05-17T03:18:58+00:00
30674;2.66;2023-10-19T12:30:22+00:00
30676;3.02;2023-11-05T16:13:48+00:00
30684;2.81;2023-06-07T11:38:19+00:00
30686;2.27;2023-07-01T19:07:54+00:00
30687;4.0;2023-11-30T11:22:39+00:00
30692;6.58;2023-10-08T08:51:54+00:00
30693;2.92;2023-10-24T20:30:29+00:00
30708;4.28;2023-06-11T12:27:50+00:00
30713;5.06;2023-05-14T09:47:50+00:00
30717;4.67;2023-08-06T23:29:10+00:00
30723;6.26;2023-08-16T11:34:24+00:00
30727;0.83;2023-08-24T01:05:45+00:00
30729;2.49;2023-05-27T10:28:23+00:00
30730;1.64;2023-07-18T18:55:05+00:00
30732;1.06;2023-08-23T11:47:50+00:00
30736;6.68;2023-07-27T03:37:21+00:00
30737;1.42;2023-08-14T22:51:59+00:00
30742;3.56;2023-05-14T22:29:26+00:00
30746;6.13;2023-09-15T16:51:36+00:00
30760;5.94;2023-07-05T01:15:45+00:00
30761;1.29;2023-05-01T12:26:09+00:00
30762;1.15;2023-05-12T09:49:57+00:00
30764;1.3;2023-10-30T21:56:47+00:00
30765;2.6;2023-07-27T04:58:37+00:00
30766;1.14;2023-05-13T09:32:01+00:00
30768;2.63;2023-11-13T02:52:49+00:00
30769;1.65;2023-05-21T18:16:34+00:00
30772;2.53;2023-06-10T10:13:07+00:00
30774;3.82;2023-07-14T17:39:59+00:00
30775;5.98;2023-08-08T06:46:58+00:00
30779;1.57;2023-08-13T18:30:09+00:00
30786;3.61;2023-08-17T11:01:18+00:00
30787;3.9;2023-07-02T12:32:24+00:00
30790;2.85;2023-11-23T06:40:22+00:00
30796;6.09;2023-07-28T16:54:33+00:00
30798;3.73;2023-08-21T09:28:20+00:00
30799;3.77;2023-11-04T05:30:24+00:00
30815;5.17;2023-05-21T11:07:22+00:00
30820;1.72;2023-12-01T23:49:58+00:00
30825;3.78;2023-07-27T17:17:06+00:00
30828;2.16;2023-10-18T15:19:37+00:00
30829;6.75;2023-10-27T14:21:34+00:00
30832;1.75;2023-10-10T22:03:35+00:00
30838;2.89;2023-10-28T01:57:55+00:00
30840;2.81;2023-10-23T03:21:06+00:00
30848;0.94;2023-11-11T03:29:45+00:00
30849;1.45;2023-09-11T19:44:01+00:00
30851;1.31;2023-06-20T08:31:48+00:00
30852;3.09;2023-10-27T23:43:25+00:00
30854;1.03;2023-06-30T07:28:02+00:00
30856;3.16;2023-08-03T15:29:47+00:00
30865;2.08;2023-11-28T02:55:25+00:00
30867;2.31;2023-07-28T16:01:56+00:00
30868;3.02;2023-08-07T20:16:44+00:00
30881;0.97;2023-06-14T20:17:25+00:00
30889;3.35;2023-07-18T12:47:54+00:00
30900;3.73;2023-09-21T08:14:26+00:00
30902;1.03;2023-09-29T22:40:44+00:00
30908;3.1;2023-08-27T13:59:40+00:00
30909;3.93;2023-10-14T17:21:40+00:00
30910;2.86;2023-10-02T13:37:36+00:00
30911;4.12;2023-05-03T10:23:14+00:00
30919;1.42;2023-07-26T14:07:00+00:00
30920;4.0;2023-07-18T12:23:59+00:00
30922;4.64;2023-11-27T15:21:13+00:00
30935;0.76;2023-09-24T08:52:21+00:00
30938;3.08;2023-10-08T05:18:14+00:00
30948;5.28;2023-10-21T17:48:09+00:00
30953;2.84;2023-06-14T10:18:26+00:00
30956;0.84;2023-10-25T07:33:54+00:00
30973;4.14;2023-05-05T18:55:10+00:00
30980;4.42;2023-09-17T06:35:56+00:00
30989;1.31;2023-07-31T22:28:45+00:00
30992;4.25;2023-05-29T21:28:17+00:00
30996;0.83;2023-07-25T12:00:37+00:00
31006;2.88;2023-07-17T09:57:11+00:00
31007;1.36;2023-08-30T16:58:28+00:00
31008;6.52;2023-11-08T02:08:53+00:00
31011;1.66;2023-11-04T23:42:35+00:00
31018;3.63;2023-10-27T12:23:21+00:00
31034;3.77;2023-11-17T21:58:21+00:00
31055;2.87;2023-09-17T01:56:51+00:00
31057;5.96;2023-06-09T01:45:28+00:00
31058;4.4;2023-10-09T15:21:15+00:00
31064;4.74;2023-11-07T07:58:56+00:00
31070;2.34;2023-07-24T21:09:51+00:00
31073;5.63;2023-06-18T11:27:03+00:00
31074;4.85;2023-06-19T17:20:12+00:00
31075;2.55;2023-05-24T17:26:06+00:00
31080;5.73;2023-09-10T13:35:04+00:00
31094;0.9;2023-05-16T16:52:39+00:00
31095;1.91;2023-08-04T16:37:48+00:00
31103;3.73;2023-09-26T12:54:35+00:00
31105;1.35;2023-07-17T08:16:04+00:00
31106;0.8;2023-11-04T03:55:34+00:00
31108;2.49;2023-10-29T07:49:50+00:00
31113;2.28;2023-07-25T11:17:28+00:00
31115;4.26;2023-05-28T06:44:09+00:00
31117;4.17;2023-05-18T09:48:17+00:00
31120;2.97;2023-09-08T10:38:42+00:00
31131;1.79;2023-08-12T21:15:04+00:00
31140;1.44;2023-07-17T01:39:22+00:00
31144;3.88;2023-11-27T03:36:39+00:00
31146;3.35;2023-07-31T07:55:36+00:00
31147;1.02;2023-10-16T17:48:14+00:00
31150;2.89;2023-06-27T21:08:10+00:00
31155;6.06;2023-07-19T03:13:47+00:00
31169;2.17;2023-09-26T02:55:32+00:00
31172;1.7;2023-06-21T06:38:40+00:00
31173;5.74;2023-08-10T01:42:17+00:00
31181;2.72;2023-08-06T00:57:15+00:00
31188;4.75;2023-06-17T14:13:40+00:00
31196;4.53;2023-09-16T16:41:09+00:00
31198;3.72;2023-10-19T11:18:34+00:00
31209;2.26;2023-06-01T01:40:47+00:00
31212;3.32;2023-08-07T12:19:56+00:00
31218;1.03;2023-08-09T13:11:42+00:00
31219;3.87;2023-06-30T20:09:23+00:00
31224;3.8;2023-09-15T14:43:06+00:00
31234;0.8;2023-05-18T03:41:05+00:00
31236;2.53;2023-08-07T19:02:05+00:00
31238;3.19;2023-09-13T23:26:40+00:00
31241;2.55;2023-11-23T14:29:36+00:00
31256;5.32;2023-05-30T07:18:06+00:00
31257;3.4;2023-10-28T23:43:48+00:00
31259;0.88;2023-09-28T01:43:30+00:00
31271;5.11;2023-09-20T16:14:03+00:00
31279;3.26;2023-09-29T09:56:31+00:00
31287;3.17;2023-06-27T06:58:42+00:00
31288;0.74;2023-05-30T11:42:59+00:00
31289;5.62;2023-08-06T02:23:02+00:00
31290;1.5;2023-08-27T17:15:53+00:00
31299;1.34;2023-11-29T16:59:02+00:00
31300;0.77;2023-07-12T00:12:23+00:00
31302;5.03;2023-10-23T09:03:07+00:00
31306;1.09;2023-06-02T11:59:02+00:00
31318;2.21;2023-11-08T19:27:17+00:00
31322;1.89;2023-05-30T07:23:42+00:00
31323;3.14;2023-06-28T12:37:53+00:00
31329;2.95;2023-05-22T18:58:31+00:00
31331;2.78;2023-07-04T09:19:00+00:00
31332;1.13;2023-10-13T12:35:04+00:00
31339;4.52;2023-07-12T08:26:54+00:00
31340;2.79;2023-10-27T15:33:25+00:00
31342;3.66;2023-11-18T22:58:58+00:00
31343;2.31;2023-05-14T14:14:22+00:00
31344;3.17;2023-08-29T18:48:59+00:00
31367;3.36;2023-10-17T13:09:32+00:00
31377;1.65;2023-07-22T19:36:23+00:00
31378;1.45;2023-08-10T03:18:03+00:00
31386;3.36;2023-10-25T23:57:38+00:00
31397;2.63;2023-06-01T03:16:29+00:00
31403;4.13;2023-09-28T16:11:22+00:00
31405;4.72;2023-06-15T17:12:10+00:00
31409;5.88;2023-07-09T06:31:36+00:00
31416;0.95;2023-09-16T08:49:39+00:00
31417;1.46;2023-11-27T23:18:00+00:00
31422;4.59;2023-12-01T00:39:49+00:00
31425;3.99;2023-08-28T03:41:30+00:00
31427;3.38;2023-10-07T11:55:35+00:00
31439;3.73;2023-11-21T02:03:31+00:00
31446;1.2;2023-08-11T07:03:13+00:00
31462;3.15;2023-09-16T10:40:48+00:00
31464;4.44;2023-08-12T15:30:23+00:00
31465;2.41;2023-09-01T18:31:03+00:00
31466;1.34;2023-10-21T00:00:13+00:00
31470;4.55;2023-05-22T23:45:16+00:00
31484;2.81;2023-06-01T17:30:37+00:00
31485;2.36;2023-10-23T06:54:44+00:00
31491;1.59;2023-05-09T15:16:22+00:00
31503;3.31;2023-10-03T08:03:03+00:00
31511;2.85;2023-07-31T12:35:46+00:00
31513;2.26;2023-10-14T21:53:12+00:00
31524;2.82;2023-09-09T23:30:06+00:00
31534;2.83;2023-08-25T19:45:30+00:00
31535;4.11;2023-10-27T06:18:08+00:00
31537;1.6;2023-10-11T01:28:47+00:00
31542;1.11;2023-11-30T10:16:42+00:00
31544;3.41;2023-07-14T00:00:20+00:00
31548;3.02;2023-09-13T23:48:52+00:00
31552;4.78;2023-06-17T09:04:27+00:00
31554;3.03;2023-10-14T16:02:40+00:00
31556;1.09;2023-07-10T11:00:41+00:00
31562;5.0;2023-06-11T07:32:41+00:00
31563;5.23;2023-11-11T09:32:05+00:00
31566;2.11;2023-08-20T08:56:19+00:00
31571;6.07;2023-08-01T07:20:26+00:00
31573;6.54;2023-10-02T01:32:53+00:00
31578;3.86;2023-06-07T02:22:48+00:00
31579;0.8;2023-09-09T01:23:45+00:00
31581;0.77;2023-12-01T21:12:00+00:00
31582;2.78;2023-11-25T21:45:49+00:00
31588;3.14;2023-11-10T08:09:07+00:00
31594;2.48;2023-09-03T08:00:53+00:00
31596;2.84;2023-07-09T00:51:14+00:00
31601;4.58;2023-11-14T02:11:00+00:00
31603;2.81;2023-08-01T09:32:07+00:00
31608;5.88;2023-11-25T16:04:43+00:00
31616;1.79;2023-08-28T00:59:12+00:00
31618;2.85;2023-10-08T03:47:29+00:00
31626;1.58;2023-11-19T19:42:41+00:00
31628;2.82;2023-10-27T11:13:51+00:00
31631;2.62;2023-05-26T19:06:23+00:00
31632;2.66;2023-09-15T02:36:46+00:00
31637;3.09;2023-08-03T21:21:48+00:00
31644;4.8;2023-09-18T02:31:44+00:00
31647;1.13;2023-05-14T09:10:17+00:00
31652;2.98;2023-05-30T02:54:38+00:00
31653;6.09;2023-10-11T01:42:28+00:00
31656;4.58;2023-11-19T14:36:46+00:00
31662;4.09;2023-08-18T13:58:31+00:00
31665;4.28;2023-06-07T00:27:47+00:00
31682;6.76;2023-06-07T19:24:02+00:00
31686;2.91;2023-05-01T15:36:22+00:00
31687;3.94;2023-10-28T04:54:19+00:00
31691;3.07;2023-11-19T15:40:45+00:00
31695;4.84;2023-11-16T08:20:27+00:00
31703;1.09;2023-07-22T17:44:16+00:00
31706;1.95;2023-07-26T17:51:58+00:00
31708;5.45;2023-06-19T15:26:53+00:00
31709;3.94;2023-11-30T03:11:33+00:00
31711;4.29;2023-08-19T00:33:14+00:00
31720;5.01;2023-05-03T08:26:15+00:00
31725;1.17;2023-11-18T11:54:44+00:00
31740;1.58;2023-07-18T11:00:35+00:00
31752;6.19;2023-10-05T07:56:00+00:00
31756;3.07;2023-10-14T10:48:24+00:00
31758;0.74;2023-08-15T22:06:06+00:00
31760;1.23;2023-05-28T16:21:00+00:00
31780;3.3;2023-05-28T15:42:22+00:00
31788;3.22;2023-07-15T23:02:55+00:00
31795;0.94;2023-10-14T15:07:55+00:00
31800;3.98;2023-06-23T00:34:33+00:00
31803;3.97;2023-06-02T20:22:33+00:00
31804;4.46;2023-09-08T02:34:53+00:00
31806;3.38;2023-05-16T18:33:58+00:00
31814;3.93;2023-06-25T18:35:07+00:00
31816;4.23;2023-06-02T10:11:04+00:00
31825;2.78;2023-05-09T02:03:26+00:00
31828;1.06;2023-09-19T23:47:34+00:00
31836;1.52;2023-09-16T05:02:47+00:00
31843;1.62;2023-11-01T02:15:29+00:00
31853;2.64;2023-07-31T07:28:15+00:00
31854;2.64;2023-09-27T21:45:34+00:00
31855;2.9;2023-09-10T09:31:05+00:00
31857;3.11;2023-08-14T11:11:19+00:00
31861;4.9;2023-08-27T07:24:44+00:00
31862;1.16;2023-10-25T21:29:45+00:00
31864;1.31;2023-07-22T05:12:46+00:00
31866;6.62;2023-07-14T03:35:49+00:00
31871;2.32;2023-10-14T04:01:49+00:00
31873;4.87;2023-11-24T06:37:23+00:00
31877;2.98;2023-11-13T03:44:31+00:00
31885;1.1;2023-09-02T22:00:40+00:00
31886;6.47;2023-10-24T17:53:05+00:00
31888;2.61;2023-07-13T21:58:33+00:00
31889;3.25;2023-10-11T16:31:14+00:00
31894;2.22;2023-08-27T00:32:08+00:00
31898;4.17;2023-10-08T12:33:52+00:00
31908;0.94;2023-08-01T16:01:17+00:00
31916;4.43;2023-07-12T10:49:31+00:00
31917;3.28;2023-11-09T21:24:02+00:00
31918;1.27;2023-10-29T11:55:47+00:00
31919;4.57;2023-08-19T06:33:03+00:00
31921;3.15;2023-05-09T19:39:52+00:00
31922;4.54;2023-11-11T14:31:11+00:00
31923;1.49;2023-07-08T00:08:01+00:00
31926;2.98;2023-06-01T05:24:21+00:00
31928;1.47;2023-06-03T10:00:02+00:00
31934;2.7;2023-09-02T15:56:02+00:00
31941;5.08;2023-07-16T04:46:20+00:00
31942;1.5;2023-09-28T13:05:41+00:00
31958;1.57;2023-08-19T15:12:43+00:00
31970;2.95;2023-08-10T01:03:06+00:00
31975;1.09;2023-11-15T20:08:44+00:00
31976;5.21;2023-08-26T15:33:02+00:00
31981;2.51;2023-10-14T07:36:43+00:00
31985;3.39;2023-09-24T06:34:34+00:00
31987;2.31;2023-09-05T15:09:37+00:00
31994;1.98;2023-09-04T10:47:44+00:00
31997;1.45;2023-06-12T12:24:06+00:00
32005;1.05;2023-11-01T15:04:13+00:00
32010;4.22;2023-09-18T03:34:35+00:00
32032;6.34;2023-09-03T14:42:52+00:00
32033;1.7;2023-11-25T08:27:17+00:00
32041;1.76;2023-08-07T21:42:33+00:00
32054;2.52;2023-07-20T00:26:12+00:00
32057;4.71;2023-09-08T19:21:13+00:00
32062;6.73;2023-05-30T15:10:50+00:00
32064;5.65;2023-11-07T22:29:34+00:00
32066;6.79;2023-06-01T15:23:23+00:00
32073;1.61;2023-11-24T04:56:44+00:00
32074;2.2;2023-10-12T06:36:13+00:00
32076;4.6;2023-05-24T05:14:31+00:00
32081;2.17;2023-09-08T16:12:56+00:00
32084;2.9;2023-08-08T06:17:45+00:00
32088;1.32;2023-10-05T02:12:53+00:00
32095;3.02;2023-05-13T05:46:21+00:00
32097;4.06;2023-05-30T02:18:31+00:00
32102;2.33;2023-05-24T16:42:49+00:00
32104;1.57;2023-09-15T17:46:19+00:00
32107;2.75;2023-10-31T18:02:04+00:00
32113;2.51;2023-11-27T14:01:57+00:00
32115;0.83;2023-07-29T12:43:21+00:00
32116;3.7;2023-09-06T12:26:51+00:00
32136;3.65;2023-08-24T18:04:26+00:00
32151;0.91;2023-05-05T02:24:35+00:00
32160;5.23;2023-11-19T09:03:29+00:00
32179;6.68;2023-07-17T08:59:44+00:00
32180;2.22;2023-08-25T15:13:23+00:00
32188;4.18;2023-05-06T06:08:54+00:00
32194;0.74;2023-07-17T05:57:30+00:00
32196;5.68;2023-06-16T18:37:51+00:00
32200;1.22;2023-08-03T05:10:39+00:00
32202;2.52;2023-05-06T07:56:10+00:00
32207;0.99;2023-06-01T17:55:33+00:00
32209;3.24;2023-10-06T12:55:52+00:00
32210;1.51;2023-08-28T09:23:53+00:00
32222;6.51;2023-09-10T17:06:29+00:00
32231;6.38;2023-08-02T05:13:59+00:00
32236;1.58;2023-06-24T06:55:41+00:00
32250;1.0;2023-09-21T08:53:28+00:00
32264;4.38;2023-06-13T04:04:29+00:00
32265;1.1;2023-06-23T02:19:38+00:00
32267;4.88;2023-11-22T21:59:04+00:00
32269;2.65;2023-11-07T03:17:39+00:00
32275;1.7;2023-11-24T11:32:12+00:00
32278;1.9;2023-09-15T02:40:28+00:00
32281;2.91;2023-06-11T06:30:21+00:00
32286;0.89;2023-05-23T00:50:41+00:00
32288;2.46;2023-11-01T11:52:11+00:00
32289;4.56;2023-08-18T19:10:43+00:00
32300;0.78;2023-09-05T15:37:45+00:00
32302;2.84;2023-09-08T16:52:26+00:00
32307;0.97;2023-07-14T00:36:03+00:00
32308;1.68;2023-10-10T02:28:54+00:00
32317;3.97;2023-09-21T05:27:28+00:00
32333;2.99;2023-05-18T22:34:27+00:00
32337;6.36;2023-07-03T07:39:40+00:00
32341;2.98;2023-08-26T04:09:35+00:00
32345;1.56;2023-05-30T13:07:42+00:00
32346;2.52;2023-09-06T23:01:26+00:00
32347;5.01;2023-11-10T13:58:45+00:00
32348;1.63;2023-05-23T02:05:17+00:00
32349;3.5;2023-06-11T17:38:40+00:00
32350;3.47;2023-09-08T06:24:04+00:00
32351;0.94;2023-10-04T14:47:21+00:00
32358;4.81;2023-11-08T10:08:21+00:00
32365;2.49;2023-07-23T19:03:41+00:00
32366;3.89;2023-06-28T02:56:15+00:00
32370;1.49;2023-10-21T15:32:20+00:00
32378;3.32;2023-11-21T18:43:10+00:00
32384;0.97;2023-10-18T02:15:04+00:00
32390;2.47;2023-06-03T05:54:41+00:00
32391;4.17;2023-08-31T09:10:35+00:00
