vegetable_price_id;discount;valid_until
46087;0.06;2023-06-23T06:56:08+00:00
46092;0.05;2023-09-16T23:16:17+00:00
46094;0.36;2023-09-25T11:31:50+00:00
46102;0.1;2023-10-14T23:03:12+00:00
46104;0.49;2023-05-13T18:31:52+00:00
46108;0.48;2023-11-08T18:04:56+00:00
46111;0.6;2023-05-16T22:31:17+00:00
46116;0.07;2023-05-22T08:28:06+00:00
46119;0.26;2023-10-16T19:11:28+00:00
46131;1.14;2023-06-19T08:40:02+00:00
46134;0.5;2023-06-01T17:03:21+00:00
46137;0.29;2023-07-12T00:36:36+00:00
46145;0.13;2023-10-25T18:57:17+00:00
46146;0.96;2023-06-07T18:01:20+00:00
46159;0.48;2023-06-12T23:49:30+00:00
46163;0.28;2023-10-28T20:04:32+00:00
46165;0.79;2023-11-28T15:50:03+00:00
46170;0.64;2023-11-24T10:47:26+00:00
46176;0.11;2023-11-14T10:47:25+00:00
46183;0.08;2023-10-30T09:35:32+00:00
46184;0.89;2023-06-12T10:41:20+00:00
46196;0.01;2023-09-11T01:33:08+00:00
46197;0.44;2023-11-08T07:48:08+00:00
46200;0.17;2023-07-29T08:25:56+00:00
46204;0.7;2023-05-23T09:23:33+00:00
46212;0.18;2023-07-13T19:35:19+00:00
46214;0.52;2023-10-28T01:38:11+00:00
46220;0.2;2023-11-25T16:53:30+00:00
46227;0.13;2023-05-14T04:07:49+00:00
46230;0.55;2023-11-11T08:49:46+00:00
46239;0.57;2023-10-14T06:38:10+00:00
46245;0.14;2023-07-12T04:22:40+00:00
46251;0.04;2023-11-25T00:10:00+00:00
46270;0.05;2023-05-22T00:26:59+00:00
46274;0.2;2023-09-26T08:35:23+00:00
46278;0.04;2023-09-13T07:50:28+00:00
46281;0.29;2023-11-25T08:01:36+00:00
46293;0.09;2023-09-16T06:01:08+00:00
46294;0.25;2023-06-30T03:59:10+00:00
46300;0.06;2023-08-16T01:51:15+00:00
46304;0.69;2023-10-16T09:18:31+00:00
46311;0.88;2023-06-23T07:50:21+00:00
46325;0.16;2023-11-19T13:13:58+00:00
46328;0.03;2023-06-03T13:54:34+00:00
46340;0.29;2023-07-20T00:22:14+00:00
46342;0.17;2023-09-16T07:34:53+00:00
46344;0.28;2023-07-18T09:00:51+00:00
46345;0.72;2023-07-24T06:13:26+00:00
46385;0.21;2023-10-02T23:00:57+00:00
46389;0.11;2023-11-10T20:39:59+00:00
46391;0.12;2023-10-23T08:18:04+00:00
46412;0.08;2023-09-15T12:11:05+00:00
46427;0.34;2023-06-21T01:25:03+00:00
46428;0.07;2023-08-02T02:31:29+00:00
46431;0.12;2023-11-28T14:58:22+00:00
46441;0.12;2023-05-02T08:58:50+00:00
46443;0.21;2023-11-22T02:04:11+00:00
46453;0.51;2023-09-23T06:26:23+00:00
46459;1.02;2023-05-30T13:47:04+00:00
46462;0.84;2023-10-13T17:15:27+00:00
46466;0.67;2023-09-11T19:57:11+00:00
46467;0.96;2023-07-12T02:40:16+00:00
46471;0.15;2023-08-03T11:12:14+00:00
46476;0.74;2023-05-20T01:59:04+00:00
46485;0.44;2023-10-06T10:59:07+00:00
46488;0.47;2023-09-12T12:37:19+00:00
46490;0.36;2023-08-02T10:28:39+00:00
46499;0.25;2023-09-29T03:17:02+00:00
46504;0.43;2023-10-03T18:44:21+00:00
46505;0.18;2023-05-27T14:12:06+00:00
46511;0.17;2023-11-13T02:39:35+00:00
46512;0.47;2023-06-13T03:03:30+00:00
46513;0.03;2023-09-15T05:18:42+00:00
46516;0.22;2023-11-23T09:59:52+00:00
46517;0.35;2023-11-10T07:49:23+00:00
46521;1.04;2023-10-17T03:08:09+00:00
46534;0.31;2023-07-08T12:23:02+00:00
46549;0.03;2023-06-14T10:10:41+00:00
46553;0.58;2023-09-30T03:36:07+00:00
46555;0.32;2023-06-04T18:29:39+00:00
46560;0.39;2023-11-24T17:29:58+00:00
46561;0.28;2023-09-30T07:23:37+00:00
46570;0.09;2023-07-22T02:06:50+00:00
46571;0.83;2023-10-23T03:06:36+00:00
46572;0.44;2023-06-10T16:18:22+00:00
46578;0.0;2023-10-24T16:37:24+00:00
46584;0.23;2023-08-12T06:30:50+00:00
46585;0.04;2023-10-07T18:38:19+00:00
46586;0.19;2023-09-28T20:25:17+00:00
46587;0.17;2023-09-16T00:35:54+00:00
46591;0.25;2023-10-13T04:53:02+00:00
46592;0.5;2023-06-20T07:15:14+00:00
46598;0.22;2023-11-10T13:05:10+00:00
46603;0.07;2023-06-26T09:10:20+00:00
46608;0.23;2023-11-29T22:31:53+00:00
46611;0.73;2023-05-08T03:39:12+00:00
46617;0.82;2023-06-15T08:13:22+00:00
46618;0.44;2023-10-21T20:22:22+00:00
46629;0.52;2023-08-01T12:14:27+00:00
46647;0.31;2023-05-21T08:26:53+00:00
46653;0.85;2023-09-17T13:31:52+00:00
46660;0.07;2023-07-26T18:45:17+00:00
46661;0.35;2023-06-15T20:41:06+00:00
46666;0.54;2023-11-05T17:17:05+00:00
46673;0.55;2023-08-31T23:23:04+00:00
46674;0.83;2023-08-18T20:07:15+00:00
46697;0.11;2023-05-09T10:05:22+00:00
46700;0.05;2023-09-07T15:53:32+00:00
46701;0.16;2023-11-08T13:32:24+00:00
46707;0.03;2023-09-05T02:47:49+00:00
46712;0.15;2023-10-09T17:20:18+00:00
46719;0.69;2023-06-11T15:15:47+00:00
46721;0.05;2023-08-10T10:12:28+00:00
46727;0.26;2023-07-15T09:29:17+00:00
46731;0.66;2023-07-14T02:07:50+00:00
46736;0.22;2023-06-24T15:12:04+00:00
46737;0.49;2023-05-11T19:57:00+00:00
46740;0.57;2023-09-16T03:37:08+00:00
46745;0.26;2023-08-08T10:46:14+00:00
46751;0.06;2023-06-19T20:57:12+00:00
46754;0.72;2023-07-27T07:52:37+00:00
46760;0.91;2023-08-18T04:12:44+00:00
46765;0.56;2023-06-24T06:27:56+00:00
46766;0.26;2023-06-21T13:47:33+00:00
46772;0.53;2023-05-17T17:03:56+00:00
46786;0.9;2023-08-27T13:02:40+00:00
46799;0.15;2023-11-25T01:12:39+00:00
46802;0.18;2023-10-23T16:08:59+00:00
46806;0.54;2023-11-29T10:23:13+00:00
46807;0.38;2023-09-19T11:32:34+00:00
46811;0.44;2023-11-05T19:11:01+00:00
46817;0.32;2023-06-15T03:57:46+00:00
46819;0.14;2023-07-27T13:22:09+00:00
46820;0.27;2023-10-09T10:31:46+00:00
46821;0.17;2023-05-31T12:39:43+00:00
46831;0.07;2023-05-22T10:43:00+00:00
46832;0.51;2023-10-02T16:56:14+00:00
46836;0.71;2023-06-08T23:21:54+00:00
46839;0.43;2023-06-11T06:33:30+00:00
46840;0.87;2023-10-26T12:58:52+00:00
46841;1.12;2023-10-07T16:46:01+00:00
46846;0.07;2023-11-06T13:33:07+00:00
46847;0.11;2023-05-27T06:58:24+00:00
46852;0.72;2023-06-27T19:35:17+00:00
46859;0.09;2023-06-01T20:58:57+00:00
46872;0.3;2023-05-02T21:41:00+00:00
46877;0.06;2023-07-10T13:35:16+00:00
46884;0.76;2023-08-20T09:13:42+00:00
46891;0.12;2023-09-28T11:38:43+00:00
46895;0.59;2023-08-28T04:33:13+00:00
46897;0.32;2023-11-14T09:16:41+00:00
46900;0.07;2023-09-22T18:59:41+00:00
46907;0.42;2023-06-14T08:22:38+00:00
46916;0.22;2023-10-14T06:41:37+00:00
46927;0.32;2023-05-10T11:40:08+00:00
46933;0.53;2023-10-15T19:38:00+00:00
46934;0.11;2023-06-17T21:16:13+00:00
46943;0.11;2023-10-17T17:34:14+00:00
46946;0.88;2023-05-22T08:34:28+00:00
46947;0.48;2023-10-28T21:50:12+00:00
46955;0.14;2023-07-23T06:29:25+00:00
46962;0.07;2023-07-02T03:22:51+00:00
46971;0.07;2023-09-27T23:37:36+00:00
46977;0.09;2023-10-19T16:49:59+00:00
46978;0.15;2023-10-16T03:27:21+00:00
46989;0.64;2023-08-31T18:45:37+00:00
46994;0.02;2023-06-28T14:51:34+00:00
47003;0.74;2023-10-23T10:08:50+00:00
47004;0.09;2023-09-13T00:49:40+00:00
47024;0.18;2023-07-11T21:58:41+00:00
47032;0.17;2023-10-04T12:40:21+00:00
47034;0.47;2023-09-25T08:16:18+00:00
47038;0.2;2023-10-19T18:13:08+00:00
47049;0.12;2023-07-24T20:25:55+00:00
47050;1.2;2023-07-22T20:10:55+00:00
47055;1.0;2023-10-15T08:54:43+00:00
47072;0.47;2023-05-12T08:57:13+00:00
47079;0.21;2023-10-08T03:24:07+00:00
47082;0.24;2023-07-02T12:43:43+00:00
47084;0.46;2023-09-26T04:53:51+00:00
47094;0.84;2023-06-25T13:14:32+00:00
47100;0.83;2023-10-23T19:24:53+00:00
47114;0.59;2023-05-04T19:29:40+00:00
47117;0.16;2023-06-05T10:09:43+00:00
47133;0.08;2023-10-27T18:58:35+00:00
47134;0.14;2023-08-12T00:48:46+00:00
47135;0.25;2023-05-14T03:55:57+00:00
47138;0.23;2023-09-20T00:09:45+00:00
47149;0.34;2023-11-10T03:10:55+00:00
47150;0.84;2023-05-10T21:13:18+00:00
47157;0.04;2023-07-13T08:20:36+00:00
47165;0.77;2023-09-24T23:40:22+00:00
47169;0.11;2023-09-08T18:23:45+00:00
47174;0.11;2023-05-24T01:42:50+00:00
47179;0.88;2023-08-29T17:06:44+00:00
47185;0.41;2023-07-16T09:22:02+00:00
47186;0.28;2023-05-08T00:14:24+00:00
47190;0.12;2023-06-21T05:56:46+00:00
47195;0.46;2023-08-25T04:37:15+00:00
47205;0.27;2023-09-06T05:02:04+00:00
47229;0.41;2023-06-04T11:59:40+00:00
47240;0.82;2023-08-31T09:39:28+00:00
47245;0.27;2023-09-12T10:42:03+00:00
47254;0.18;2023-05-22T16:17:12+00:00
47257;0.21;2023-07-29T19:53:40+00:00
47263;0.2;2023-09-02T05:53:36+00:00
47265;0.19;2023-07-20T17:36:11+00:00
47266;0.71;2023-09-07T20:43:55+00:00
47271;0.5;2023-06-09T06:42:13+00:00
47281;0.5;2023-07-14T03:22:30+00:00
47283;0.48;2023-06-12T02:29:52+00:00
47288;0.14;2023-06-12T00:26:19+00:00
47296;0.76;2023-07-01T02:32:42+00:00
47299;0.1;2023-10-29T00:08:42+00:00
47302;0.83;2023-10-08T14:08:57+00:00
47304;0.5;2023-07-06T14:00:06+00:00
47306;0.01;2023-07-27T00:24:08+00:00
47307;0.22;2023-09-21T11:38:27+00:00
47313;1.12;2023-09-08T17:07:13+00:00
47315;0.17;2023-08-24T00:08:56+00:00
47318;0.26;2023-09-19T11:11:04+00:00
47324;1.06;2023-05-16T19:35:51+00:00
47325;0.23;2023-09-27T11:39:49+00:00
47326;0.12;2023-11-09T12:17:56+00:00
47330;0.05;2023-09-15T20:52:40+00:00
47331;0.2;2023-09-02T09:48:47+00:00
47339;0.47;2023-08-28T01:16:07+00:00
47342;0.5;2023-08-12T14:48:20+00:00
47346;0.22;2023-10-07T02:11:05+00:00
47348;0.11;2023-07-22T06:52:14+00:00
47368;0.32;2023-05-22T08:06:54+00:00
47369;0.14;2023-10-23T11:30:19+00:00
47378;0.04;2023-08-16T01:04:47+00:00
47381;0.23;2023-06-21T13:35:01+00:00
47385;0.22;2023-06-20T16:52:58+00:00
47394;0.17;2023-11-14T09:47:53+00:00
47400;0.01;2023-11-24T20:21:10+00:00
47411;0.21;2023-06-16T04:44:18+00:00
47415;0.75;2023-06-15T23:24:35+00:00
47420;0.14;2023-10-16T18:48:26+00:00
47423;0.07;2023-10-11T02:51:47+00:00
47439;0.26;2023-09-12T00:22:28+00:00
47446;0.14;2023-09-01T11:31:10+00:00
47447;0.18;2023-09-07T10:19:54+00:00
47457;0.22;2023-05-09T16:37:34+00:00
47466;0.03;2023-09-09T11:10:39+00:00
47469;0.07;2023-05-31T13:32:44+00:00
47472;0.12;2023-08-08T04:02:58+00:00
47475;0.1;2023-07-24T02:34:03+00:00
47484;0.48;2023-11-14T18:48:56+00:00
47489;0.06;2023-08-31T14:24:02+00:00
47494;0.77;2023-06-24T21:46:13+00:00
47501;0.32;2023-10-04T18:07:33+00:00
47519;0.24;2023-09-16T17:39:47+00:00
47521;0.88;2023-07-11T15:52:27+00:00
47522;0.28;2023-06-19T06:54:47+00:00
47534;1.14;2023-09-09T17:58:35+00:00
47537;0.03;2023-07-02T17:55:19+00:00
47541;0.56;2023-05-19T17:16:06+00:00
47549;0.78;2023-05-19T16:36:43+00:00
47553;0.26;2023-11-01T21:14:56+00:00
47561;0.46;2023-09-13T10:41:36+00:00
47562;0.27;2023-09-17T05:06:35+00:00
47566;0.02;2023-08-09T15:36:28+00:00
47568;0.24;2023-05-20T11:45:55+00:00
47569;0.23;2023-10-31T03:57:33+00:00
47572;0.09;2023-05-30T23:06:30+00:00
47575;0.05;2023-11-05T09:43:22+00:00
47579;0.22;2023-05-26T20:32:50+00:00
47581;0.7;2023-05-08T09:20:54+00:00
47589;0.12;2023-11-06T21:17:09+00:00
47591;0.02;2023-09-01T04:08:39+00:00
47600;0.7;2023-08-07T18:03:30+00:00
47603;0.03;2023-10-21T14:22:07+00:00
47605;0.5;2023-11-23T01:46:11+00:00
47608;1.03;2023-10-03T21:46:04+00:00
47611;0.19;2023-11-07T21:15:50+00:00
47624;0.29;2023-10-02T03:29:57+00:00
47626;0.16;2023-06-27T20:13:44+00:00
47627;0.33;2023-11-29T09:36:47+00:00
47631;0.32;2023-05-31T20:20:15+00:00
47636;0.8;2023-12-01T03:40:28+00:00
47641;0.98;2023-06-06T00:01:23+00:00
47648;0.24;2023-09-28T20:08:53+00:00
47653;0.16;2023-05-03T00:48:18+00:00
47658;0.56;2023-07-22T22:25:59+00:00
47665;0.03;2023-09-04T11:45:04+00:00
47669;0.13;2023-07-10T16:44:59+00:00
47675;0.75;2023-05-07T15:50:17+00:00
47676;0.09;2023-07-29T12:21:54+00:00
47687;0.84;2023-06-12T13:34:37+00:00
47690;0.53;2023-09-04T16:48:07+00:00
47693;0.48;2023-10-06T06:02:38+00:00
47698;0.78;2023-06-24T11:12:44+00:00
47708;0.82;2023-09-18T12:44:08+00:00
47711;0.06;2023-10-19T07:30:11+00:00
47717;0.46;2023-07-02T16:53:38+00:00
47720;0.58;2023-10-06T00:53:45+00:00
47728;0.06;2023-11-15T10:53:04+00:00
47729;0.64;2023-05-04T20:32:52+00:00
47735;0.12;2023-10-18T10:06:46+00:00
47740;0.09;2023-08-05T16:31:26+00:00
47746;0.37;2023-09-30T00:29:31+00:00
47757;0.55;2023-11-10T02:12:58+00:00
47758;0.13;2023-11-30T05:45:46+00:00
47761;0.54;2023-11-17T06:28:32+00:00
47763;0.82;2023-08-17T16:07:13+00:00
47769;0.53;2023-07-20T08:59:02+00:00
47775;0.3;2023-07-13T17:39:34+00:00
47786;0.44;2023-09-24T14:40:32+00:00
47788;0.09;2023-06-17T16:52:09+00:00
47790;0.56;2023-07-24T12:26:09+00:00
47794;0.19;2023-06-03T14:10:50+00:00
47796;0.14;2023-05-01T23:35:47+00:00
47824;0.0;2023-11-27T14:46:16+00:00
47826;0.15;2023-07-27T16:04:12+00:00
47827;0.3;2023-07-11T13:27:00+00:00
47830;0.42;2023-07-08T01:04:05+00:00
47831;0.14;2023-05-24T17:03:44+00:00
47842;0.94;2023-06-01T03:26:37+00:00
47846;0.58;2023-08-22T20:51:43+00:00
47848;0.6;2023-06-17T13:15:08+00:00
47854;0.47;2023-07-22T13:11:52+00:00
47858;0.05;2023-05-02T16:30:45+00:00
47859;0.1;2023-05-07T09:52:39+00:00
47873;1.08;2023-08-07T07:21:25+00:00
47881;0.2;2023-10-23T00:19:20+00:00
47894;0.55;2023-07-18T05:27:31+00:00
47896;0.02;2023-11-10T00:49:59+00:00
47925;0.72;2023-06-06T15:18:02+00:00
47931;0.97;2023-10-06T09:03:36+00:00
47933;0.24;2023-07-21T19:20:29+00:00
47937;0.85;2023-09-15T12:57:22+00:00
47938;0.15;2023-08-16T08:12:49+00:00
47941;0.16;2023-06-25T20:30:23+00:00
47949;0.87;2023-07-11T01:30:09+00:00
47959;0.08;2023-06-21T01:01:45+00:00
47965;0.12;2023-07-02T23:53:35+00:00
47971;0.0;2023-10-25T12:44:39+00:00
47981;0.29;2023-08-03T21:47:09+00:00
47983;0.05;2023-09-20T13:40:43+00:00
47988;0.75;2023-08-01T00:36:50+00:00
47998;0.57;2023-06-02T17:55:34+00:00
48003;0.01;2023-10-12T21:05:18+00:00
48004;1.13;2023-11-10T03:05:16+00:00
48005;0.51;2023-05-09T18:47:19+00:00
48007;0.25;2023-05-13T11:57:26+00:00
48009;0.29;2023-07-28T20:35:31+00:00
48013;0.59;2023-06-13T00:20:20+00:00
48026;0.0;2023-06-26T17:57:23+00:00
48031;0.6;2023-06-02T14:53:41+00:00
48039;0.14;2023-06-01T20:40:27+00:00
48044;0.16;2023-07-27T20:28:09+00:00
48047;0.53;2023-08-14T21:09:23+00:00
48061;0.23;2023-11-16T07:30:01+00:00
48064;0.14;2023-08-31T16:59:09+00:00
48065;0.25;2023-07-11T13:26:47+00:00
48072;0.28;2023-09-02T14:08:11+00:00
48076;0.0;2023-10-04T08:17:07+00:00
48078;0.86;2023-09-11T17:26:04+00:00
48081;0.2;2023-07-27T17:02:26+00:00
48082;0.32;2023-08-10T03:51:27+00:00
48088;0.08;2023-07-12T20:39:29+00:00
48096;0.33;2023-08-26T11:52:23+00:00
48102;0.68;2023-09-18T00:04:44+00:00
48108;0.15;2023-10-07T07:07:51+00:00
48109;0.07;2023-05-24T16:05:29+00:00
48119;0.24;2023-08-23T13:06:47+00:00
48122;0.06;2023-09-19T05:48:29+00:00
48123;0.41;2023-08-10T21:13:16+00:00
48130;0.36;2023-06-02T06:44:32+00:00
48131;0.23;2023-05-27T20:08:07+00:00
48134;0.15;2023-05-13T11:04:19+00:00
48135;0.07;2023-10-30T12:06:44+00:00
48136;0.78;2023-08-11T00:24:41+00:00
48144;0.34;2023-05-29T19:35:57+00:00
48145;0.26;2023-09-19T19:59:23+00:00
48148;0.6;2023-10-01T16:01:36+00:00
48151;0.25;2023-07-01T18:45:28+00:00
48157;0.32;2023-08-24T14:10:09+00:00
48174;0.32;2023-06-27T09:38:17+00:00
48179;0.33;2023-07-29T04:07:45+00:00
48182;0.29;2023-09-01T00:07:45+00:00
48186;1.07;2023-10-03T15:09:12+00:00
48188;0.46;2023-05-29T13:17:05+00:00
48190;0.19;2023-08-04T23:40:58+00:00
48200;0.75;2023-08-25T14:03:25+00:00
48202;0.42;2023-07-30T07:55:29+00:00
48211;0.59;2023-08-20T09:48:54+00:00
48217;0.7;2023-11-01T01:41:30+00:00
48219;0.78;2023-06-08T13:02:44+00:00
48230;0.57;2023-09-20T04:08:27+00:00
48232;0.12;2023-05-12T01:04:41+00:00
48233;0.1;2023-11-16T00:39:07+00:00
48247;0.05;2023-09-23T21:23:28+00:00
48253;0.09;2023-10-23T22:15:22+00:00
48254;0.56;2023-05-18T17:33:09+00:00
48256;0.7;2023-09-02T21:22:22+00:00
48270;0.25;2023-07-29T06:32:46+00:00
48280;0.29;2023-07-02T17:49:53+00:00
48284;0.61;2023-07-16T16:24:45+00:00
48294;0.14;2023-07-01T19:31:12+00:00
48297;1.11;2023-11-10T07:37:40+00:00
48299;0.2;2023-08-28T18:17:04+00:00
48303;0.11;2023-06-24T03:11:43+00:00
48305;0.12;2023-11-16T16:18:03+00:00
48311;0.22;2023-05-08T03:21:51+00:00
48318;0.66;2023-05-27T23:19:50+00:00
48319;0.67;2023-07-08T19:01:37+00:00
48322;1.12;2023-08-26T04:58:21+00:00
48339;0.1;2023-05-11T11:10:54+00:00
48344;0.28;2023-10-23T05:30:40+00:00
48350;0.26;2023-09-20T16:01:32+00:00
48352;0.29;2023-06-10T18:14:22+00:00
48353;0.89;2023-05-06T22:53:32+00:00
48356;0.06;2023-10-28T13:59:58+00:00
48358;0.22;2023-11-04T10:41:13+00:00
48363;0.29;2023-08-30T16:30:15+00:00
48371;0.96;2023-09-16T03:19:03+00:00
48374;0.48;2023-07-03T06:54:31+00:00
48377;0.31;2023-11-06T19:40:58+00:00
48382;0.11;2023-06-22T01:02:23+00:00
48395;0.06;2023-09-05T23:12:11+00:00
48396;0.28;2023-09-03T14:35:06+00:00
48404;0.34;2023-06-17T18:27:00+00:00
48416;0.98;2023-07-06T20:15:29+00:00
48425;0.03;2023-06-12T18:52:58+00:00
48427;0.26;2023-07-29T14:16:27+00:00
48433;0.08;2023-10-15T18:56:45+00:00
48440;0.4;2023-10-05T23:06:36+00:00
48443;0.81;2023-06-18T01:02:35+00:00
48446;0.13;2023-06-24T04:03:37+00:00
48450;0.2;2023-11-11T22:27:44+00:00
48461;0.19;2023-11-14T04:02:35+00:00
48462;0.08;2023-07-03T10:47:23+00:00
48464;0.3;2023-05-04T20:35:57+00:00
48469;0.03;2023-08-03T09:04:01+00:00
48471;0.17;2023-09-14T12:33:33+00:00
48472;0.26;2023-07-31T12:54:35+00:00
48475;0.5;2023-06-18T12:43:47+00:00
48477;0.18;2023-05-12T19:41:36+00:00
48479;0.07;2023-10-28T07:36:52+00:00
48490;0.0;2023-06-05T21:19:03+00:00
48497;0.06;2023-07-21T22:16:46+00:00
48505;0.24;2023-09-13T18:49:39+00:00
48511;0.05;2023-10-21T18:34:52+00:00
48514;0.53;2023-05-23T02:23:54+00:00
48518;0.34;2023-10-24T02:33:30+00:00
48520;1.13;2023-05-18T09:47:09+00:00
48528;0.38;2023-07-30T09:40:43+00:00
48530;1.03;2023-10-14T00:14:44+00:00
48531;0.08;2023-05-15T07:47:02+00:00
48538;0.59;2023-06-03T11:02:05+00:00
48543;0.07;2023-07-26T22:55:27+00:00
48544;0.3;2023-11-12T05:35:11+00:00
48550;0.44;2023-11-23T06:37:10+00:00
48551;0.5;2023-08-20T08:27:13+00:00
48553;0.04;2023-05-12T08:35:13+00:00
48555;0.61;2023-05-08T19:25:12+00:00
48558;0.12;2023-11-06T06:37:29+00:00
48561;0.11;2023-09-11T16:37:37+00:00
48563;0.17;2023-09-30T13:15:03+00:00
48566;0.55;2023-10-09T18:39:32+00:00
48567;0.12;2023-11-07T06:29:35+00:00
48576;0.22;2023-07-19T14:14:00+00:00
48587;0.26;2023-08-24T04:55:40+00:00
48588;0.28;2023-10-14T06:54:04+00:00
48589;0.35;2023-08-14T22:24:13+00:00
48590;0.36;2023-08-14T02:25:46+00:00
48599;0.26;2023-06-22T13:42:35+00:00
48600;0.36;2023-06-30T04:39:17+00:00
48602;0.39;2023-06-24T18:32:26+00:00
48618;0.37;2023-08-14T07:35:05+00:00
48624;0.0;2023-08-04T07:44:02+00:00
48642;0.2;2023-11-20T21:35:51+00:00
48644;0.43;2023-10-02T03:17:54+00:00
48646;0.29;2023-06-16T08:20:09+00:00
48668;0.09;2023-11-21T16:34:09+00:00
48672;0.47;2023-06-03T04:33:49+00:00
48673;0.63;2023-07-05T15:02:38+00:00
48684;0.67;2023-07-20T21:40:07+00:00
48689;0.18;2023-05-03T21:25:13+00:00
48696;0.56;2023-10-05T23:51:13+00:00
48701;0.03;2023-05-03T22:40:15+00:00
48708;0.18;2023-10-21T15:49:27+00:00
48709;0.77;2023-09-29T14:51:32+00:00
48711;0.24;2023-09-18T04:03:07+00:00
48718;0.59;2023-09-23T03:57:00+00:00
48721;0.41;2023-11-08T05:47:10+00:00
48722;0.77;2023-05-13T20:21:44+00:00
48733;0.03;2023-06-13T04:34:01+00:00
48736;0.51;2023-11-18T08:39:16+00:00
48737;0.73;2023-11-24T13:06:06+00:00
48739;0.09;2023-10-25T07:48:49+00:00
48740;0.2;2023-10-25T01:03:10+00:00
48745;0.2;2023-08-12T21:58:57+00:00
48747;0.21;2023-09-03T04:44:51+00:00
48752;0.85;2023-07-04T22:26:20+00:00
48766;0.8;2023-05-13T02:12:13+00:00
48779;0.21;2023-08-28T19:38:42+00:00
48780;0.55;2023-08-06T01:33:44+00:00
48783;0.27;2023-09-27T15:07:00+00:00
48784;1.05;2023-08-24T11:48:55+00:00
48786;0.0;2023-08-06T14:26:27+00:00
48789;0.02;2023-07-05T10:50:56+00:00
48792;0.84;2023-05-14T18:26:54+00:00
48803;0.24;2023-11-20T03:48:42+00:00
48805;0.07;2023-11-06T14:12:09+00:00
48810;0.26;2023-09-10T12:00:35+00:00
48812;0.52;2023-09-12T08:11:19+00:00
48827;0.45;2023-11-26T21:40:46+00:00
48828;0.17;2023-07-03T11:03:44+00:00
48837;0.21;2023-10-01T13:33:12+00:00
48849;0.68;2023-05-29T15:22:58+00:00
48865;0.77;2023-05-18T00:53:06+00:00
48866;0.06;2023-05-12T17:52:41+00:00
48874;0.43;2023-07-23T01:39:02+00:00
48876;0.1;2023-08-31T22:35:58+00:00
48884;0.33;2023-09-17T12:18:22+00:00
48891;0.84;2023-05-22T11:59:32+00:00
48901;0.01;2023-08-11T02:31:03+00:00
48904;0.11;2023-05-04T22:06:21+00:00
48908;0.3;2023-06-10T03:40:24+00:00
48909;0.02;2023-07-17T01:11:19+00:00
48911;0.02;2023-06-08T18:47:48+00:00
48912;0.4;2023-10-06T14:33:51+00:00
48917;0.21;2023-09-02T02:46:16+00:00
48922;0.08;2023-09-30T00:28:14+00:00
48923;0.09;2023-09-16T09:49:32+00:00
48924;0.53;2023-05-17T20:02:01+00:00
48929;0.31;2023-10-19T10:25:26+00:00
48932;0.17;2023-09-10T13:30:24+00:00
48934;0.51;2023-05-14T14:40:00+00:00
48952;0.11;2023-06-30T10:31:13+00:00
48962;0.37;2023-05-28T14:10:28+00:00
48963;0.28;2023-07-29T16:29:15+00:00
48967;0.59;2023-05-20T13:09:44+00:00
48975;0.34;2023-11-13T12:01:18+00:00
48980;0.07;2023-10-29T03:40:45+00:00
48984;0.96;2023-07-13T06:16:42+00:00
48985;0.82;2023-06-12T08:21:17+00:00
48986;0.41;2023-08-23T23:46:33+00:00
48987;0.04;2023-06-11T02:45:17+00:00
48988;0.86;2023-11-10T17:56:00+00:00
48989;0.34;2023-11-08T19:40:51+00:00
49010;0.78;2023-11-10T14:27:33+00:00
49019;0.33;2023-10-09T06:23:52+00:00
49020;0.1;2023-08-12T03:42:08+00:00
49046;0.22;2023-05-17T03:22:24+00:00
49049;1.19;2023-08-17T14:16:51+00:00
49053;0.9;2023-08-08T18:35:05+00:00
49062;0.15;2023-10-12T20:10:56+00:00
49066;0.2;2023-05-04T03:30:50+00:00
49068;0.14;2023-09-30T22:35:05+00:00
49072;1.0;2023-05-12T14:21:11+00:00
49078;0.48;2023-06-11T08:01:35+00:00
49085;0.38;2023-05-19T05:56:38+00:00
49096;0.12;2023-10-22T21:39:03+00:00
49108;0.15;2023-06-14T13:29:55+00:00
49114;0.42;2023-08-01T22:17:39+00:00
49121;0.88;2023-07-28T08:33:20+00:00
49129;0.27;2023-11-02T22:45:04+00:00
49132;0.31;2023-08-01T22:24:48+00:00
49140;0.88;2023-08-23T05:59:16+00:00
49147;0.01;2023-11-12T22:29:44+00:00
49151;0.31;2023-10-19T19:22:27+00:00
49156;0.59;2023-06-10T08:13:06+00:00
49167;0.45;2023-06-29T08:41:53+00:00
49172;0.79;2023-10-20T22:31:22+00:00
49173;0.45;2023-08-25T04:34:11+00:00
49175;0.11;2023-10-23T10:09:09+00:00
49179;0.9;2023-07-17T06:54:04+00:00
49184;0.02;2023-11-28T06:48:49+00:00
49188;0.03;2023-08-14T14:19:37+00:00
49193;0.73;2023-11-09T19:57:17+00:00
49201;0.17;2023-09-03T17:04:29+00:00
49205;0.4;2023-06-07T14:37:48+00:00
49207;0.46;2023-09-22T22:51:01+00:00
49213;1.16;2023-10-02T14:02:41+00:00
49223;0.1;2023-09-18T03:55:21+00:00
49231;0.63;2023-09-17T22:01:47+00:00
49232;0.2;2023-05-09T14:27:56+00:00
