chicken_price_id;discount;valid_until
33792;4.51;2023-10-13T18:47:22+00:00
33795;4.78;2023-09-22T20:22:45+00:00
33800;1.36;2023-06-07T09:27:31+00:00
33801;2.29;2023-10-18T20:42:52+00:00
33803;3.12;2023-06-06T15:56:33+00:00
33813;2.93;2023-09-02T13:53:11+00:00
33814;3.18;2023-11-28T17:01:05+00:00
33818;5.04;2023-10-27T14:26:41+00:00
33820;5.16;2023-07-07T22:00:41+00:00
33822;6.1;2023-08-29T01:08:50+00:00
33827;3.29;2023-08-06T02:44:40+00:00
33840;2.29;2023-11-22T04:39:34+00:00
33846;5.81;2023-10-22T16:37:13+00:00
33856;3.85;2023-05-30T02:49:36+00:00
33863;4.95;2023-11-02T01:16:00+00:00
33867;2.87;2023-07-30T14:39:04+00:00
33870;1.36;2023-07-30T12:55:40+00:00
33875;1.12;2023-06-23T09:48:17+00:00
33879;2.25;2023-11-15T15:59:35+00:00
33880;6.63;2023-09-07T16:00:48+00:00
33881;4.54;2023-07-27T08:48:23+00:00
33884;4.55;2023-05-01T16:41:30+00:00
33902;5.62;2023-10-21T06:49:08+00:00
33904;2.54;2023-06-12T15:02:51+00:00
33905;5.2;2023-05-12T12:41:36+00:00
33910;4.32;2023-10-08T18:42:29+00:00
33923;1.0;2023-07-11T02:24:18+00:00
33924;4.1;2023-06-06T10:41:33+00:00
33927;2.67;2023-06-06T16:41:18+00:00
33932;3.97;2023-05-15T19:27:00+00:00
33935;1.69;2023-07-12T16:44:39+00:00
33938;6.76;2023-09-04T23:36:58+00:00
33940;3.56;2023-08-25T21:17:23+00:00
33942;2.35;2023-05-14T05:01:02+00:00
33950;5.92;2023-09-19T16:36:11+00:00
33952;1.24;2023-06-05T21:24:45+00:00
33954;1.37;2023-06-04T09:19:40+00:00
33955;5.19;2023-06-14T09:22:46+00:00
33962;6.47;2023-11-30T14:37:00+00:00
33964;3.6;2023-08-29T04:15:59+00:00
33965;4.97;2023-09-18T04:32:54+00:00
33969;4.5;2023-05-07T08:26:28+00:00
33980;3.12;2023-11-05T13:42:18+00:00
33981;4.38;2023-09-07T03:45:07+00:00
33984;1.18;2023-06-02T12:34:19+00:00
33985;2.15;2023-06-12T02:01:46+00:00
33988;1.58;2023-08-25T15:29:50+00:00
33990;3.26;2023-10-14T11:08:38+00:00
33996;1.22;2023-08-07T12:40:00+00:00
33997;4.22;2023-05-27T14:39:02+00:00
34016;1.59;2023-06-26T01:20:40+00:00
34019;4.5;2023-09-11T14:43:36+00:00
34021;1.04;2023-06-06T16:07:11+00:00
34022;3.53;2023-07-11T08:25:20+00:00
34029;1.33;2023-05-11T19:13:04+00:00
34032;1.48;2023-09-13T11:09:00+00:00
34044;3.16;2023-10-21T04:56:21+00:00
34047;2.68;2023-05-10T06:07:44+00:00
34048;4.74;2023-09-16T15:33:34+00:00
34054;6.67;2023-10-23T05:02:31+00:00
34055;3.62;2023-09-22T07:10:04+00:00
34065;2.25;2023-10-11T19:33:53+00:00
34069;2.91;2023-07-16T23:16:41+00:00
34076;1.15;2023-10-25T20:51:04+00:00
34079;4.51;2023-07-24T21:03:46+00:00
34086;2.92;2023-05-04T04:12:57+00:00
34093;1.64;2023-11-21T05:18:54+00:00
34096;3.03;2023-05-07T00:10:47+00:00
34103;1.29;2023-05-09T07:02:01+00:00
34106;4.75;2023-09-25T10:29:52+00:00
34111;3.23;2023-06-07T01:40:53+00:00
34118;3.39;2023-11-29T11:34:57+00:00
34122;5.86;2023-07-05T19:42:14+00:00
34132;3.29;2023-09-12T10:21:46+00:00
34143;1.27;2023-08-09T22:25:57+00:00
34147;6.63;2023-06-15T19:49:41+00:00
34158;4.57;2023-11-20T17:58:12+00:00
34168;5.56;2023-07-24T22:49:27+00:00
34179;3.23;2023-05-02T03:30:16+00:00
34180;1.41;2023-06-24T20:33:49+00:00
34190;6.44;2023-11-07T00:53:42+00:00
34191;5.08;2023-11-26T00:44:43+00:00
34199;3.26;2023-10-28T06:59:09+00:00
34201;4.98;2023-07-17T21:02:46+00:00
34230;1.68;2023-08-21T23:04:41+00:00
34234;2.27;2023-10-22T00:55:53+00:00
34235;3.39;2023-09-09T07:24:31+00:00
34240;4.43;2023-05-03T00:40:56+00:00
34242;4.87;2023-10-21T06:54:44+00:00
34244;4.18;2023-06-09T06:08:31+00:00
34259;2.82;2023-07-27T05:05:51+00:00
34264;3.21;2023-08-29T00:35:41+00:00
34269;3.29;2023-05-10T13:39:29+00:00
34276;6.78;2023-11-06T03:02:57+00:00
34277;2.9;2023-10-06T02:04:10+00:00
34279;2.64;2023-05-28T13:46:31+00:00
34281;2.88;2023-09-27T10:23:41+00:00
34286;1.58;2023-11-19T02:44:55+00:00
34292;2.46;2023-06-21T21:24:51+00:00
34293;3.9;2023-06-12T18:19:29+00:00
34294;2.02;2023-09-15T10:52:30+00:00
34299;4.79;2023-05-14T11:59:01+00:00
34302;1.1;2023-07-06T01:20:44+00:00
34304;1.02;2023-10-06T21:09:39+00:00
34312;6.8;2023-10-15T03:03:22+00:00
34319;6.14;2023-09-13T06:17:22+00:00
34322;2.46;2023-05-28T03:34:38+00:00
34331;5.33;2023-11-11T14:04:34+00:00
34342;1.65;2023-10-18T22:41:57+00:00
34345;2.96;2023-09-18T23:35:56+00:00
34351;3.62;2023-09-18T16:47:47+00:00
34356;6.51;2023-06-25T01:39:52+00:00
34357;5.14;2023-07-17T14:39:46+00:00
34360;5.08;2023-09-25T07:14:35+00:00
34361;4.79;2023-06-26T18:42:17+00:00
34364;4.38;2023-11-05T18:30:17+00:00
34370;2.75;2023-09-30T01:23:42+00:00
34371;4.59;2023-10-03T10:47:27+00:00
34373;4.77;2023-05-17T16:31:05+00:00
34376;1.0;2023-11-18T22:08:15+00:00
34385;3.04;2023-11-08T16:22:11+00:00
34391;2.47;2023-07-20T15:10:03+00:00
34397;1.55;2023-07-03T19:19:08+00:00
34400;2.36;2023-11-12T01:18:34+00:00
34407;5.35;2023-10-10T02:28:03+00:00
34416;3.59;2023-06-20T10:44:09+00:00
34422;3.87;2023-06-01T11:32:59+00:00
34423;1.33;2023-05-17T06:17:41+00:00
34424;1.22;2023-07-17T21:20:44+00:00
34430;4.34;2023-10-04T11:51:16+00:00
34443;1.16;2023-05-31T18:39:26+00:00
34444;3.69;2023-07-19T20:31:08+00:00
34445;4.68;2023-09-21T03:48:17+00:00
34451;2.94;2023-10-14T05:08:21+00:00
34454;5.73;2023-05-26T23:41:07+00:00
34461;6.56;2023-10-14T02:06:24+00:00
34464;1.39;2023-10-29T00:52:57+00:00
34471;2.67;2023-10-14T11:34:51+00:00
34476;4.33;2023-09-22T13:27:14+00:00
34478;6.59;2023-07-26T05:45:55+00:00
34479;1.61;2023-11-18T17:06:28+00:00
34491;1.21;2023-09-19T18:56:24+00:00
34493;3.1;2023-11-30T16:41:34+00:00
34498;6.13;2023-07-27T01:39:40+00:00
34500;2.58;2023-11-30T00:45:50+00:00
34514;2.61;2023-07-06T17:39:53+00:00
34515;1.48;2023-06-30T22:30:11+00:00
34530;6.75;2023-08-23T08:26:04+00:00
34532;1.06;2023-08-20T11:58:25+00:00
34535;2.47;2023-05-14T13:29:19+00:00
34539;2.25;2023-11-29T00:24:27+00:00
34540;1.28;2023-09-05T18:07:17+00:00
34566;2.41;2023-09-28T04:41:48+00:00
34572;5.38;2023-05-28T10:22:20+00:00
34573;3.29;2023-06-20T12:48:27+00:00
34574;5.3;2023-07-31T06:19:55+00:00
34586;5.71;2023-09-02T05:58:35+00:00
34587;6.25;2023-10-12T06:15:49+00:00
34589;3.03;2023-05-28T11:31:13+00:00
34593;1.18;2023-07-08T08:04:30+00:00
34606;1.23;2023-09-12T17:43:13+00:00
34610;5.31;2023-11-22T21:03:51+00:00
34611;4.59;2023-09-01T08:06:18+00:00
34615;1.56;2023-11-18T01:11:47+00:00
34616;5.18;2023-07-05T14:40:23+00:00
34617;3.64;2023-09-22T07:31:43+00:00
34621;4.55;2023-07-24T05:18:47+00:00
34622;1.29;2023-09-07T17:31:05+00:00
34628;5.3;2023-06-02T13:41:54+00:00
34630;1.6;2023-08-25T19:50:45+00:00
34640;1.43;2023-07-10T03:16:11+00:00
34647;2.1;2023-07-12T07:13:29+00:00
34648;2.47;2023-05-21T21:04:21+00:00
34650;2.59;2023-11-03T09:49:40+00:00
34651;1.41;2023-08-29T23:54:58+00:00
34652;4.72;2023-08-07T04:46:54+00:00
34658;4.91;2023-10-05T13:53:57+00:00
34664;1.26;2023-11-10T14:35:30+00:00
34668;1.4;2023-10-16T20:47:53+00:00
34671;2.82;2023-05-16T11:01:27+00:00
34673;3.27;2023-07-24T10:30:54+00:00
34677;1.32;2023-06-07T14:01:57+00:00
34700;1.04;2023-07-05T12:50:04+00:00
34702;6.29;2023-11-19T23:06:20+00:00
34710;2.94;2023-11-26T05:24:13+00:00
34712;2.77;2023-10-10T14:08:54+00:00
34726;3.18;2023-10-29T20:15:34+00:00
34733;2.1;2023-10-10T21:49:48+00:00
34736;3.26;2023-06-15T14:57:38+00:00
34738;3.63;2023-09-22T00:18:29+00:00
34744;5.94;2023-07-20T04:32:09+00:00
34746;4.12;2023-11-21T10:38:15+00:00
34755;1.64;2023-05-12T06:18:31+00:00
34756;5.1;2023-09-16T09:50:44+00:00
34760;3.45;2023-05-04T20:14:55+00:00
34763;5.33;2023-07-17T07:21:03+00:00
34771;1.67;2023-11-02T13:49:07+00:00
34774;2.47;2023-10-05T15:45:20+00:00
34779;4.76;2023-07-09T00:31:17+00:00
34780;1.11;2023-07-01T03:28:27+00:00
34784;4.88;2023-07-27T07:48:47+00:00
34786;5.89;2023-08-23T16:11:02+00:00
34790;3.12;2023-07-20T03:41:19+00:00
34792;6.1;2023-08-17T13:27:44+00:00
34795;4.42;2023-10-21T19:26:59+00:00
34797;4.47;2023-10-30T14:26:52+00:00
34798;3.89;2023-09-28T05:39:19+00:00
34804;4.18;2023-06-22T06:07:40+00:00
34805;2.04;2023-10-03T10:40:06+00:00
34810;4.35;2023-06-18T11:32:48+00:00
34811;2.76;2023-08-23T23:58:32+00:00
34819;4.53;2023-07-05T15:01:30+00:00
34821;4.76;2023-10-29T03:58:12+00:00
34822;4.27;2023-06-21T21:06:33+00:00
34824;1.18;2023-08-10T01:54:45+00:00
34830;3.83;2023-08-12T16:18:04+00:00
34839;2.85;2023-09-19T08:52:58+00:00
34845;1.25;2023-06-21T04:46:32+00:00
34857;6.79;2023-08-04T05:51:41+00:00
34859;3.29;2023-11-09T20:37:33+00:00
34861;5.03;2023-08-16T20:27:16+00:00
34875;5.22;2023-09-09T08:43:41+00:00
34880;2.57;2023-10-13T02:42:38+00:00
34881;3.38;2023-07-20T21:18:10+00:00
34882;1.52;2023-11-30T16:28:10+00:00
34884;4.66;2023-05-22T04:03:27+00:00
34899;2.67;2023-10-09T03:18:09+00:00
34906;2.63;2023-05-19T15:44:49+00:00
34918;1.68;2023-11-01T19:52:32+00:00
34920;1.13;2023-12-01T14:57:27+00:00
34922;2.08;2023-05-01T10:48:53+00:00
34934;4.16;2023-08-03T06:41:27+00:00
34939;6.16;2023-08-10T20:49:00+00:00
34944;4.37;2023-09-28T06:04:19+00:00
34950;4.18;2023-05-12T01:36:26+00:00
34955;1.61;2023-08-12T20:58:20+00:00
34959;6.29;2023-07-13T11:24:02+00:00
34960;3.35;2023-09-14T17:39:37+00:00
34963;2.92;2023-09-13T17:48:13+00:00
34966;6.48;2023-09-07T08:46:04+00:00
34977;2.34;2023-06-18T19:32:11+00:00
34981;3.03;2023-06-20T10:34:18+00:00
34986;5.29;2023-10-15T14:18:18+00:00
34995;5.08;2023-09-04T14:38:37+00:00
34996;1.29;2023-05-13T12:40:06+00:00
34997;4.31;2023-07-05T06:19:43+00:00
35015;3.3;2023-11-03T20:56:30+00:00
35018;5.24;2023-06-25T11:33:37+00:00
35022;3.13;2023-11-30T13:20:01+00:00
35025;4.51;2023-09-12T03:38:55+00:00
35032;1.26;2023-11-24T15:40:13+00:00
35033;3.62;2023-09-20T03:16:11+00:00
35039;4.3;2023-11-23T10:25:41+00:00
35043;1.03;2023-06-14T18:31:37+00:00
35055;3.14;2023-08-01T11:14:55+00:00
35066;1.17;2023-07-05T21:52:40+00:00
35068;2.78;2023-06-20T07:00:04+00:00
35074;2.43;2023-08-12T02:23:36+00:00
35077;3.18;2023-08-16T23:23:47+00:00
35079;4.6;2023-10-12T07:12:14+00:00
35080;4.42;2023-07-09T15:08:52+00:00
35085;3.94;2023-10-23T19:40:33+00:00
35086;1.46;2023-06-12T22:18:11+00:00
35097;2.6;2023-11-18T04:39:40+00:00
35098;4.41;2023-11-16T16:37:02+00:00
35110;1.06;2023-09-10T11:03:14+00:00
35115;3.1;2023-08-11T15:55:43+00:00
35128;4.44;2023-10-13T12:55:48+00:00
35131;4.09;2023-08-06T14:58:50+00:00
35133;5.5;2023-11-16T12:18:59+00:00
35137;2.08;2023-10-21T05:55:34+00:00
35138;1.17;2023-11-21T09:03:09+00:00
35140;1.67;2023-10-16T06:51:24+00:00
35142;4.06;2023-07-08T15:58:54+00:00
35145;3.26;2023-08-31T15:13:33+00:00
35162;6.65;2023-08-01T09:02:10+00:00
35164;5.32;2023-07-31T15:28:08+00:00
35174;6.01;2023-07-10T14:58:23+00:00
35179;1.33;2023-11-26T00:57:51+00:00
35184;4.48;2023-10-11T17:05:58+00:00
35191;3.32;2023-09-22T00:38:18+00:00
35202;5.61;2023-10-17T18:41:51+00:00
35207;4.9;2023-08-24T17:33:12+00:00
35210;3.33;2023-11-11T08:49:40+00:00
35223;2.61;2023-10-23T16:01:14+00:00
35229;3.96;2023-05-23T03:12:07+00:00
35238;5.53;2023-05-12T19:24:57+00:00
35240;2.68;2023-08-20T15:14:31+00:00
35242;4.37;2023-06-21T01:06:29+00:00
35247;1.51;2023-05-07T10:53:08+00:00
35249;1.03;2023-11-17T06:23:14+00:00
35250;4.39;2023-07-26T00:18:34+00:00
35253;1.0;2023-10-10T04:56:31+00:00
35259;4.41;2023-08-21T14:35:56+00:00
35267;5.52;2023-09-25T21:15:13+00:00
35274;3.12;2023-06-09T04:17:34+00:00
35275;1.19;2023-07-20T09:04:45+00:00
35277;4.8;2023-09-14T16:52:53+00:00
35294;1.51;2023-10-16T09:46:26+00:00
35296;3.32;2023-05-18T03:26:49+00:00
35302;1.06;2023-07-19T22:11:47+00:00
35308;4.57;2023-07-22T05:34:50+00:00
35321;3.28;2023-07-29T10:05:14+00:00
35336;4.88;2023-05-13T10:55:44+00:00
35341;4.0;2023-11-16T16:48:10+00:00
35358;2.39;2023-11-01T16:25:02+00:00
35364;2.03;2023-09-21T23:20:01+00:00
35366;1.18;2023-05-02T17:39:19+00:00
35375;5.17;2023-05-23T03:20:36+00:00
35376;2.77;2023-11-06T11:48:12+00:00
35377;6.75;2023-06-26T17:26:50+00:00
35378;4.07;2023-08-06T02:52:27+00:00
35386;1.14;2023-07-15T09:12:38+00:00
35413;5.34;2023-07-27T11:24:29+00:00
35422;4.26;2023-05-05T11:03:10+00:00
35424;2.13;2023-08-27T23:28:24+00:00
35435;6.42;2023-08-15T03:28:28+00:00
35438;5.2;2023-06-22T17:23:20+00:00
35441;6.65;2023-10-06T03:32:09+00:00
35449;6.56;2023-10-21T13:14:40+00:00
35453;3.2;2023-06-02T20:12:09+00:00
35454;3.62;2023-06-14T22:14:50+00:00
35459;1.38;2023-05-21T23:04:19+00:00
35472;4.96;2023-08-29T20:56:24+00:00
35478;4.23;2023-09-05T08:16:37+00:00
35486;1.68;2023-06-26T12:15:56+00:00
35488;6.11;2023-07-04T15:44:25+00:00
35491;3.04;2023-08-20T01:25:14+00:00
35494;3.8;2023-09-09T08:22:32+00:00
35501;3.36;2023-11-03T20:52:21+00:00
35505;6.29;2023-10-22T03:33:20+00:00
35514;1.14;2023-11-07T22:37:15+00:00
35515;2.66;2023-07-26T18:43:39+00:00
35516;1.45;2023-08-10T15:53:24+00:00
35522;2.38;2023-07-20T02:00:36+00:00
35535;4.85;2023-07-18T00:31:56+00:00
35536;5.76;2023-09-10T17:34:26+00:00
35537;1.14;2023-07-26T21:27:10+00:00
35538;2.55;2023-11-05T00:20:31+00:00
35541;2.95;2023-08-18T21:45:41+00:00
35542;1.6;2023-09-20T09:10:58+00:00
35545;6.62;2023-07-03T16:26:57+00:00
35551;1.35;2023-08-10T22:17:55+00:00
35564;3.03;2023-11-30T03:28:13+00:00
35566;5.54;2023-07-24T05:23:51+00:00
35567;6.21;2023-10-10T15:00:19+00:00
35572;1.46;2023-07-05T13:19:12+00:00
35577;5.62;2023-06-15T21:08:30+00:00
35582;6.25;2023-07-15T01:09:19+00:00
35587;3.26;2023-09-22T19:37:53+00:00
35588;2.85;2023-09-05T23:47:52+00:00
35605;1.59;2023-06-02T11:55:12+00:00
35606;6.54;2023-05-14T16:28:45+00:00
35608;4.58;2023-07-18T04:57:20+00:00
35613;3.25;2023-09-01T02:37:09+00:00
35625;5.05;2023-07-14T08:29:40+00:00
35626;3.14;2023-07-02T03:20:18+00:00
35627;4.01;2023-07-26T20:12:57+00:00
35634;2.58;2023-08-28T03:35:39+00:00
35646;2.18;2023-11-04T09:12:42+00:00
35648;6.22;2023-07-04T16:24:57+00:00
35652;4.11;2023-05-03T03:26:14+00:00
35654;4.7;2023-06-08T12:25:14+00:00
35659;3.04;2023-05-24T03:08:50+00:00
35663;6.63;2023-11-27T21:00:45+00:00
35668;3.8;2023-05-24T12:53:31+00:00
35670;6.02;2023-11-01T05:42:23+00:00
35676;1.68;2023-05-21T16:38:30+00:00
35697;4.75;2023-11-17T06:11:45+00:00
35699;3.17;2023-11-22T07:11:45+00:00
35700;2.77;2023-10-10T00:50:58+00:00
35702;2.65;2023-11-21T21:04:02+00:00
35703;1.63;2023-09-14T12:51:44+00:00
35707;2.78;2023-07-20T21:28:35+00:00
35716;1.05;2023-10-15T03:54:37+00:00
35726;5.9;2023-07-29T14:39:42+00:00
35730;1.15;2023-05-26T09:01:13+00:00
35738;3.24;2023-10-24T02:14:03+00:00
35741;2.98;2023-05-09T02:04:45+00:00
35747;1.2;2023-10-24T09:25:42+00:00
35754;1.38;2023-11-12T12:29:20+00:00
35757;3.92;2023-07-04T11:58:56+00:00
35759;1.52;2023-09-22T04:38:39+00:00
35761;4.86;2023-07-17T12:54:41+00:00
35769;2.08;2023-08-02T13:04:21+00:00
35774;3.03;2023-09-27T18:54:04+00:00
35787;1.11;2023-07-15T11:10:34+00:00
35796;1.39;2023-08-31T13:50:07+00:00
35803;3.97;2023-08-06T11:42:51+00:00
35806;3.46;2023-07-11T22:48:42+00:00
35812;1.47;2023-11-09T10:41:43+00:00
35813;4.5;2023-09-30T18:36:08+00:00
35814;6.37;2023-09-30T07:04:07+00:00
35815;1.46;2023-11-07T03:15:00+00:00
35816;3.21;2023-10-21T20:14:02+00:00
35822;5.92;2023-08-21T12:58:16+00:00
35846;5.69;2023-07-09T00:02:12+00:00
35853;1.58;2023-06-06T19:41:45+00:00
35855;4.48;2023-09-16T03:10:39+00:00
35857;4.43;2023-08-12T05:54:54+00:00
35858;4.4;2023-08-31T03:41:08+00:00
35861;3.02;2023-06-05T21:04:05+00:00
35872;6.08;2023-06-30T12:28:50+00:00
35886;2.31;2023-09-17T07:59:56+00:00
35887;1.55;2023-11-13T00:39:39+00:00
35889;3.33;2023-10-16T01:54:12+00:00
35890;3.79;2023-11-04T13:21:20+00:00
35892;2.57;2023-11-14T14:44:02+00:00
35902;2.47;2023-07-27T19:26:36+00:00
35904;5.1;2023-08-10T01:13:12+00:00
35907;4.79;2023-11-08T03:46:45+00:00
35908;3.24;2023-06-27T16:14:43+00:00
35909;2.74;2023-09-06T20:48:27+00:00
35915;5.65;2023-05-24T06:43:43+00:00
35922;2.12;2023-06-25T11:17:19+00:00
35926;5.26;2023-09-09T05:08:01+00:00
35930;1.47;2023-05-27T09:30:07+00:00
35933;5.77;2023-07-18T07:26:10+00:00
35934;6.54;2023-11-23T15:53:03+00:00
35935;5.17;2023-06-24T20:01:10+00:00
35943;1.36;2023-08-11T04:53:04+00:00
35948;3.21;2023-08-12T21:52:02+00:00
35951;4.5;2023-11-19T11:54:22+00:00
35954;1.36;2023-05-21T10:30:58+00:00
35955;1.7;2023-08-25T02:41:30+00:00
35961;3.38;2023-06-15T16:26:09+00:00
35963;1.44;2023-07-10T03:00:02+00:00
35968;1.14;2023-06-05T15:34:13+00:00
35970;2.51;2023-05-01T06:56:14+00:00
35971;3.58;2023-07-17T23:25:33+00:00
35974;1.12;2023-10-07T17:40:52+00:00
36000;5.54;2023-06-10T12:53:04+00:00
36010;2.92;2023-11-25T17:36:45+00:00
36012;5.42;2023-07-12T04:38:44+00:00
36016;2.17;2023-08-19T06:03:21+00:00
36017;4.67;2023-08-01T04:30:18+00:00
36020;5.08;2023-09-03T00:23:43+00:00
36034;2.43;2023-10-22T04:25:49+00:00
36036;2.11;2023-08-26T22:20:26+00:00
36045;3.19;2023-06-09T12:02:05+00:00
36052;1.17;2023-05-27T15:21:06+00:00
36053;6.79;2023-08-27T16:18:03+00:00
36054;6.36;2023-09-18T18:25:07+00:00
36064;1.52;2023-08-29T10:33:03+00:00
36076;3.02;2023-09-04T08:38:39+00:00
36077;1.09;2023-05-29T18:42:20+00:00
36083;3.4;2023-09-24T06:46:04+00:00
36084;2.49;2023-07-14T05:16:57+00:00
36089;4.49;2023-08-25T16:56:41+00:00
36096;3.37;2023-08-16T09:24:49+00:00
36097;3.23;2023-05-12T03:08:08+00:00
36098;3.17;2023-05-29T09:07:36+00:00
36099;1.56;2023-07-29T00:15:25+00:00
36106;4.32;2023-05-25T07:16:53+00:00
36107;1.3;2023-05-26T13:36:03+00:00
36109;6.18;2023-10-10T08:31:03+00:00
36112;1.59;2023-09-27T21:11:35+00:00
36121;4.67;2023-07-18T20:21:42+00:00
36124;3.59;2023-09-11T01:02:22+00:00
36126;3.58;2023-07-07T18:22:39+00:00
36131;2.72;2023-05-27T21:53:56+00:00
36136;3.81;2023-11-30T00:59:35+00:00
36145;2.25;2023-06-18T11:21:45+00:00
36146;6.26;2023-06-21T17:17:23+00:00
36148;4.84;2023-11-17T09:34:08+00:00
36156;4.68;2023-10-03T14:50:26+00:00
36158;6.07;2023-10-04T06:16:45+00:00
36159;1.1;2023-05-02T06:36:27+00:00
36160;3.01;2023-10-18T07:52:30+00:00
36169;3.1;2023-07-22T21:40:37+00:00
36173;1.37;2023-07-08T16:39:25+00:00
36185;6.46;2023-08-01T22:43:18+00:00
36186;4.96;2023-11-07T05:36:13+00:00
36190;2.5;2023-10-31T23:24:09+00:00
36193;4.87;2023-05-25T13:38:22+00:00
36196;1.13;2023-07-14T15:56:41+00:00
36199;5.07;2023-09-08T23:02:17+00:00
36205;3.33;2023-06-20T15:32:40+00:00
36206;1.59;2023-10-11T11:59:09+00:00
36209;3.24;2023-09-08T20:56:05+00:00
36210;1.37;2023-09-05T04:16:04+00:00
36214;4.08;2023-07-27T09:06:49+00:00
36216;4.86;2023-06-26T05:40:33+00:00
36225;3.51;2023-09-22T00:43:45+00:00
36238;4.5;2023-08-22T06:44:11+00:00
36239;1.23;2023-08-20T16:05:16+00:00
36246;2.74;2023-10-26T02:50:21+00:00
36247;4.56;2023-05-08T13:55:10+00:00
36252;2.76;2023-05-11T06:39:19+00:00
36255;1.69;2023-05-18T13:46:46+00:00
36264;2.77;2023-10-18T23:52:50+00:00
36271;1.25;2023-11-30T10:26:46+00:00
36275;3.12;2023-11-03T07:07:23+00:00
36278;1.09;2023-06-09T04:38:08+00:00
36289;3.05;2023-08-15T23:21:59+00:00
36290;5.12;2023-08-22T02:35:42+00:00
36303;4.8;2023-09-21T19:02:13+00:00
36313;5.46;2023-07-02T11:15:28+00:00
36316;3.76;2023-10-27T04:46:36+00:00
36318;1.64;2023-05-06T10:32:50+00:00
36319;2.08;2023-07-25T22:54:12+00:00
36322;3.17;2023-07-11T09:23:47+00:00
36326;2.47;2023-11-16T17:28:58+00:00
36343;3.02;2023-09-07T22:59:44+00:00
36344;4.16;2023-07-22T00:29:49+00:00
36348;2.23;2023-09-03T08:55:54+00:00
36349;4.99;2023-11-20T15:56:02+00:00
36356;4.71;2023-09-07T05:57:36+00:00
36365;6.04;2023-11-14T01:20:50+00:00
36369;5.31;2023-07-03T10:21:27+00:00
36373;3.11;2023-09-11T13:41:00+00:00
36376;2.46;2023-07-10T20:01:57+00:00
36378;4.33;2023-10-21T00:45:45+00:00
36380;4.65;2023-07-22T17:45:54+00:00
36386;4.93;2023-10-17T07:59:26+00:00
36404;1.07;2023-09-19T15:27:04+00:00
36406;4.04;2023-10-21T01:02:53+00:00
36407;3.96;2023-07-20T06:26:11+00:00
36417;2.21;2023-08-01T05:26:40+00:00
36420;6.32;2023-10-28T08:44:20+00:00
36425;2.73;2023-10-24T19:07:19+00:00
36427;1.31;2023-10-03T22:45:50+00:00
36428;5.76;2023-05-11T02:08:30+00:00
36433;4.37;2023-05-30T13:12:44+00:00
36435;3.64;2023-09-03T20:21:52+00:00
36442;3.05;2023-06-09T10:22:46+00:00
36456;1.65;2023-08-12T00:20:53+00:00
36457;3.3;2023-08-09T23:18:53+00:00
36463;2.7;2023-09-09T12:21:29+00:00
36479;4.72;2023-08-16T09:06:28+00:00
36486;2.7;2023-07-19T21:46:36+00:00
36488;2.17;2023-06-17T06:17:45+00:00
36489;3.45;2023-11-15T20:45:41+00:00
36491;4.07;2023-10-03T00:20:42+00:00
36492;4.47;2023-07-08T15:07:26+00:00
36496;2.5;2023-05-28T20:29:23+00:00
36497;4.75;2023-08-11T08:37:02+00:00
36501;2.39;2023-07-17T00:49:06+00:00
36503;5.65;2023-09-18T20:27:02+00:00
36506;1.05;2023-10-06T10:09:57+00:00
36507;6.08;2023-05-10T22:00:59+00:00
36516;5.1;2023-09-17T11:33:42+00:00
36519;2.94;2023-09-27T22:47:29+00:00
36521;5.29;2023-11-06T08:02:47+00:00
36526;3.2;2023-09-17T04:29:05+00:00
36533;1.25;2023-05-30T08:56:55+00:00
36536;2.73;2023-10-02T04:44:54+00:00
36537;1.44;2023-08-07T13:20:08+00:00
36538;5.24;2023-10-19T10:16:30+00:00
36544;5.84;2023-09-04T14:11:28+00:00
36546;1.66;2023-09-02T06:08:16+00:00
36548;1.06;2023-05-25T12:08:25+00:00
36557;5.04;2023-07-25T03:42:07+00:00
36566;4.29;2023-09-11T10:01:32+00:00
36568;3.45;2023-06-15T00:25:55+00:00
36577;2.82;2023-09-01T22:44:41+00:00
36579;4.7;2023-08-04T07:59:02+00:00
36588;1.35;2023-07-19T16:35:46+00:00
36599;3.97;2023-10-02T16:35:42+00:00
36607;4.16;2023-07-10T19:36:17+00:00
36626;6.66;2023-08-06T15:26:47+00:00
36627;4.42;2023-09-10T19:37:56+00:00
36636;2.3;2023-07-27T03:50:41+00:00
36642;5.1;2023-06-23T11:40:37+00:00
36661;3.7;2023-11-29T08:32:07+00:00
36662;2.67;2023-09-16T12:51:58+00:00
36665;3.14;2023-07-06T18:05:13+00:00
36680;1.13;2023-08-17T15:56:03+00:00
36691;2.2;2023-11-09T00:56:30+00:00
36693;3.26;2023-08-29T11:10:50+00:00
36698;1.67;2023-11-04T01:46:35+00:00
36704;1.29;2023-11-26T07:30:55+00:00
36706;5.84;2023-10-25T06:54:56+00:00
36728;4.46;2023-12-01T19:06:44+00:00
36730;1.22;2023-08-09T17:19:16+00:00
36736;2.08;2023-06-22T20:59:37+00:00
36737;3.83;2023-11-29T16:26:28+00:00
36739;4.49;2023-05-26T16:38:46+00:00
36741;2.95;2023-06-16T18:50:40+00:00
36743;4.52;2023-08-23T11:58:45+00:00
36754;4.76;2023-11-29T07:42:58+00:00
36759;1.61;2023-06-16T21:02:14+00:00
