id;garden_id;vegetable_id;price
44985;15023;34;0.63
44986;15023;22;0.88
44987;15024;45;1.72
44988;15024;37;2.1
44989;15025;40;2.24
44990;15025;21;2.57
44991;15025;67;2.86
44992;15025;64;2.3
44993;15026;51;0.36
44994;15026;36;0.31
44995;15026;11;1.35
44996;15026;13;1.43
44997;15027;52;1.79
44998;15027;41;0.24
44999;15027;64;2.26
45000;15027;60;0.98
45001;15027;63;1.97
45002;15028;21;0.61
45003;15028;22;2.83
45004;15029;18;1.07
45005;15029;5;1.76
45006;15029;37;0.57
45007;15030;20;2.03
45008;15030;19;2.65
45009;15030;1;2.36
45010;15030;35;0.05
45011;15030;33;0.71
45012;15031;16;0.2
45013;15031;7;1.27
45014;15031;28;2.53
45015;15032;18;0.2
45016;15032;7;2.1
45017;15033;46;1.41
45018;15033;51;1.39
45019;15034;44;2.44
45020;15035;44;1.09
45021;15035;30;0.36
45022;15036;34;1.77
45023;15036;54;0.27
45024;15037;38;1.41
45025;15037;50;0.16
45026;15037;56;2.75
45027;15037;37;2.1
45028;15038;67;2.29
45029;15038;10;2.92
45030;15038;21;0.68
45031;15038;52;2.68
45032;15039;12;2.89
45033;15039;26;2.35
45034;15039;70;2.33
45035;15040;31;1.35
45036;15041;28;2.52
45037;15041;17;2.71
45038;15041;40;0.86
45039;15041;60;2.9
45040;15042;61;1.12
45041;15042;12;2.86
45042;15042;52;1.97
45043;15043;55;2.75
45044;15043;29;1.07
45045;15043;61;2.32
45046;15043;2;2.66
45047;15044;8;1.53
45048;15044;68;0.04
45049;15045;35;1.05
45050;15045;7;0.73
45051;15045;6;0.2
45052;15045;48;1.29
45053;15045;53;0.0
45054;15046;7;2.67
45055;15046;26;0.46
45056;15046;3;2.42
45057;15047;15;1.35
45058;15048;11;0.87
45059;15048;52;2.32
45060;15048;48;1.71
45061;15048;25;0.21
45062;15048;16;1.87
45063;15049;60;2.93
45064;15049;44;0.22
45065;15049;61;2.91
45066;15049;30;0.72
45067;15050;55;2.84
45068;15051;26;1.24
45069;15051;62;0.05
45070;15051;22;0.32
45071;15052;43;2.46
45072;15052;25;1.07
45073;15052;49;1.17
45074;15052;14;1.19
45075;15053;71;1.02
45076;15053;47;2.6
45077;15053;45;2.73
45078;15053;21;0.84
45079;15053;53;1.12
45080;15054;11;1.33
45081;15054;33;2.69
45082;15054;32;2.06
45083;15055;15;2.92
45084;15055;59;2.91
45085;15056;27;2.89
45086;15056;38;0.43
45087;15056;58;2.65
45088;15056;10;1.3
45089;15056;18;1.11
45090;15057;53;1.5
45091;15057;13;1.28
45092;15058;17;0.71
45093;15058;27;1.53
45094;15058;55;0.13
45095;15058;22;2.61
45096;15058;35;0.48
45097;15059;6;1.0
45098;15060;48;0.64
45099;15060;26;2.65
45100;15060;50;2.33
45101;15060;11;0.31
45102;15061;39;0.17
45103;15061;16;1.97
45104;15062;45;1.2
45105;15063;1;1.44
45106;15063;56;2.86
45107;15063;53;2.24
45108;15063;30;2.83
45109;15064;15;1.31
45110;15064;17;0.01
45111;15064;53;1.37
45112;15065;40;0.12
45113;15065;41;2.98
45114;15066;64;0.79
45115;15067;1;2.53
45116;15067;5;1.05
45117;15068;27;2.9
45118;15068;62;2.65
45119;15068;37;2.35
45120;15068;16;1.7
45121;15068;12;1.97
45122;15069;47;2.87
45123;15069;16;2.62
45124;15069;63;1.49
45125;15069;45;2.52
45126;15069;23;1.22
45127;15070;45;1.24
45128;15070;13;1.43
45129;15071;6;0.2
45130;15072;56;0.76
45131;15072;43;1.0
45132;15072;62;2.0
45133;15073;30;0.37
45134;15073;15;0.46
45135;15073;47;2.35
45136;15073;64;1.18
45137;15073;8;0.25
45138;15074;66;2.05
45139;15075;28;0.15
45140;15075;59;1.37
45141;15075;52;0.94
45142;15075;16;2.82
45143;15075;64;2.3
45144;15076;62;1.83
45145;15076;47;0.2
45146;15076;42;1.91
45147;15077;69;1.07
45148;15077;40;1.5
45149;15078;4;0.11
45150;15078;64;2.59
45151;15078;3;0.19
45152;15078;19;2.01
45153;15078;17;1.29
45154;15079;11;0.19
45155;15079;53;0.34
45156;15079;44;2.64
45157;15079;60;0.91
45158;15080;14;2.7
45159;15080;1;0.77
45160;15081;44;1.15
45161;15081;9;0.29
45162;15082;71;0.92
45163;15082;22;0.26
45164;15082;29;1.56
45165;15082;69;1.42
45166;15082;40;0.74
45167;15083;52;0.62
45168;15083;4;0.8
45169;15083;55;2.98
45170;15083;1;1.29
45171;15084;14;1.05
45172;15084;60;0.16
45173;15084;19;2.08
45174;15085;9;0.11
45175;15085;29;2.09
45176;15085;42;2.92
45177;15086;9;1.34
45178;15086;60;2.02
45179;15086;48;2.04
45180;15086;52;2.23
45181;15087;50;2.25
45182;15087;27;2.58
45183;15087;16;2.28
45184;15088;44;2.91
45185;15089;67;0.32
45186;15089;13;0.64
45187;15089;6;0.81
45188;15089;21;0.0
45189;15090;42;1.21
45190;15090;15;2.29
45191;15090;63;1.17
45192;15090;31;2.36
45193;15091;39;0.8
45194;15092;31;0.57
45195;15092;44;0.73
45196;15092;8;2.75
45197;15092;26;0.61
45198;15092;20;1.4
45199;15093;31;0.99
45200;15093;60;2.26
45201;15094;49;1.06
45202;15094;67;2.63
45203;15095;53;2.76
45204;15095;39;2.59
45205;15095;19;0.68
45206;15096;11;1.29
45207;15096;45;2.33
45208;15096;60;1.38
45209;15097;9;0.88
45210;15098;14;0.36
45211;15098;26;1.04
45212;15098;46;1.24
45213;15098;21;2.61
45214;15098;6;2.93
45215;15099;27;0.24
45216;15099;12;2.92
45217;15099;49;2.11
45218;15099;68;1.61
45219;15100;7;0.92
45220;15100;51;2.2
45221;15101;62;1.71
45222;15101;22;1.51
45223;15101;11;1.37
45224;15101;45;1.42
45225;15102;50;2.08
45226;15102;27;2.31
45227;15103;23;1.9
45228;15104;16;0.41
45229;15104;53;0.9
45230;15105;5;1.9
45231;15105;41;2.43
45232;15106;24;2.51
45233;15106;30;0.92
45234;15106;20;1.7
45235;15106;2;0.59
45236;15107;36;2.03
45237;15107;8;0.44
45238;15107;44;2.09
45239;15108;43;0.97
45240;15108;17;1.65
45241;15108;32;1.78
45242;15109;7;0.54
45243;15110;41;1.09
45244;15111;8;2.27
45245;15112;33;2.77
45246;15112;42;1.57
45247;15112;36;0.63
45248;15113;50;2.97
45249;15113;38;0.82
45250;15113;24;0.51
45251;15113;37;2.97
45252;15114;60;2.75
45253;15114;13;1.48
45254;15114;35;2.71
45255;15115;24;0.43
45256;15115;67;0.59
45257;15115;39;1.88
45258;15115;11;0.97
45259;15116;68;1.83
45260;15116;25;2.45
45261;15117;15;2.15
45262;15117;2;0.47
45263;15117;18;2.26
45264;15118;38;2.17
45265;15118;67;2.88
45266;15118;70;0.2
45267;15118;62;2.62
45268;15119;45;0.74
45269;15120;44;0.08
45270;15120;3;1.47
45271;15120;50;2.47
45272;15120;69;0.65
45273;15121;21;0.86
45274;15121;22;0.2
45275;15122;24;0.61
45276;15122;28;0.44
45277;15122;20;2.51
45278;15122;27;2.91
45279;15122;58;1.51
45280;15123;61;2.33
45281;15124;13;0.91
45282;15124;6;0.33
45283;15124;18;1.58
45284;15124;36;1.48
45285;15124;31;1.32
45286;15125;22;1.34
45287;15125;28;2.23
45288;15125;2;1.23
45289;15125;52;1.29
45290;15125;13;2.95
45291;15126;60;0.99
45292;15126;62;2.81
45293;15126;4;2.35
45294;15127;62;2.72
45295;15127;20;2.29
45296;15127;32;2.0
45297;15128;52;0.28
45298;15128;45;2.69
45299;15129;39;2.69
45300;15130;55;1.19
45301;15131;55;2.76
45302;15131;4;0.21
45303;15131;1;2.12
45304;15131;54;2.82
45305;15131;47;2.3
45306;15132;17;1.33
45307;15132;34;0.25
45308;15133;10;0.15
45309;15133;1;1.54
45310;15133;38;0.81
45311;15133;55;1.45
45312;15133;32;0.95
45313;15134;22;1.57
45314;15134;40;2.33
45315;15134;52;2.96
45316;15134;2;1.29
45317;15135;49;1.31
45318;15135;40;2.11
45319;15135;58;0.86
45320;15135;59;0.84
45321;15135;54;0.46
45322;15136;58;2.55
45323;15136;17;2.26
45324;15136;38;1.31
45325;15137;37;2.76
45326;15137;6;2.45
45327;15137;18;1.56
45328;15137;47;1.66
45329;15138;17;1.18
45330;15139;59;1.69
45331;15139;54;1.9
45332;15140;28;1.94
45333;15140;59;2.16
45334;15140;16;1.56
45335;15141;51;0.65
45336;15141;19;1.62
45337;15141;57;0.2
45338;15141;36;1.02
45339;15142;47;2.54
45340;15143;48;2.39
45341;15144;18;2.44
45342;15144;34;1.82
45343;15144;40;2.44
45344;15145;9;1.76
45345;15145;68;1.24
45346;15145;66;2.01
45347;15145;61;2.09
45348;15145;58;2.65
45349;15146;8;0.73
45350;15146;3;0.89
45351;15146;7;1.65
45352;15146;21;1.9
45353;15146;33;2.85
45354;15147;17;2.46
45355;15147;38;1.98
45356;15148;21;2.49
45357;15149;6;1.06
45358;15149;62;1.11
45359;15149;41;1.89
45360;15149;71;1.71
45361;15150;68;0.94
45362;15150;27;2.04
45363;15150;16;0.97
45364;15150;40;0.87
45365;15151;56;1.95
45366;15152;45;2.43
45367;15152;33;2.33
45368;15153;25;0.25
45369;15153;51;1.79
45370;15153;6;0.82
45371;15153;66;2.92
45372;15154;27;2.49
45373;15154;30;1.06
45374;15154;37;2.47
45375;15155;15;1.89
45376;15155;66;0.4
45377;15156;39;1.88
45378;15157;56;1.86
45379;15158;15;1.98
45380;15159;57;1.18
45381;15159;58;1.25
45382;15159;8;1.55
45383;15160;31;2.98
45384;15160;5;1.83
45385;15160;36;0.33
45386;15160;3;1.99
45387;15160;37;2.46
45388;15161;52;2.22
45389;15161;34;0.71
45390;15162;52;0.04
45391;15163;52;2.65
45392;15164;21;2.89
45393;15164;41;0.31
45394;15165;45;0.48
45395;15166;18;2.68
45396;15166;30;0.94
45397;15166;64;0.8
45398;15166;10;1.15
45399;15167;16;2.25
45400;15167;21;2.61
45401;15167;49;0.97
45402;15167;48;1.83
45403;15167;17;1.13
45404;15168;69;0.93
45405;15168;3;1.47
45406;15168;5;0.96
45407;15168;66;1.53
45408;15169;63;1.47
45409;15169;11;0.02
45410;15169;13;2.72
45411;15170;52;2.02
45412;15171;61;1.08
45413;15171;60;2.01
45414;15171;15;2.25
45415;15171;32;0.45
45416;15171;46;2.51
45417;15172;40;0.29
45418;15172;17;0.98
45419;15172;1;0.28
45420;15173;11;0.75
45421;15173;44;1.12
45422;15174;67;2.9
45423;15174;12;0.54
45424;15174;38;0.74
45425;15175;13;2.57
45426;15175;11;2.77
45427;15175;21;0.43
45428;15175;53;1.22
45429;15175;70;2.08
45430;15176;60;2.51
45431;15176;7;0.89
45432;15176;64;2.65
45433;15176;3;0.19
45434;15176;34;0.28
45435;15177;65;2.74
45436;15178;65;2.81
45437;15179;17;0.46
45438;15179;41;0.65
45439;15179;24;1.15
45440;15180;47;0.59
45441;15181;37;1.37
45442;15181;65;1.45
45443;15181;1;1.58
45444;15182;44;1.25
45445;15182;67;0.74
45446;15183;10;1.9
45447;15183;1;0.95
45448;15183;19;1.54
45449;15183;27;2.44
45450;15184;17;2.3
45451;15184;30;2.12
45452;15184;29;1.84
45453;15184;51;1.67
45454;15185;53;0.03
45455;15185;64;2.62
45456;15186;31;2.49
45457;15186;61;2.16
45458;15186;37;1.5
45459;15186;34;1.04
45460;15187;46;2.62
45461;15187;56;2.9
45462;15187;66;1.88
45463;15188;58;2.65
45464;15188;47;1.86
45465;15188;4;1.55
45466;15189;32;2.04
45467;15189;46;2.09
45468;15189;14;0.54
45469;15189;6;2.47
45470;15190;25;0.06
45471;15191;26;0.3
45472;15191;13;2.38
45473;15191;57;2.64
45474;15191;19;0.98
45475;15191;41;0.9
45476;15192;1;2.62
45477;15192;63;1.41
45478;15192;70;1.89
45479;15193;15;1.48
45480;15194;44;2.94
45481;15194;2;2.3
45482;15194;64;1.55
45483;15194;42;0.38
45484;15195;18;1.42
45485;15196;36;1.99
45486;15196;17;0.72
45487;15196;27;0.86
45488;15196;42;1.98
45489;15197;60;2.79
45490;15197;64;1.69
45491;15197;12;1.98
45492;15198;24;0.35
45493;15198;53;2.38
45494;15198;69;0.31
45495;15198;18;0.8
45496;15199;15;0.92
45497;15199;17;1.17
45498;15200;33;0.17
45499;15200;61;2.69
45500;15200;70;2.98
45501;15200;38;1.93
45502;15200;21;2.92
45503;15201;68;2.22
45504;15201;52;2.78
45505;15201;13;0.44
45506;15201;24;2.23
45507;15201;3;1.67
45508;15202;23;2.39
45509;15202;17;1.6
45510;15202;29;0.09
45511;15202;64;2.62
45512;15202;37;2.34
45513;15203;57;1.67
45514;15203;35;1.33
45515;15203;70;1.27
45516;15203;66;2.38
45517;15203;31;0.91
45518;15204;26;1.28
45519;15205;55;1.51
45520;15205;68;0.88
45521;15205;44;2.09
45522;15205;60;0.21
45523;15205;17;1.88
45524;15206;10;0.55
45525;15206;36;0.68
45526;15206;42;2.17
45527;15207;51;1.86
45528;15207;14;1.29
45529;15207;23;2.37
45530;15207;7;2.12
45531;15207;40;1.04
45532;15208;59;0.83
45533;15208;26;0.58
45534;15208;46;0.03
45535;15209;21;2.71
45536;15210;22;0.65
45537;15210;36;2.03
45538;15210;21;1.94
45539;15210;61;0.54
45540;15210;50;1.72
45541;15211;45;0.63
45542;15211;46;2.66
45543;15211;71;2.48
45544;15211;5;1.3
45545;15212;38;1.33
45546;15212;61;0.94
45547;15212;67;1.57
45548;15213;34;0.84
45549;15214;58;2.55
45550;15214;40;1.65
45551;15214;44;1.91
45552;15214;31;2.08
45553;15214;68;1.27
45554;15215;59;0.27
45555;15215;4;0.07
45556;15215;54;0.03
45557;15215;65;0.65
45558;15215;61;2.38
45559;15216;43;1.18
45560;15216;15;0.47
45561;15216;25;0.49
45562;15216;6;1.98
45563;15216;42;1.8
45564;15217;10;0.03
45565;15217;23;0.5
45566;15217;9;2.48
45567;15217;12;1.35
45568;15217;53;1.28
45569;15218;28;1.49
45570;15219;52;0.33
45571;15220;49;1.54
45572;15221;34;0.13
45573;15221;57;1.1
45574;15221;5;1.65
45575;15221;8;1.5
45576;15222;69;2.59
45577;15222;21;0.47
45578;15222;7;2.58
45579;15222;64;0.37
45580;15222;33;0.05
45581;15223;55;1.03
45582;15223;60;0.56
45583;15224;64;1.01
45584;15224;65;1.42
45585;15225;67;0.55
45586;15225;18;2.92
45587;15225;50;2.89
45588;15225;54;2.81
45589;15225;55;1.4
45590;15226;45;1.43
45591;15226;29;1.69
45592;15227;31;2.84
45593;15227;51;2.49
45594;15227;3;0.09
45595;15228;62;1.81
45596;15228;30;2.1
45597;15228;41;2.8
45598;15229;13;1.4
45599;15230;10;2.64
45600;15231;17;1.22
45601;15232;24;0.85
45602;15232;62;1.62
45603;15233;47;0.52
45604;15233;15;2.42
45605;15233;46;1.17
45606;15233;4;1.56
45607;15234;47;1.91
45608;15234;13;0.81
45609;15235;15;2.6
45610;15235;59;1.16
45611;15235;57;0.55
45612;15235;42;0.63
45613;15235;8;0.21
45614;15236;70;0.01
45615;15236;54;0.16
45616;15236;25;0.09
45617;15236;31;2.24
45618;15237;12;2.16
45619;15238;60;1.6
45620;15238;63;2.99
45621;15238;37;1.17
45622;15238;52;0.0
45623;15239;20;0.48
45624;15239;15;0.24
45625;15239;71;1.87
45626;15239;43;0.66
45627;15240;45;0.65
45628;15241;48;2.32
45629;15241;55;1.57
45630;15241;62;2.78
45631;15241;8;0.46
45632;15241;54;2.63
45633;15242;54;1.27
45634;15242;38;0.29
45635;15242;63;0.39
45636;15242;51;2.74
45637;15243;6;2.33
45638;15243;15;0.96
45639;15243;17;0.38
45640;15244;62;2.03
45641;15244;10;0.39
45642;15244;12;1.34
45643;15244;32;1.49
45644;15245;71;1.08
45645;15245;46;2.89
45646;15245;1;1.99
45647;15246;45;1.79
45648;15246;51;2.41
45649;15246;16;2.94
45650;15246;43;1.55
45651;15247;54;2.08
45652;15247;26;0.9
45653;15248;66;0.67
45654;15248;10;0.54
45655;15248;51;0.17
45656;15248;19;1.13
45657;15249;42;1.05
45658;15249;15;1.69
45659;15249;3;0.69
45660;15249;23;2.07
45661;15249;5;0.74
45662;15250;2;2.71
45663;15250;37;1.2
45664;15250;17;1.98
45665;15250;31;1.88
45666;15251;70;2.33
45667;15251;22;0.61
45668;15252;23;1.13
45669;15253;62;0.67
45670;15254;38;1.69
45671;15255;6;1.28
45672;15255;17;1.81
45673;15255;45;1.53
45674;15255;11;2.06
45675;15256;41;2.85
45676;15256;60;0.68
45677;15257;57;2.35
45678;15258;19;1.15
45679;15259;13;1.3
45680;15259;26;2.2
45681;15259;1;1.23
45682;15259;22;2.64
45683;15259;61;2.68
45684;15260;38;1.6
45685;15260;6;1.53
45686;15261;15;0.52
45687;15261;30;2.95
45688;15261;10;2.88
45689;15261;23;1.65
45690;15262;13;0.61
45691;15263;6;2.06
45692;15263;60;1.21
45693;15264;28;2.36
45694;15264;49;1.01
45695;15264;14;2.72
45696;15264;18;2.23
45697;15264;33;0.79
45698;15265;34;2.77
45699;15265;5;0.18
45700;15265;66;1.63
45701;15265;15;2.61
45702;15265;45;0.94
45703;15266;26;2.0
45704;15266;18;0.92
45705;15267;30;2.04
45706;15267;64;0.99
45707;15268;16;0.43
45708;15268;57;0.73
45709;15268;4;0.52
45710;15268;21;0.63
45711;15269;12;0.25
45712;15269;53;0.83
45713;15269;48;0.38
45714;15269;69;2.05
45715;15270;16;1.99
45716;15270;67;2.1
45717;15270;17;1.81
45718;15271;29;2.15
45719;15272;23;1.42
45720;15272;69;2.98
45721;15273;12;0.67
45722;15274;69;2.06
45723;15274;22;1.92
45724;15274;1;1.0
45725;15274;46;1.32
45726;15275;15;2.65
45727;15275;30;1.91
45728;15275;55;0.15
45729;15275;20;1.91
45730;15275;13;1.94
45731;15276;66;2.51
45732;15276;37;0.1
45733;15276;6;2.01
45734;15276;43;1.38
45735;15276;70;1.04
45736;15277;21;2.14
45737;15277;23;0.1
45738;15278;60;0.83
45739;15278;38;0.03
45740;15278;14;2.51
45741;15279;17;1.51
45742;15279;26;1.74
45743;15279;45;1.49
45744;15279;67;0.35
45745;15280;39;2.62
45746;15281;59;1.13
45747;15281;6;2.98
45748;15281;40;1.1
45749;15282;15;2.51
45750;15283;24;1.86
45751;15283;13;0.24
45752;15283;14;2.27
45753;15284;16;0.11
45754;15284;21;2.17
45755;15284;8;1.91
45756;15284;1;2.09
45757;15284;59;0.84
45758;15285;61;2.45
45759;15286;70;0.4
45760;15286;27;1.76
45761;15286;34;0.22
45762;15286;71;0.59
45763;15286;43;2.0
45764;15287;53;0.47
45765;15287;15;2.2
45766;15287;33;2.33
45767;15288;5;2.27
45768;15288;17;2.46
45769;15288;47;1.37
45770;15288;34;0.5
45771;15289;18;2.25
45772;15289;45;2.63
45773;15289;27;2.41
45774;15289;10;1.48
45775;15290;43;2.35
45776;15290;34;2.91
45777;15290;33;2.48
45778;15291;51;2.17
45779;15292;31;1.19
45780;15292;21;2.02
45781;15292;67;1.55
45782;15292;1;2.79
45783;15293;38;1.11
45784;15293;18;1.11
45785;15293;61;2.95
45786;15293;45;0.08
45787;15293;36;1.94
45788;15294;16;2.14
45789;15294;52;0.56
45790;15294;11;1.39
45791;15294;29;0.7
45792;15295;26;2.29
45793;15295;68;2.58
45794;15295;56;0.27
45795;15296;67;2.86
45796;15297;26;0.19
45797;15297;44;1.21
45798;15297;7;0.92
45799;15297;19;0.77
45800;15298;35;2.71
45801;15298;42;1.23
45802;15298;18;0.5
45803;15298;9;1.81
45804;15299;11;0.99
45805;15299;18;0.94
45806;15299;71;2.2
45807;15299;34;1.5
45808;15300;63;1.37
45809;15300;31;1.27
45810;15301;1;0.26
45811;15301;54;2.11
45812;15302;31;2.26
45813;15302;26;0.49
45814;15302;35;2.64
45815;15302;29;1.2
45816;15302;65;1.49
45817;15303;64;1.35
45818;15304;27;2.88
45819;15305;34;1.07
45820;15305;13;2.12
45821;15305;23;2.76
45822;15305;14;0.23
45823;15306;23;1.23
45824;15306;62;1.15
45825;15306;51;1.6
45826;15306;2;2.07
45827;15307;58;1.9
45828;15307;22;1.59
45829;15307;65;0.11
45830;15307;47;1.24
45831;15308;51;2.22
45832;15308;31;2.78
45833;15308;32;0.85
45834;15308;24;0.98
45835;15308;10;1.53
45836;15309;58;0.77
45837;15310;58;2.92
45838;15311;56;0.81
45839;15311;20;0.84
45840;15312;58;1.27
45841;15312;21;2.78
45842;15312;45;2.25
45843;15312;27;2.57
45844;15312;14;0.29
45845;15313;34;0.15
45846;15313;5;0.9
45847;15314;27;2.85
45848;15314;34;1.5
45849;15315;58;1.05
45850;15316;12;1.45
45851;15317;42;2.39
45852;15317;30;0.72
45853;15317;5;0.25
45854;15318;4;2.57
45855;15318;63;2.95
45856;15318;57;2.51
45857;15319;1;0.15
45858;15319;11;1.57
45859;15319;71;0.99
45860;15320;66;0.41
45861;15321;37;0.0
45862;15321;13;0.01
45863;15321;28;0.78
45864;15321;15;1.53
45865;15321;25;1.75
45866;15322;64;1.26
45867;15322;58;1.02
45868;15323;10;1.33
45869;15324;17;1.37
45870;15324;59;2.51
45871;15324;50;0.75
45872;15324;52;0.91
45873;15325;56;2.47
45874;15325;46;0.44
45875;15325;2;0.92
45876;15325;27;2.37
45877;15325;59;2.58
45878;15326;13;1.32
45879;15326;24;1.54
45880;15326;50;1.58
45881;15326;3;1.62
45882;15326;48;1.29
45883;15327;27;0.64
45884;15327;3;2.69
45885;15327;44;2.35
45886;15327;5;2.3
45887;15328;63;2.17
45888;15328;32;1.13
45889;15328;54;1.45
45890;15328;3;1.86
45891;15328;30;0.72
45892;15329;37;1.98
45893;15330;66;0.04
45894;15330;5;1.89
45895;15331;46;0.52
45896;15331;30;2.97
45897;15331;41;0.46
45898;15331;42;0.74
45899;15331;3;2.22
45900;15332;21;2.73
45901;15333;42;0.38
45902;15333;26;2.06
45903;15333;34;0.22
45904;15333;30;2.41
45905;15333;11;1.25
45906;15334;1;2.06
45907;15334;55;2.84
45908;15334;10;2.07
45909;15334;30;2.29
45910;15334;23;1.82
45911;15335;41;2.02
45912;15335;46;0.21
45913;15335;26;0.77
45914;15335;61;0.61
45915;15336;25;1.19
45916;15336;44;1.9
45917;15336;70;1.03
45918;15336;52;2.33
45919;15337;41;0.94
45920;15337;50;2.28
45921;15337;62;2.36
45922;15337;27;2.13
45923;15338;63;1.79
45924;15338;22;1.52
45925;15339;55;2.3
45926;15339;62;0.38
45927;15339;24;0.89
45928;15339;33;1.36
45929;15340;35;0.37
45930;15340;20;2.75
45931;15341;19;2.13
45932;15342;20;0.9
45933;15342;40;0.9
45934;15343;2;1.24
45935;15343;53;1.08
45936;15343;54;1.6
45937;15343;56;0.87
45938;15343;62;2.49
45939;15344;58;1.49
45940;15344;48;0.83
45941;15344;35;2.21
45942;15344;63;0.94
45943;15344;21;0.77
45944;15345;17;2.25
45945;15345;53;0.4
45946;15346;66;2.42
45947;15346;34;2.72
45948;15346;30;2.37
45949;15346;33;0.12
45950;15347;50;0.26
45951;15347;5;2.47
45952;15347;13;1.43
45953;15348;55;0.26
45954;15348;9;2.41
45955;15348;52;0.37
45956;15348;70;1.29
45957;15349;41;0.23
45958;15349;36;0.34
45959;15349;10;1.24
45960;15349;67;1.77
45961;15349;13;1.15
45962;15350;39;0.54
45963;15350;11;1.55
45964;15350;68;2.68
45965;15351;31;1.83
45966;15351;18;1.21
45967;15351;60;1.46
45968;15351;49;1.83
45969;15351;66;1.99
45970;15352;12;2.74
45971;15353;7;0.78
45972;15353;53;1.52
45973;15353;13;2.19
45974;15353;28;0.83
45975;15353;62;2.69
45976;15354;12;0.18
45977;15354;39;0.42
45978;15354;24;2.44
45979;15354;28;1.85
45980;15355;5;2.15
45981;15356;27;2.16
45982;15356;24;2.38
45983;15357;64;2.67
45984;15357;37;2.55
45985;15357;51;2.05
45986;15358;45;0.57
45987;15358;61;0.85
45988;15358;11;1.08
45989;15358;13;1.28
45990;15358;28;0.53
45991;15359;20;1.33
45992;15359;17;0.63
45993;15359;33;2.12
45994;15359;25;0.8
45995;15360;66;1.7
45996;15360;40;0.91
45997;15360;65;1.07
45998;15361;37;2.0
45999;15361;19;2.33
46000;15361;68;0.98
46001;15361;54;1.91
46002;15362;38;2.51
46003;15363;24;2.26
46004;15363;63;0.2
46005;15364;8;2.52
46006;15365;24;2.5
46007;15366;36;0.99
46008;15366;69;2.56
46009;15366;1;0.97
46010;15366;45;1.39
46011;15367;21;1.53
46012;15367;68;1.19
46013;15368;7;1.66
46014;15368;39;0.02
46015;15368;57;2.82
46016;15368;21;2.92
46017;15368;48;2.88
46018;15369;58;0.99
46019;15369;55;0.45
46020;15370;15;1.92
46021;15370;9;2.73
46022;15370;62;1.03
46023;15371;38;1.4
46024;15371;21;2.64
46025;15371;30;2.63
46026;15371;26;1.63
46027;15371;58;0.4
46028;15372;38;0.5
46029;15372;68;0.65
46030;15373;61;0.01
46031;15373;65;2.58
46032;15374;61;1.99
46033;15374;21;0.44
46034;15374;3;1.69
46035;15375;43;0.43
46036;15375;14;0.23
46037;15375;59;1.63
46038;15376;49;1.59
46039;15377;71;1.47
46040;15377;1;0.75
46041;15377;17;2.22
46042;15378;17;1.48
46043;15378;42;0.02
46044;15378;37;0.13
46045;15379;1;1.12
46046;15379;15;0.41
46047;15380;49;2.25
46048;15380;8;2.5
46049;15380;10;1.79
46050;15380;38;1.59
46051;15380;11;0.35
46052;15381;35;0.19
46053;15382;52;2.0
46054;15383;61;1.53
46055;15383;66;1.74
46056;15383;21;1.12
46057;15383;50;2.95
46058;15384;63;1.11
46059;15384;47;2.55
46060;15384;53;2.2
46061;15385;44;1.8
46062;15385;9;2.29
46063;15385;1;1.49
46064;15385;64;2.64
46065;15386;30;1.75
46066;15386;14;0.52
46067;15387;35;1.73
46068;15388;28;1.91
46069;15389;1;2.59
46070;15389;13;2.02
46071;15389;49;0.08
46072;15389;26;2.62
46073;15390;12;2.61
46074;15390;38;2.07
46075;15390;17;0.06
46076;15391;55;0.53
46077;15391;13;0.37
46078;15391;65;0.4
46079;15391;59;2.57
46080;15392;52;0.65
46081;15393;27;2.76
46082;15393;31;0.54
46083;15394;51;2.82
46084;15394;26;0.49
46085;15394;41;1.11
46086;15395;66;2.87
46087;15395;18;0.21
46088;15396;70;2.76
46089;15396;60;2.88
46090;15396;25;2.41
46091;15396;58;1.29
46092;15397;36;0.47
46093;15397;49;0.85
46094;15398;3;1.82
46095;15398;4;2.33
46096;15398;33;1.11
46097;15398;47;2.75
46098;15399;67;2.32
46099;15399;47;1.44
46100;15400;2;0.57
46101;15400;46;0.44
46102;15400;4;0.35
46103;15401;1;2.52
46104;15401;56;2.45
46105;15401;18;0.78
46106;15401;2;1.48
46107;15402;24;2.37
46108;15402;17;1.59
46109;15402;28;1.83
46110;15402;59;0.76
46111;15402;39;1.99
46112;15403;24;1.95
46113;15403;42;2.35
46114;15403;63;1.73
46115;15403;18;1.71
46116;15404;28;0.75
46117;15404;71;2.69
46118;15404;41;0.25
46119;15405;47;2.64
46120;15406;67;1.31
46121;15406;25;2.55
46122;15406;3;2.21
46123;15406;62;1.44
46124;15407;70;0.14
46125;15407;12;0.64
46126;15407;28;0.69
46127;15407;36;2.5
46128;15408;32;1.24
46129;15408;10;2.56
46130;15409;8;1.37
46131;15410;26;2.84
46132;15410;8;0.54
46133;15410;62;2.91
46134;15411;38;2.51
46135;15411;59;2.51
46136;15411;67;0.16
46137;15412;70;2.91
46138;15413;48;2.52
46139;15413;46;1.32
46140;15413;15;2.03
46141;15413;32;2.57
46142;15414;20;2.61
46143;15414;44;2.62
46144;15415;34;1.87
46145;15415;50;1.27
46146;15415;36;2.39
46147;15416;26;1.92
46148;15416;19;1.59
46149;15416;38;2.68
